angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
0.741	7.1777	0.14642	6.8295
0.742	7.177	0.1464	6.8306
0.743	7.1762	0.14638	6.8318
0.744	7.1755	0.14635	6.8329
0.745	7.1747	0.14633	6.834
0.746	7.174	0.1463	6.8351
0.747	7.1732	0.14628	6.8363
0.748	7.1725	0.14626	6.8374
0.749	7.1717	0.14623	6.8385
0.75	7.1709	0.14621	6.8395
0.751	7.1702	0.14619	6.8406
0.752	7.1694	0.14616	6.8417
0.753	7.1687	0.14614	6.8428
0.754	7.1679	0.14612	6.8438
0.755	7.1671	0.1461	6.8449
0.756	7.1664	0.14607	6.8459
0.757	7.1656	0.14605	6.8469
0.758	7.1649	0.14603	6.8479
0.759	7.1641	0.14601	6.849
0.76	7.1633	0.14599	6.85
0.761	7.1626	0.14596	6.851
0.762	7.1618	0.14594	6.852
0.763	7.161	0.14592	6.853
0.764	7.1603	0.1459	6.8539
0.765	7.1595	0.14588	6.8549
0.766	7.1588	0.14586	6.8559
0.767	7.158	0.14584	6.8568
0.768	7.1572	0.14582	6.8578
0.769	7.1565	0.1458	6.8587
0.77	7.1557	0.14578	6.8596
0.771	7.1549	0.14576	6.8606
0.772	7.1542	0.14574	6.8615
0.773	7.1534	0.14572	6.8624
0.774	7.1526	0.1457	6.8633
0.775	7.1519	0.14568	6.8642
0.776	7.1511	0.14566	6.8651
0.777	7.1504	0.14565	6.866
0.778	7.1496	0.14563	6.8669
0.779	7.1488	0.14561	6.8678
0.78	7.1481	0.14559	6.8686
0.781	7.1473	0.14557	6.8695
0.782	7.1465	0.14555	6.8704
0.783	7.1457	0.14553	6.8712
0.784	7.145	0.14552	6.872
0.785	7.1442	0.1455	6.8729
0.786	7.1434	0.14548	6.8737
0.787	7.1427	0.14546	6.8746
0.788	7.1419	0.14545	6.8754
0.789	7.1411	0.14543	6.8762
0.79	7.1404	0.14541	6.877
0.791	7.1396	0.1454	6.8778
0.792	7.1388	0.14538	6.8786
0.793	7.1381	0.14536	6.8794
0.794	7.1373	0.14534	6.8802
0.795	7.1365	0.14533	6.881
0.796	7.1358	0.14531	6.8818
0.797	7.135	0.1453	6.8825
0.798	7.1342	0.14528	6.8833
0.799	7.1334	0.14526	6.8841
0.8	7.1327	0.14525	6.8848
0.801	7.1319	0.14523	6.8856
0.802	7.1311	0.14521	6.8864
0.803	7.1303	0.1452	6.8871
0.804	7.1296	0.14518	6.8879
0.805	7.1288	0.14517	6.8886
0.806	7.128	0.14515	6.8893
0.807	7.1273	0.14514	6.8901
0.808	7.1265	0.14512	6.8908
0.809	7.1257	0.14511	6.8915
0.81	7.1249	0.14509	6.8923
0.811	7.1242	0.14508	6.893
0.812	7.1234	0.14506	6.8937
0.813	7.1226	0.14504	6.8944
0.814	7.1218	0.14503	6.8951
0.815	7.1211	0.14502	6.8958
0.816	7.1203	0.145	6.8965
0.817	7.1195	0.14499	6.8972
0.818	7.1187	0.14497	6.898
0.819	7.118	0.14496	6.8987
0.82	7.1172	0.14494	6.8993
0.821	7.1164	0.14493	6.9
0.822	7.1156	0.14491	6.9007
0.823	7.1149	0.1449	6.9014
0.824	7.1141	0.14488	6.9021
0.825	7.1133	0.14487	6.9028
0.826	7.1125	0.14485	6.9035
0.827	7.1118	0.14484	6.9042
0.828	7.111	0.14483	6.9049
0.829	7.1102	0.14481	6.9055
0.83	7.1094	0.1448	6.9062
0.831	7.1086	0.14478	6.9069
0.832	7.1079	0.14477	6.9076
0.833	7.1071	0.14475	6.9083
0.834	7.1063	0.14474	6.9089
0.835	7.1055	0.14473	6.9096
0.836	7.1048	0.14471	6.9103
0.837	7.104	0.1447	6.911
0.838	7.1032	0.14468	6.9116
0.839	7.1024	0.14467	6.9123
0.84	7.1016	0.14466	6.913
0.841	7.1009	0.14464	6.9137
0.842	7.1001	0.14463	6.9143
0.843	7.0993	0.14461	6.915
0.844	7.0985	0.1446	6.9157
0.845	7.0977	0.14458	6.9164
0.846	7.097	0.14457	6.917
0.847	7.0962	0.14456	6.9177
0.848	7.0954	0.14454	6.9184
0.849	7.0946	0.14453	6.9191
0.85	7.0938	0.14451	6.9198
0.851	7.0931	0.1445	6.9205
0.852	7.0923	0.14448	6.9211
0.853	7.0915	0.14447	6.9218
0.854	7.0907	0.14446	6.9225
0.855	7.0899	0.14444	6.9232
0.856	7.0892	0.14443	6.9239
0.857	7.0884	0.14441	6.9246
0.858	7.0876	0.1444	6.9253
0.859	7.0868	0.14438	6.926
0.86	7.086	0.14437	6.9267
0.861	7.0853	0.14435	6.9274
0.862	7.0845	0.14434	6.9281
0.863	7.0837	0.14432	6.9288
0.864	7.0829	0.14431	6.9295
0.865	7.0821	0.14429	6.9302
0.866	7.0813	0.14428	6.931
0.867	7.0806	0.14426	6.9317
0.868	7.0798	0.14425	6.9324
0.869	7.079	0.14423	6.9331
0.87	7.0782	0.14422	6.9339
0.871	7.0774	0.1442	6.9346
0.872	7.0766	0.14419	6.9354
0.873	7.0759	0.14417	6.9361
0.874	7.0751	0.14416	6.9369
0.875	7.0743	0.14414	6.9376
0.876	7.0735	0.14413	6.9384
0.877	7.0727	0.14411	6.9391
0.878	7.0719	0.14409	6.9399
0.879	7.0712	0.14408	6.9407
0.88	7.0704	0.14406	6.9415
0.881	7.0696	0.14405	6.9422
0.882	7.0688	0.14403	6.943
0.883	7.068	0.14401	6.9438
0.884	7.0672	0.144	6.9446
0.885	7.0665	0.14398	6.9454
0.886	7.0657	0.14396	6.9462
0.887	7.0649	0.14395	6.9471
0.888	7.0641	0.14393	6.9479
0.889	7.0633	0.14391	6.9487
0.89	7.0625	0.14389	6.9496
0.891	7.0617	0.14388	6.9504
0.892	7.061	0.14386	6.9512
0.893	7.0602	0.14384	6.9521
0.894	7.0594	0.14382	6.953
0.895	7.0586	0.14381	6.9538
0.896	7.0578	0.14379	6.9547
0.897	7.057	0.14377	6.9556
0.898	7.0562	0.14375	6.9565
0.899	7.0555	0.14373	6.9574
0.9	7.0547	0.14371	6.9583
0.901	7.0539	0.14369	6.9592
0.902	7.0531	0.14368	6.9601
0.903	7.0523	0.14366	6.961
0.904	7.0515	0.14364	6.962
0.905	7.0507	0.14362	6.9629
0.906	7.05	0.1436	6.9639
0.907	7.0492	0.14358	6.9648
0.908	7.0484	0.14356	6.9658
0.909	7.0476	0.14354	6.9668
0.91	7.0468	0.14352	6.9678
0.911	7.046	0.1435	6.9688
0.912	7.0452	0.14348	6.9698
0.913	7.0445	0.14346	6.9708
0.914	7.0437	0.14343	6.9718
0.915	7.0429	0.14341	6.9728
0.916	7.0421	0.14339	6.9739
0.917	7.0413	0.14337	6.9749
0.918	7.0405	0.14335	6.976
0.919	7.0397	0.14333	6.9771
0.92	7.039	0.1433	6.9781
0.921	7.0382	0.14328	6.9792
0.922	7.0374	0.14326	6.9803
0.923	7.0366	0.14324	6.9814
0.924	7.0358	0.14321	6.9826
0.925	7.035	0.14319	6.9837
0.926	7.0342	0.14317	6.9848
0.927	7.0335	0.14314	6.986
0.928	7.0327	0.14312	6.9871
0.929	7.0319	0.1431	6.9883
0.93	7.0311	0.14307	6.9895
0.931	7.0303	0.14305	6.9907
0.932	7.0295	0.14302	6.9919
0.933	7.0287	0.143	6.9931
0.934	7.0279	0.14297	6.9944
0.935	7.0272	0.14295	6.9956
0.936	7.0264	0.14292	6.9968
0.937	7.0256	0.1429	6.9981
0.938	7.0248	0.14287	6.9994
0.939	7.024	0.14284	7.0007
0.94	7.0232	0.14282	7.002
0.941	7.0224	0.14279	7.0033
0.942	7.0217	0.14276	7.0046
0.943	7.0209	0.14274	7.0059
0.944	7.0201	0.14271	7.0073
0.945	7.0193	0.14268	7.0087
0.946	7.0185	0.14265	7.01
0.947	7.0177	0.14262	7.0114
0.948	7.0169	0.1426	7.0128
0.949	7.0162	0.14257	7.0142
0.95	7.0154	0.14254	7.0157
0.951	7.0146	0.14251	7.0171
0.952	7.0138	0.14248	7.0186
0.953	7.013	0.14245	7.02
0.954	7.0122	0.14242	7.0215
0.955	7.0114	0.14239	7.023
0.956	7.0107	0.14236	7.0245
0.957	7.0099	0.14233	7.026
0.958	7.0091	0.1423	7.0276
0.959	7.0083	0.14227	7.0291
0.96	7.0075	0.14223	7.0307
0.961	7.0067	0.1422	7.0322
0.962	7.0059	0.14217	7.0338
0.963	7.0052	0.14214	7.0354
0.964	7.0044	0.1421	7.0371
0.965	7.0036	0.14207	7.0387
0.966	7.0028	0.14204	7.0403
0.967	7.002	0.14201	7.042
0.968	7.0012	0.14197	7.0437
0.969	7.0005	0.14194	7.0454
0.97	6.9997	0.1419	7.0471
0.971	6.9989	0.14187	7.0488
0.972	6.9981	0.14183	7.0505
0.973	6.9973	0.1418	7.0523
0.974	6.9965	0.14176	7.0541
0.975	6.9957	0.14173	7.0558
0.976	6.995	0.14169	7.0576
0.977	6.9942	0.14165	7.0595
0.978	6.9934	0.14162	7.0613
0.979	6.9926	0.14158	7.0631
0.98	6.9918	0.14154	7.065
0.981	6.991	0.14151	7.0669
0.982	6.9903	0.14147	7.0688
0.983	6.9895	0.14143	7.0707
0.984	6.9887	0.14139	7.0726
0.985	6.9879	0.14135	7.0746
0.986	6.9871	0.14131	7.0765
0.987	6.9863	0.14127	7.0785
0.988	6.9856	0.14123	7.0805
0.989	6.9848	0.14119	7.0825
0.99	6.984	0.14115	7.0845
0.991	6.9832	0.14111	7.0866
0.992	6.9824	0.14107	7.0886
0.993	6.9817	0.14103	7.0907
0.994	6.9809	0.14099	7.0928
0.995	6.9801	0.14095	7.0949
0.996	6.9793	0.1409	7.097
0.997	6.9785	0.14086	7.0992
0.998	6.9777	0.14082	7.1013
0.999	6.977	0.14078	7.1035
1	6.9762	0.14073	7.1057
1.001	6.9754	0.14069	7.1079
1.002	6.9746	0.14064	7.1101
1.003	6.9738	0.1406	7.1124
1.004	6.9731	0.14056	7.1147
1.005	6.9723	0.14051	7.1169
1.006	6.9715	0.14046	7.1192
1.007	6.9707	0.14042	7.1216
1.008	6.9699	0.14037	7.1239
1.009	6.9692	0.14033	7.1262
1.01	6.9684	0.14028	7.1286
1.011	6.9676	0.14023	7.131
1.012	6.9668	0.14019	7.1334
1.013	6.966	0.14014	7.1358
1.014	6.9653	0.14009	7.1383
1.015	6.9645	0.14004	7.1407
1.016	6.9637	0.13999	7.1432
1.017	6.9629	0.13994	7.1457
1.018	6.9622	0.13989	7.1482
1.019	6.9614	0.13984	7.1508
1.02	6.9606	0.13979	7.1533
1.021	6.9598	0.13974	7.1559
1.022	6.9591	0.13969	7.1585
1.023	6.9583	0.13964	7.1611
1.024	6.9575	0.13959	7.1637
1.025	6.9567	0.13954	7.1664
1.026	6.956	0.13949	7.1691
1.027	6.9552	0.13944	7.1717
1.028	6.9544	0.13938	7.1745
1.029	6.9536	0.13933	7.1772
1.03	6.9529	0.13928	7.1799
1.031	6.9521	0.13922	7.1827
1.032	6.9513	0.13917	7.1855
1.033	6.9505	0.13912	7.1883
1.034	6.9498	0.13906	7.1911
1.035	6.949	0.13901	7.1939
1.036	6.9482	0.13895	7.1968
1.037	6.9474	0.1389	7.1997
1.038	6.9467	0.13884	7.2026
1.039	6.9459	0.13878	7.2055
1.04	6.9451	0.13873	7.2084
1.041	6.9444	0.13867	7.2114
1.042	6.9436	0.13861	7.2143
1.043	6.9428	0.13856	7.2173
1.044	6.942	0.1385	7.2204
1.045	6.9413	0.13844	7.2234
1.046	6.9405	0.13838	7.2264
1.047	6.9397	0.13832	7.2295
1.048	6.939	0.13826	7.2326
1.049	6.9382	0.1382	7.2357
1.05	6.9374	0.13814	7.2389
1.051	6.9367	0.13808	7.242
1.052	6.9359	0.13802	7.2452
1.053	6.9351	0.13796	7.2484
1.054	6.9344	0.1379	7.2516
1.055	6.9336	0.13784	7.2548
1.056	6.9328	0.13778	7.2581
1.057	6.9321	0.13772	7.2614
1.058	6.9313	0.13765	7.2647
1.059	6.9305	0.13759	7.268
1.06	6.9298	0.13753	7.2713
1.061	6.929	0.13746	7.2747
1.062	6.9282	0.1374	7.278
1.063	6.9275	0.13734	7.2814
1.064	6.9267	0.13727	7.2848
1.065	6.926	0.13721	7.2883
1.066	6.9252	0.13714	7.2917
1.067	6.9244	0.13708	7.2952
1.068	6.9237	0.13701	7.2987
1.069	6.9229	0.13694	7.3022
1.07	6.9221	0.13688	7.3058
1.071	6.9214	0.13681	7.3093
1.072	6.9206	0.13674	7.3129
1.073	6.9199	0.13668	7.3165
1.074	6.9191	0.13661	7.3201
1.075	6.9183	0.13654	7.3238
1.076	6.9176	0.13647	7.3274
1.077	6.9168	0.13641	7.3311
1.078	6.9161	0.13634	7.3348
1.079	6.9153	0.13627	7.3385
1.08	6.9146	0.1362	7.3423
1.081	6.9138	0.13613	7.346
1.082	6.913	0.13606	7.3498
1.083	6.9123	0.13599	7.3536
1.084	6.9115	0.13592	7.3574
1.085	6.9108	0.13585	7.3613
1.086	6.91	0.13577	7.3652
1.087	6.9093	0.1357	7.369
1.088	6.9085	0.13563	7.373
1.089	6.9078	0.13556	7.3769
1.09	6.907	0.13549	7.3808
1.091	6.9063	0.13541	7.3848
1.092	6.9055	0.13534	7.3888
1.093	6.9048	0.13527	7.3928
1.094	6.904	0.13519	7.3968
1.095	6.9033	0.13512	7.4009
1.096	6.9025	0.13504	7.405
1.097	6.9018	0.13497	7.4091
1.098	6.901	0.1349	7.4132
1.099	6.9003	0.13482	7.4173
1.1	6.8995	0.13474	7.4215
1.101	6.8988	0.13467	7.4256
1.102	6.898	0.13459	7.4298
1.103	6.8973	0.13452	7.434
1.104	6.8965	0.13444	7.4383
1.105	6.8958	0.13436	7.4425
1.106	6.8951	0.13429	7.4468
1.107	6.8943	0.13421	7.4511
1.108	6.8936	0.13413	7.4554
1.109	6.8928	0.13405	7.4598
1.11	6.8921	0.13397	7.4641
1.111	6.8914	0.1339	7.4685
1.112	6.8906	0.13382	7.4729
1.113	6.8899	0.13374	7.4773
1.114	6.8891	0.13366	7.4818
1.115	6.8884	0.13358	7.4863
1.116	6.8877	0.1335	7.4907
1.117	6.8869	0.13342	7.4952
1.118	6.8862	0.13334	7.4998
1.119	6.8854	0.13326	7.5043
1.12	6.8847	0.13318	7.5089
1.121	6.884	0.13309	7.5135
1.122	6.8832	0.13301	7.5181
1.123	6.8825	0.13293	7.5227
1.124	6.8818	0.13285	7.5273
1.125	6.881	0.13277	7.532
1.126	6.8803	0.13268	7.5367
1.127	6.8796	0.1326	7.5414
1.128	6.8789	0.13252	7.5461
1.129	6.8781	0.13243	7.5509
1.13	6.8774	0.13235	7.5557
1.131	6.8767	0.13227	7.5605
1.132	6.8759	0.13218	7.5653
1.133	6.8752	0.1321	7.5701
1.134	6.8745	0.13201	7.5749
1.135	6.8738	0.13193	7.5798
1.136	6.873	0.13184	7.5847
1.137	6.8723	0.13176	7.5896
1.138	6.8716	0.13167	7.5945
1.139	6.8709	0.13159	7.5995
1.14	6.8701	0.1315	7.6045
1.141	6.8694	0.13142	7.6095
1.142	6.8687	0.13133	7.6145
1.143	6.868	0.13124	7.6195
1.144	6.8673	0.13116	7.6245
1.145	6.8665	0.13107	7.6296
1.146	6.8658	0.13098	7.6347
1.147	6.8651	0.13089	7.6398
1.148	6.8644	0.13081	7.6449
1.149	6.8637	0.13072	7.6501
1.15	6.863	0.13063	7.6553
1.151	6.8623	0.13054	7.6604
1.152	6.8615	0.13045	7.6656
1.153	6.8608	0.13036	7.6709
1.154	6.8601	0.13027	7.6761
1.155	6.8594	0.13018	7.6814
1.156	6.8587	0.1301	7.6867
1.157	6.858	0.13001	7.692
1.158	6.8573	0.12992	7.6973
1.159	6.8566	0.12983	7.7026
1.16	6.8559	0.12974	7.708
1.161	6.8552	0.12964	7.7134
1.162	6.8545	0.12955	7.7188
1.163	6.8537	0.12946	7.7242
1.164	6.853	0.12937	7.7296
1.165	6.8523	0.12928	7.7351
1.166	6.8516	0.12919	7.7406
1.167	6.8509	0.1291	7.7461
1.168	6.8502	0.12901	7.7516
1.169	6.8495	0.12891	7.7571
1.17	6.8488	0.12882	7.7627
1.171	6.8481	0.12873	7.7682
1.172	6.8474	0.12864	7.7738
1.173	6.8468	0.12854	7.7794
1.174	6.8461	0.12845	7.785
1.175	6.8454	0.12836	7.7907
1.176	6.8447	0.12827	7.7963
1.177	6.844	0.12817	7.802
1.178	6.8433	0.12808	7.8077
1.179	6.8426	0.12798	7.8134
1.18	6.8419	0.12789	7.8192
1.181	6.8412	0.1278	7.8249
1.182	6.8405	0.1277	7.8307
1.183	6.8398	0.12761	7.8365
1.184	6.8392	0.12751	7.8423
1.185	6.8385	0.12742	7.8481
1.186	6.8378	0.12732	7.854
1.187	6.8371	0.12723	7.8598
1.188	6.8364	0.12713	7.8657
1.189	6.8357	0.12704	7.8716
1.19	6.8351	0.12694	7.8775
1.191	6.8344	0.12685	7.8834
1.192	6.8337	0.12675	7.8894
1.193	6.833	0.12666	7.8953
1.194	6.8323	0.12656	7.9013
1.195	6.8317	0.12647	7.9073
1.196	6.831	0.12637	7.9133
1.197	6.8303	0.12627	7.9194
1.198	6.8296	0.12618	7.9254
1.199	6.829	0.12608	7.9315
1.2	6.8283	0.12598	7.9376
1.201	6.8276	0.12589	7.9437
1.202	6.827	0.12579	7.9498
1.203	6.8263	0.12569	7.9559
1.204	6.8256	0.1256	7.9621
1.205	6.825	0.1255	7.9682
1.206	6.8243	0.1254	7.9744
1.207	6.8236	0.1253	7.9806
1.208	6.823	0.12521	7.9868
1.209	6.8223	0.12511	7.993
1.21	6.8217	0.12501	7.9993
1.211	6.821	0.12491	8.0056
1.212	6.8203	0.12482	8.0118
1.213	6.8197	0.12472	8.0181
1.214	6.819	0.12462	8.0244
1.215	6.8184	0.12452	8.0308
1.216	6.8177	0.12442	8.0371
1.217	6.8171	0.12432	8.0435
1.218	6.8164	0.12423	8.0498
1.219	6.8158	0.12413	8.0562
1.22	6.8151	0.12403	8.0626
1.221	6.8145	0.12393	8.069
1.222	6.8138	0.12383	8.0755
1.223	6.8132	0.12373	8.0819
1.224	6.8125	0.12363	8.0884
1.225	6.8119	0.12354	8.0948
1.226	6.8112	0.12344	8.1013
1.227	6.8106	0.12334	8.1078
1.228	6.8099	0.12324	8.1144
1.229	6.8093	0.12314	8.1209
1.23	6.8087	0.12304	8.1274
1.231	6.808	0.12294	8.134
1.232	6.8074	0.12284	8.1406
1.233	6.8068	0.12274	8.1472
1.234	6.8061	0.12264	8.1538
1.235	6.8055	0.12254	8.1604
1.236	6.8049	0.12244	8.167
1.237	6.8042	0.12234	8.1737
1.238	6.8036	0.12224	8.1803
1.239	6.803	0.12214	8.187
1.24	6.8023	0.12205	8.1937
1.241	6.8017	0.12195	8.2004
1.242	6.8011	0.12185	8.2071
1.243	6.8005	0.12175	8.2138
1.244	6.7999	0.12165	8.2206
1.245	6.7992	0.12155	8.2273
1.246	6.7986	0.12145	8.2341
1.247	6.798	0.12135	8.2408
1.248	6.7974	0.12125	8.2476
1.249	6.7968	0.12115	8.2544
1.25	6.7961	0.12105	8.2612
1.251	6.7955	0.12095	8.2681
1.252	6.7949	0.12085	8.2749
1.253	6.7943	0.12075	8.2818
1.254	6.7937	0.12065	8.2886
1.255	6.7931	0.12055	8.2955
1.256	6.7925	0.12045	8.3024
1.257	6.7919	0.12035	8.3093
1.258	6.7913	0.12025	8.3162
1.259	6.7907	0.12015	8.3231
1.26	6.7901	0.12005	8.33
1.261	6.7895	0.11995	8.337
1.262	6.7889	0.11985	8.3439
1.263	6.7883	0.11975	8.3509
1.264	6.7877	0.11965	8.3578
1.265	6.7871	0.11955	8.3648
1.266	6.7865	0.11945	8.3718
1.267	6.7859	0.11935	8.3788
1.268	6.7853	0.11925	8.3858
1.269	6.7847	0.11915	8.3928
1.27	6.7841	0.11905	8.3999
1.271	6.7835	0.11895	8.4069
1.272	6.7829	0.11885	8.414
1.273	6.7824	0.11875	8.421
1.274	6.7818	0.11865	8.4281
1.275	6.7812	0.11855	8.4352
1.276	6.7806	0.11845	8.4423
1.277	6.78	0.11835	8.4494
1.278	6.7795	0.11825	8.4565
1.279	6.7789	0.11815	8.4636
1.28	6.7783	0.11805	8.4707
1.281	6.7777	0.11795	8.4779
1.282	6.7772	0.11785	8.485
1.283	6.7766	0.11776	8.4922
1.284	6.776	0.11766	8.4993
1.285	6.7755	0.11756	8.5065
1.286	6.7749	0.11746	8.5137
1.287	6.7743	0.11736	8.5208
1.288	6.7738	0.11726	8.528
1.289	6.7732	0.11716	8.5352
1.29	6.7726	0.11706	8.5424
1.291	6.7721	0.11696	8.5497
1.292	6.7715	0.11687	8.5569
1.293	6.771	0.11677	8.5641
1.294	6.7704	0.11667	8.5713
1.295	6.7699	0.11657	8.5786
1.296	6.7693	0.11647	8.5858
1.297	6.7687	0.11637	8.5931
1.298	6.7682	0.11627	8.6003
1.299	6.7677	0.11618	8.6076
1.3	6.7671	0.11608	8.6149
1.301	6.7666	0.11598	8.6222
1.302	6.766	0.11588	8.6294
1.303	6.7655	0.11578	8.6367
1.304	6.7649	0.11569	8.644
1.305	6.7644	0.11559	8.6513
1.306	6.7639	0.11549	8.6586
1.307	6.7633	0.11539	8.6659
1.308	6.7628	0.1153	8.6733
1.309	6.7623	0.1152	8.6806
1.31	6.7617	0.1151	8.6879
1.311	6.7612	0.11501	8.6952
1.312	6.7607	0.11491	8.7026
1.313	6.7601	0.11481	8.7099
1.314	6.7596	0.11471	8.7173
1.315	6.7591	0.11462	8.7246
1.316	6.7586	0.11452	8.732
1.317	6.758	0.11443	8.7393
1.318	6.7575	0.11433	8.7467
1.319	6.757	0.11423	8.754
1.32	6.7565	0.11414	8.7614
1.321	6.756	0.11404	8.7688
1.322	6.7555	0.11395	8.7761
1.323	6.755	0.11385	8.7835
1.324	6.7544	0.11375	8.7909
1.325	6.7539	0.11366	8.7983
1.326	6.7534	0.11356	8.8056
1.327	6.7529	0.11347	8.813
1.328	6.7524	0.11337	8.8204
1.329	6.7519	0.11328	8.8278
1.33	6.7514	0.11318	8.8352
1.331	6.7509	0.11309	8.8426
1.332	6.7504	0.11299	8.85
1.333	6.7499	0.1129	8.8573
1.334	6.7494	0.11281	8.8647
1.335	6.749	0.11271	8.8721
1.336	6.7485	0.11262	8.8795
1.337	6.748	0.11252	8.8869
1.338	6.7475	0.11243	8.8943
1.339	6.747	0.11234	8.9017
1.34	6.7465	0.11224	8.9091
1.341	6.746	0.11215	8.9165
1.342	6.7456	0.11206	8.9239
1.343	6.7451	0.11197	8.9313
1.344	6.7446	0.11187	8.9387
1.345	6.7441	0.11178	8.9461
1.346	6.7437	0.11169	8.9535
1.347	6.7432	0.1116	8.9609
1.348	6.7427	0.1115	8.9683
1.349	6.7422	0.11141	8.9756
1.35	6.7418	0.11132	8.983
1.351	6.7413	0.11123	8.9904
1.352	6.7409	0.11114	8.9978
1.353	6.7404	0.11105	9.0052
1.354	6.7399	0.11096	9.0126
1.355	6.7395	0.11087	9.0199
1.356	6.739	0.11077	9.0273
1.357	6.7386	0.11068	9.0347
1.358	6.7381	0.11059	9.0421
1.359	6.7377	0.1105	9.0494
1.36	6.7372	0.11041	9.0568
1.361	6.7368	0.11032	9.0641
1.362	6.7363	0.11024	9.0715
1.363	6.7359	0.11015	9.0789
1.364	6.7354	0.11006	9.0862
1.365	6.735	0.10997	9.0935
1.366	6.7346	0.10988	9.1009
1.367	6.7341	0.10979	9.1082
1.368	6.7337	0.1097	9.1156
1.369	6.7332	0.10961	9.1229
1.37	6.7328	0.10953	9.1302
1.371	6.7324	0.10944	9.1375
1.372	6.732	0.10935	9.1448
1.373	6.7315	0.10926	9.1521
1.374	6.7311	0.10918	9.1594
1.375	6.7307	0.10909	9.1667
1.376	6.7303	0.109	9.174
1.377	6.7298	0.10892	9.1813
1.378	6.7294	0.10883	9.1886
1.379	6.729	0.10874	9.1959
1.38	6.7286	0.10866	9.2031
1.381	6.7282	0.10857	9.2104
1.382	6.7278	0.10849	9.2176
1.383	6.7274	0.1084	9.2249
1.384	6.727	0.10832	9.2321
1.385	6.7266	0.10823	9.2393
1.386	6.7262	0.10815	9.2466
1.387	6.7258	0.10806	9.2538
1.388	6.7254	0.10798	9.261
1.389	6.725	0.1079	9.2682
1.39	6.7246	0.10781	9.2754
1.391	6.7242	0.10773	9.2825
1.392	6.7238	0.10765	9.2897
1.393	6.7234	0.10756	9.2969
1.394	6.723	0.10748	9.304
1.395	6.7226	0.1074	9.3112
1.396	6.7222	0.10732	9.3183
1.397	6.7219	0.10723	9.3254
1.398	6.7215	0.10715	9.3325
1.399	6.7211	0.10707	9.3397
1.4	6.7207	0.10699	9.3467
1.401	6.7203	0.10691	9.3538
1.402	6.72	0.10683	9.3609
1.403	6.7196	0.10675	9.368
1.404	6.7192	0.10667	9.375
1.405	6.7189	0.10659	9.3821
1.406	6.7185	0.10651	9.3891
1.407	6.7181	0.10643	9.3961
1.408	6.7178	0.10635	9.4031
1.409	6.7174	0.10627	9.4101
1.41	6.7171	0.10619	9.4171
1.411	6.7167	0.10611	9.4241
1.412	6.7164	0.10603	9.431
1.413	6.716	0.10595	9.438
1.414	6.7157	0.10588	9.4449
1.415	6.7153	0.1058	9.4518
1.416	6.715	0.10572	9.4587
1.417	6.7146	0.10565	9.4656
1.418	6.7143	0.10557	9.4725
1.419	6.7139	0.10549	9.4794
1.42	6.7136	0.10542	9.4862
1.421	6.7133	0.10534	9.4931
1.422	6.7129	0.10526	9.4999
1.423	6.7126	0.10519	9.5067
1.424	6.7123	0.10511	9.5135
1.425	6.712	0.10504	9.5203
1.426	6.7116	0.10496	9.5271
1.427	6.7113	0.10489	9.5338
1.428	6.711	0.10482	9.5406
1.429	6.7107	0.10474	9.5473
1.43	6.7103	0.10467	9.554
1.431	6.71	0.10459	9.5607
1.432	6.7097	0.10452	9.5674
1.433	6.7094	0.10445	9.574
1.434	6.7091	0.10438	9.5807
1.435	6.7088	0.1043	9.5873
1.436	6.7085	0.10423	9.5939
1.437	6.7082	0.10416	9.6005
1.438	6.7079	0.10409	9.6071
1.439	6.7076	0.10402	9.6137
1.44	6.7073	0.10395	9.6202
1.441	6.707	0.10388	9.6267
1.442	6.7067	0.10381	9.6332
1.443	6.7064	0.10374	9.6397
1.444	6.7061	0.10367	9.6462
1.445	6.7058	0.1036	9.6526
1.446	6.7055	0.10353	9.6591
1.447	6.7053	0.10346	9.6655
1.448	6.705	0.10339	9.6719
1.449	6.7047	0.10332	9.6783
1.45	6.7044	0.10326	9.6846
1.451	6.7042	0.10319	9.691
1.452	6.7039	0.10312	9.6973
1.453	6.7036	0.10305	9.7036
1.454	6.7033	0.10299	9.7099
1.455	6.7031	0.10292	9.7162
1.456	6.7028	0.10286	9.7224
1.457	6.7026	0.10279	9.7286
1.458	6.7023	0.10272	9.7348
1.459	6.702	0.10266	9.741
1.46	6.7018	0.10259	9.7472
1.461	6.7015	0.10253	9.7533
1.462	6.7013	0.10247	9.7594
1.463	6.701	0.1024	9.7655
1.464	6.7008	0.10234	9.7716
1.465	6.7005	0.10227	9.7776
1.466	6.7003	0.10221	9.7837
1.467	6.7	0.10215	9.7897
1.468	6.6998	0.10209	9.7957
1.469	6.6996	0.10202	9.8016
1.47	6.6993	0.10196	9.8076
1.471	6.6991	0.1019	9.8135
1.472	6.6989	0.10184	9.8194
1.473	6.6986	0.10178	9.8253
1.474	6.6984	0.10172	9.8311
1.475	6.6982	0.10166	9.8369
1.476	6.698	0.1016	9.8427
1.477	6.6978	0.10154	9.8485
1.478	6.6975	0.10148	9.8543
1.479	6.6973	0.10142	9.86
1.48	6.6971	0.10136	9.8657
1.481	6.6969	0.1013	9.8714
1.482	6.6967	0.10124	9.8771
1.483	6.6965	0.10119	9.8827
1.484	6.6963	0.10113	9.8883
