angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
0.741	7.2361	0.16188	6.1775
0.742	7.235	0.16181	6.1802
0.743	7.234	0.16174	6.1828
0.744	7.2329	0.16167	6.1854
0.745	7.2319	0.1616	6.1881
0.746	7.2308	0.16153	6.1908
0.747	7.2298	0.16146	6.1935
0.748	7.2287	0.16139	6.1962
0.749	7.2277	0.16132	6.199
0.75	7.2266	0.16124	6.2017
0.751	7.2256	0.16117	6.2045
0.752	7.2245	0.1611	6.2073
0.753	7.2234	0.16103	6.2101
0.754	7.2224	0.16095	6.213
0.755	7.2213	0.16088	6.2158
0.756	7.2203	0.16081	6.2187
0.757	7.2192	0.16073	6.2216
0.758	7.2181	0.16066	6.2245
0.759	7.2171	0.16058	6.2274
0.76	7.216	0.16051	6.2303
0.761	7.2149	0.16043	6.2333
0.762	7.2138	0.16035	6.2363
0.763	7.2128	0.16028	6.2392
0.764	7.2117	0.1602	6.2422
0.765	7.2106	0.16012	6.2453
0.766	7.2096	0.16004	6.2483
0.767	7.2085	0.15996	6.2514
0.768	7.2074	0.15989	6.2544
0.769	7.2063	0.15981	6.2575
0.77	7.2053	0.15973	6.2607
0.771	7.2042	0.15965	6.2638
0.772	7.2031	0.15957	6.2669
0.773	7.202	0.15949	6.2701
0.774	7.2009	0.15941	6.2733
0.775	7.1998	0.15933	6.2765
0.776	7.1988	0.15924	6.2797
0.777	7.1977	0.15916	6.2829
0.778	7.1966	0.15908	6.2861
0.779	7.1955	0.159	6.2894
0.78	7.1944	0.15891	6.2927
0.781	7.1933	0.15883	6.296
0.782	7.1922	0.15875	6.2993
0.783	7.1911	0.15866	6.3026
0.784	7.19	0.15858	6.306
0.785	7.189	0.1585	6.3093
0.786	7.1879	0.15841	6.3127
0.787	7.1868	0.15833	6.3161
0.788	7.1857	0.15824	6.3195
0.789	7.1846	0.15815	6.3229
0.79	7.1835	0.15807	6.3264
0.791	7.1824	0.15798	6.3298
0.792	7.1813	0.1579	6.3333
0.793	7.1802	0.15781	6.3368
0.794	7.1791	0.15772	6.3403
0.795	7.178	0.15763	6.3438
0.796	7.1769	0.15755	6.3474
0.797	7.1758	0.15746	6.3509
0.798	7.1747	0.15737	6.3545
0.799	7.1736	0.15728	6.3581
0.8	7.1724	0.15719	6.3617
0.801	7.1713	0.1571	6.3653
0.802	7.1702	0.15701	6.3689
0.803	7.1691	0.15692	6.3726
0.804	7.168	0.15683	6.3762
0.805	7.1669	0.15674	6.3799
0.806	7.1658	0.15665	6.3836
0.807	7.1647	0.15656	6.3873
0.808	7.1636	0.15647	6.3911
0.809	7.1624	0.15638	6.3948
0.81	7.1613	0.15628	6.3986
0.811	7.1602	0.15619	6.4023
0.812	7.1591	0.1561	6.4061
0.813	7.158	0.15601	6.4099
0.814	7.1569	0.15591	6.4138
0.815	7.1557	0.15582	6.4176
0.816	7.1546	0.15573	6.4215
0.817	7.1535	0.15563	6.4253
0.818	7.1524	0.15554	6.4292
0.819	7.1513	0.15545	6.4331
0.82	7.1501	0.15535	6.437
0.821	7.149	0.15526	6.4409
0.822	7.1479	0.15516	6.4449
0.823	7.1468	0.15507	6.4488
0.824	7.1456	0.15497	6.4528
0.825	7.1445	0.15488	6.4568
0.826	7.1434	0.15478	6.4608
0.827	7.1422	0.15468	6.4648
0.828	7.1411	0.15459	6.4689
0.829	7.14	0.15449	6.4729
0.83	7.1389	0.15439	6.477
0.831	7.1377	0.1543	6.4811
0.832	7.1366	0.1542	6.4851
0.833	7.1355	0.1541	6.4893
0.834	7.1343	0.154	6.4934
0.835	7.1332	0.15391	6.4975
0.836	7.1321	0.15381	6.5017
0.837	7.1309	0.15371	6.5058
0.838	7.1298	0.15361	6.51
0.839	7.1287	0.15351	6.5142
0.84	7.1275	0.15341	6.5184
0.841	7.1264	0.15331	6.5227
0.842	7.1252	0.15321	6.5269
0.843	7.1241	0.15311	6.5311
0.844	7.123	0.15301	6.5354
0.845	7.1218	0.15291	6.5397
0.846	7.1207	0.15281	6.544
0.847	7.1195	0.15271	6.5483
0.848	7.1184	0.15261	6.5526
0.849	7.1173	0.15251	6.557
0.85	7.1161	0.15241	6.5613
0.851	7.115	0.15231	6.5657
0.852	7.1138	0.1522	6.5701
0.853	7.1127	0.1521	6.5745
0.854	7.1115	0.152	6.5789
0.855	7.1104	0.1519	6.5833
0.856	7.1093	0.1518	6.5878
0.857	7.1081	0.15169	6.5922
0.858	7.107	0.15159	6.5967
0.859	7.1058	0.15149	6.6012
0.86	7.1047	0.15138	6.6057
0.861	7.1035	0.15128	6.6102
0.862	7.1024	0.15118	6.6148
0.863	7.1012	0.15107	6.6193
0.864	7.1001	0.15097	6.6239
0.865	7.0989	0.15087	6.6284
0.866	7.0978	0.15076	6.633
0.867	7.0966	0.15066	6.6376
0.868	7.0955	0.15055	6.6422
0.869	7.0943	0.15045	6.6469
0.87	7.0932	0.15034	6.6515
0.871	7.092	0.15024	6.6562
0.872	7.0909	0.15013	6.6608
0.873	7.0897	0.15003	6.6655
0.874	7.0886	0.14992	6.6702
0.875	7.0874	0.14981	6.6749
0.876	7.0863	0.14971	6.6796
0.877	7.0851	0.1496	6.6844
0.878	7.0839	0.1495	6.6891
0.879	7.0828	0.14939	6.6939
0.88	7.0816	0.14928	6.6987
0.881	7.0805	0.14918	6.7035
0.882	7.0793	0.14907	6.7083
0.883	7.0782	0.14896	6.7131
0.884	7.077	0.14885	6.718
0.885	7.0759	0.14875	6.7228
0.886	7.0747	0.14864	6.7277
0.887	7.0735	0.14853	6.7326
0.888	7.0724	0.14842	6.7375
0.889	7.0712	0.14832	6.7424
0.89	7.0701	0.14821	6.7473
0.891	7.0689	0.1481	6.7522
0.892	7.0677	0.14799	6.7572
0.893	7.0666	0.14788	6.7621
0.894	7.0654	0.14777	6.7671
0.895	7.0643	0.14766	6.7721
0.896	7.0631	0.14756	6.7771
0.897	7.0619	0.14745	6.7821
0.898	7.0608	0.14734	6.7872
0.899	7.0596	0.14723	6.7922
0.9	7.0585	0.14712	6.7973
0.901	7.0573	0.14701	6.8024
0.902	7.0561	0.1469	6.8074
0.903	7.055	0.14679	6.8126
0.904	7.0538	0.14668	6.8177
0.905	7.0527	0.14657	6.8228
0.906	7.0515	0.14646	6.8279
0.907	7.0503	0.14635	6.8331
0.908	7.0492	0.14624	6.8383
0.909	7.048	0.14612	6.8435
0.91	7.0469	0.14601	6.8487
0.911	7.0457	0.1459	6.8539
0.912	7.0445	0.14579	6.8591
0.913	7.0434	0.14568	6.8643
0.914	7.0422	0.14557	6.8696
0.915	7.041	0.14546	6.8749
0.916	7.0399	0.14535	6.8801
0.917	7.0387	0.14523	6.8854
0.918	7.0376	0.14512	6.8908
0.919	7.0364	0.14501	6.8961
0.92	7.0352	0.1449	6.9014
0.921	7.0341	0.14479	6.9068
0.922	7.0329	0.14467	6.9121
0.923	7.0317	0.14456	6.9175
0.924	7.0306	0.14445	6.9229
0.925	7.0294	0.14434	6.9283
0.926	7.0282	0.14422	6.9337
0.927	7.0271	0.14411	6.9392
0.928	7.0259	0.144	6.9446
0.929	7.0248	0.14388	6.9501
0.93	7.0236	0.14377	6.9556
0.931	7.0224	0.14366	6.961
0.932	7.0213	0.14354	6.9665
0.933	7.0201	0.14343	6.9721
0.934	7.0189	0.14332	6.9776
0.935	7.0178	0.1432	6.9831
0.936	7.0166	0.14309	6.9887
0.937	7.0155	0.14297	6.9943
0.938	7.0143	0.14286	6.9999
0.939	7.0131	0.14275	7.0055
0.94	7.012	0.14263	7.0111
0.941	7.0108	0.14252	7.0167
0.942	7.0096	0.1424	7.0223
0.943	7.0085	0.14229	7.028
0.944	7.0073	0.14217	7.0337
0.945	7.0062	0.14206	7.0394
0.946	7.005	0.14194	7.0451
0.947	7.0038	0.14183	7.0508
0.948	7.0027	0.14171	7.0565
0.949	7.0015	0.1416	7.0622
0.95	7.0003	0.14148	7.068
0.951	6.9992	0.14137	7.0738
0.952	6.998	0.14125	7.0795
0.953	6.9969	0.14114	7.0853
0.954	6.9957	0.14102	7.0911
0.955	6.9945	0.14091	7.097
0.956	6.9934	0.14079	7.1028
0.957	6.9922	0.14067	7.1086
0.958	6.9911	0.14056	7.1145
0.959	6.9899	0.14044	7.1204
0.96	6.9887	0.14033	7.1263
0.961	6.9876	0.14021	7.1322
0.962	6.9864	0.14009	7.1381
0.963	6.9853	0.13998	7.1441
0.964	6.9841	0.13986	7.15
0.965	6.9829	0.13974	7.156
0.966	6.9818	0.13963	7.1619
0.967	6.9806	0.13951	7.1679
0.968	6.9795	0.13939	7.1739
0.969	6.9783	0.13928	7.18
0.97	6.9772	0.13916	7.186
0.971	6.976	0.13904	7.192
0.972	6.9748	0.13893	7.1981
0.973	6.9737	0.13881	7.2042
0.974	6.9725	0.13869	7.2103
0.975	6.9714	0.13857	7.2164
0.976	6.9702	0.13846	7.2225
0.977	6.9691	0.13834	7.2286
0.978	6.9679	0.13822	7.2348
0.979	6.9668	0.1381	7.2409
0.98	6.9656	0.13799	7.2471
0.981	6.9645	0.13787	7.2533
0.982	6.9633	0.13775	7.2595
0.983	6.9621	0.13763	7.2657
0.984	6.961	0.13751	7.272
0.985	6.9598	0.1374	7.2782
0.986	6.9587	0.13728	7.2845
0.987	6.9575	0.13716	7.2907
0.988	6.9564	0.13704	7.297
0.989	6.9552	0.13692	7.3033
0.99	6.9541	0.13681	7.3096
0.991	6.9529	0.13669	7.316
0.992	6.9518	0.13657	7.3223
0.993	6.9506	0.13645	7.3287
0.994	6.9495	0.13633	7.3351
0.995	6.9484	0.13621	7.3415
0.996	6.9472	0.13609	7.3479
0.997	6.9461	0.13598	7.3543
0.998	6.9449	0.13586	7.3607
0.999	6.9438	0.13574	7.3672
1	6.9426	0.13562	7.3736
1.001	6.9415	0.1355	7.3801
1.002	6.9403	0.13538	7.3866
1.003	6.9392	0.13526	7.3931
1.004	6.9381	0.13514	7.3996
1.005	6.9369	0.13502	7.4061
1.006	6.9358	0.1349	7.4127
1.007	6.9346	0.13478	7.4193
1.008	6.9335	0.13467	7.4258
1.009	6.9323	0.13455	7.4324
1.01	6.9312	0.13443	7.439
1.011	6.9301	0.13431	7.4456
1.012	6.9289	0.13419	7.4523
1.013	6.9278	0.13407	7.4589
1.014	6.9267	0.13395	7.4656
1.015	6.9255	0.13383	7.4723
1.016	6.9244	0.13371	7.479
1.017	6.9233	0.13359	7.4857
1.018	6.9221	0.13347	7.4924
1.019	6.921	0.13335	7.4991
1.02	6.9199	0.13323	7.5059
1.021	6.9187	0.13311	7.5127
1.022	6.9176	0.13299	7.5194
1.023	6.9165	0.13287	7.5262
1.024	6.9153	0.13275	7.533
1.025	6.9142	0.13263	7.5399
1.026	6.9131	0.13251	7.5467
1.027	6.9119	0.13239	7.5536
1.028	6.9108	0.13227	7.5604
1.029	6.9097	0.13215	7.5673
1.03	6.9086	0.13203	7.5742
1.031	6.9074	0.13191	7.5811
1.032	6.9063	0.13179	7.5881
1.033	6.9052	0.13167	7.595
1.034	6.9041	0.13154	7.602
1.035	6.9029	0.13142	7.6089
1.036	6.9018	0.1313	7.6159
1.037	6.9007	0.13118	7.6229
1.038	6.8996	0.13106	7.6299
1.039	6.8985	0.13094	7.637
1.04	6.8973	0.13082	7.644
1.041	6.8962	0.1307	7.6511
1.042	6.8951	0.13058	7.6582
1.043	6.894	0.13046	7.6653
1.044	6.8929	0.13034	7.6724
1.045	6.8918	0.13022	7.6795
1.046	6.8906	0.1301	7.6866
1.047	6.8895	0.12998	7.6938
1.048	6.8884	0.12985	7.7009
1.049	6.8873	0.12973	7.7081
1.05	6.8862	0.12961	7.7153
1.051	6.8851	0.12949	7.7225
1.052	6.884	0.12937	7.7297
1.053	6.8829	0.12925	7.737
1.054	6.8818	0.12913	7.7442
1.055	6.8807	0.12901	7.7515
1.056	6.8796	0.12889	7.7588
1.057	6.8784	0.12876	7.7661
1.058	6.8773	0.12864	7.7734
1.059	6.8762	0.12852	7.7807
1.06	6.8751	0.1284	7.7881
1.061	6.874	0.12828	7.7954
1.062	6.8729	0.12816	7.8028
1.063	6.8718	0.12804	7.8102
1.064	6.8707	0.12792	7.8176
1.065	6.8696	0.12779	7.825
1.066	6.8686	0.12767	7.8325
1.067	6.8675	0.12755	7.8399
1.068	6.8664	0.12743	7.8474
1.069	6.8653	0.12731	7.8549
1.07	6.8642	0.12719	7.8624
1.071	6.8631	0.12707	7.8699
1.072	6.862	0.12695	7.8774
1.073	6.8609	0.12682	7.8849
1.074	6.8598	0.1267	7.8925
1.075	6.8587	0.12658	7.9001
1.076	6.8576	0.12646	7.9077
1.077	6.8566	0.12634	7.9153
1.078	6.8555	0.12622	7.9229
1.079	6.8544	0.1261	7.9305
1.08	6.8533	0.12597	7.9382
1.081	6.8522	0.12585	7.9458
1.082	6.8512	0.12573	7.9535
1.083	6.8501	0.12561	7.9612
1.084	6.849	0.12549	7.9689
1.085	6.8479	0.12537	7.9766
1.086	6.8468	0.12524	7.9844
1.087	6.8458	0.12512	7.9921
1.088	6.8447	0.125	7.9999
1.089	6.8436	0.12488	8.0077
1.09	6.8426	0.12476	8.0155
1.091	6.8415	0.12464	8.0233
1.092	6.8404	0.12452	8.0311
1.093	6.8393	0.12439	8.0389
1.094	6.8383	0.12427	8.0468
1.095	6.8372	0.12415	8.0547
1.096	6.8361	0.12403	8.0626
1.097	6.8351	0.12391	8.0705
1.098	6.834	0.12379	8.0784
1.099	6.833	0.12367	8.0863
1.1	6.8319	0.12354	8.0943
1.101	6.8308	0.12342	8.1022
1.102	6.8298	0.1233	8.1102
1.103	6.8287	0.12318	8.1182
1.104	6.8277	0.12306	8.1262
1.105	6.8266	0.12294	8.1342
1.106	6.8256	0.12282	8.1423
1.107	6.8245	0.12269	8.1503
1.108	6.8235	0.12257	8.1584
1.109	6.8224	0.12245	8.1665
1.11	6.8214	0.12233	8.1746
1.111	6.8203	0.12221	8.1827
1.112	6.8193	0.12209	8.1908
1.113	6.8182	0.12197	8.199
1.114	6.8172	0.12185	8.2071
1.115	6.8162	0.12172	8.2153
1.116	6.8151	0.1216	8.2235
1.117	6.8141	0.12148	8.2317
1.118	6.813	0.12136	8.2399
1.119	6.812	0.12124	8.2482
1.12	6.811	0.12112	8.2564
1.121	6.8099	0.121	8.2647
1.122	6.8089	0.12088	8.273
1.123	6.8079	0.12075	8.2813
1.124	6.8068	0.12063	8.2896
1.125	6.8058	0.12051	8.2979
1.126	6.8048	0.12039	8.3062
1.127	6.8038	0.12027	8.3146
1.128	6.8027	0.12015	8.323
1.129	6.8017	0.12003	8.3314
1.13	6.8007	0.11991	8.3398
1.131	6.7997	0.11979	8.3482
1.132	6.7987	0.11967	8.3566
1.133	6.7976	0.11954	8.3651
1.134	6.7966	0.11942	8.3735
1.135	6.7956	0.1193	8.382
1.136	6.7946	0.11918	8.3905
1.137	6.7936	0.11906	8.399
1.138	6.7926	0.11894	8.4075
1.139	6.7916	0.11882	8.4161
1.14	6.7906	0.1187	8.4246
1.141	6.7896	0.11858	8.4332
1.142	6.7886	0.11846	8.4417
1.143	6.7876	0.11834	8.4503
1.144	6.7865	0.11822	8.459
1.145	6.7855	0.1181	8.4676
1.146	6.7846	0.11798	8.4762
1.147	6.7836	0.11786	8.4849
1.148	6.7826	0.11774	8.4935
1.149	6.7816	0.11762	8.5022
1.15	6.7806	0.1175	8.5109
1.151	6.7796	0.11738	8.5196
1.152	6.7786	0.11726	8.5284
1.153	6.7776	0.11714	8.5371
1.154	6.7766	0.11702	8.5459
1.155	6.7756	0.1169	8.5546
1.156	6.7746	0.11678	8.5634
1.157	6.7737	0.11666	8.5722
1.158	6.7727	0.11654	8.5811
1.159	6.7717	0.11642	8.5899
1.16	6.7707	0.1163	8.5987
1.161	6.7698	0.11618	8.6076
1.162	6.7688	0.11606	8.6165
1.163	6.7678	0.11594	8.6254
1.164	6.7668	0.11582	8.6343
1.165	6.7659	0.1157	8.6432
1.166	6.7649	0.11558	8.6521
1.167	6.7639	0.11546	8.6611
1.168	6.763	0.11534	8.67
1.169	6.762	0.11522	8.679
1.17	6.761	0.1151	8.688
1.171	6.7601	0.11498	8.697
1.172	6.7591	0.11486	8.706
1.173	6.7582	0.11474	8.7151
1.174	6.7572	0.11463	8.7241
1.175	6.7563	0.11451	8.7332
1.176	6.7553	0.11439	8.7422
1.177	6.7544	0.11427	8.7513
1.178	6.7534	0.11415	8.7604
1.179	6.7525	0.11403	8.7696
1.18	6.7515	0.11391	8.7787
1.181	6.7506	0.11379	8.7878
1.182	6.7496	0.11368	8.797
1.183	6.7487	0.11356	8.8062
1.184	6.7478	0.11344	8.8154
1.185	6.7468	0.11332	8.8246
1.186	6.7459	0.1132	8.8338
1.187	6.7449	0.11308	8.843
1.188	6.744	0.11297	8.8523
1.189	6.7431	0.11285	8.8615
1.19	6.7422	0.11273	8.8708
1.191	6.7412	0.11261	8.8801
1.192	6.7403	0.11249	8.8894
1.193	6.7394	0.11238	8.8987
1.194	6.7385	0.11226	8.908
1.195	6.7375	0.11214	8.9174
1.196	6.7366	0.11202	8.9267
1.197	6.7357	0.11191	8.9361
1.198	6.7348	0.11179	8.9455
1.199	6.7339	0.11167	8.9549
1.2	6.733	0.11155	8.9643
1.201	6.7321	0.11144	8.9737
1.202	6.7312	0.11132	8.9832
1.203	6.7302	0.1112	8.9926
1.204	6.7293	0.11109	9.0021
1.205	6.7284	0.11097	9.0115
1.206	6.7275	0.11085	9.021
1.207	6.7266	0.11074	9.0305
1.208	6.7257	0.11062	9.0401
1.209	6.7249	0.1105	9.0496
1.21	6.724	0.11039	9.0591
1.211	6.7231	0.11027	9.0687
1.212	6.7222	0.11015	9.0783
1.213	6.7213	0.11004	9.0879
1.214	6.7204	0.10992	9.0975
1.215	6.7195	0.1098	9.1071
1.216	6.7186	0.10969	9.1167
1.217	6.7178	0.10957	9.1263
1.218	6.7169	0.10946	9.136
1.219	6.716	0.10934	9.1456
1.22	6.7151	0.10923	9.1553
1.221	6.7143	0.10911	9.165
1.222	6.7134	0.109	9.1747
1.223	6.7125	0.10888	9.1844
1.224	6.7117	0.10877	9.1941
1.225	6.7108	0.10865	9.2039
1.226	6.7099	0.10853	9.2136
1.227	6.7091	0.10842	9.2234
1.228	6.7082	0.10831	9.2332
1.229	6.7074	0.10819	9.2429
1.23	6.7065	0.10808	9.2527
1.231	6.7056	0.10796	9.2626
1.232	6.7048	0.10785	9.2724
1.233	6.7039	0.10773	9.2822
1.234	6.7031	0.10762	9.2921
1.235	6.7023	0.1075	9.3019
1.236	6.7014	0.10739	9.3118
1.237	6.7006	0.10728	9.3217
1.238	6.6997	0.10716	9.3316
1.239	6.6989	0.10705	9.3415
1.24	6.6981	0.10694	9.3514
1.241	6.6972	0.10682	9.3613
1.242	6.6964	0.10671	9.3713
1.243	6.6956	0.1066	9.3812
1.244	6.6947	0.10648	9.3912
1.245	6.6939	0.10637	9.4012
1.246	6.6931	0.10626	9.4112
1.247	6.6923	0.10614	9.4212
1.248	6.6915	0.10603	9.4312
1.249	6.6906	0.10592	9.4412
1.25	6.6898	0.10581	9.4513
1.251	6.689	0.10569	9.4613
1.252	6.6882	0.10558	9.4714
1.253	6.6874	0.10547	9.4814
1.254	6.6866	0.10536	9.4915
1.255	6.6858	0.10525	9.5016
1.256	6.685	0.10513	9.5117
1.257	6.6842	0.10502	9.5218
1.258	6.6834	0.10491	9.5319
1.259	6.6826	0.1048	9.5421
1.26	6.6818	0.10469	9.5522
1.261	6.681	0.10458	9.5624
1.262	6.6802	0.10447	9.5726
1.263	6.6794	0.10435	9.5827
1.264	6.6786	0.10424	9.5929
1.265	6.6778	0.10413	9.6031
1.266	6.6771	0.10402	9.6133
1.267	6.6763	0.10391	9.6235
1.268	6.6755	0.1038	9.6338
1.269	6.6747	0.10369	9.644
1.27	6.674	0.10358	9.6543
1.271	6.6732	0.10347	9.6645
1.272	6.6724	0.10336	9.6748
1.273	6.6716	0.10325	9.6851
1.274	6.6709	0.10314	9.6953
1.275	6.6701	0.10303	9.7056
1.276	6.6694	0.10292	9.716
1.277	6.6686	0.10281	9.7263
1.278	6.6678	0.10271	9.7366
1.279	6.6671	0.1026	9.7469
1.28	6.6663	0.10249	9.7573
1.281	6.6656	0.10238	9.7676
1.282	6.6648	0.10227	9.778
1.283	6.6641	0.10216	9.7884
1.284	6.6634	0.10205	9.7987
1.285	6.6626	0.10195	9.8091
1.286	6.6619	0.10184	9.8195
1.287	6.6611	0.10173	9.8299
1.288	6.6604	0.10162	9.8404
1.289	6.6597	0.10151	9.8508
1.29	6.6589	0.10141	9.8612
1.291	6.6582	0.1013	9.8716
1.292	6.6575	0.10119	9.8821
1.293	6.6568	0.10109	9.8926
1.294	6.6561	0.10098	9.903
1.295	6.6553	0.10087	9.9135
1.296	6.6546	0.10077	9.924
1.297	6.6539	0.10066	9.9345
1.298	6.6532	0.10055	9.945
1.299	6.6525	0.10045	9.9555
1.3	6.6518	0.10034	9.966
1.301	6.6511	0.10024	9.9765
1.302	6.6504	0.10013	9.987
1.303	6.6497	0.10002	9.9976
1.304	6.649	0.099919	10.008
1.305	6.6483	0.099814	10.019
1.306	6.6476	0.099709	10.029
1.307	6.6469	0.099604	10.04
1.308	6.6462	0.099499	10.05
1.309	6.6455	0.099395	10.061
1.31	6.6448	0.09929	10.071
1.311	6.6442	0.099186	10.082
1.312	6.6435	0.099082	10.093
1.313	6.6428	0.098978	10.103
1.314	6.6421	0.098874	10.114
1.315	6.6415	0.09877	10.125
1.316	6.6408	0.098667	10.135
1.317	6.6401	0.098563	10.146
1.318	6.6395	0.09846	10.156
1.319	6.6388	0.098357	10.167
1.32	6.6381	0.098254	10.178
1.321	6.6375	0.098152	10.188
1.322	6.6368	0.098049	10.199
1.323	6.6362	0.097947	10.21
1.324	6.6355	0.097845	10.22
1.325	6.6349	0.097742	10.231
1.326	6.6342	0.097641	10.242
1.327	6.6336	0.097539	10.252
1.328	6.6329	0.097437	10.263
1.329	6.6323	0.097336	10.274
1.33	6.6317	0.097235	10.284
1.331	6.631	0.097134	10.295
1.332	6.6304	0.097033	10.306
1.333	6.6298	0.096932	10.316
1.334	6.6291	0.096832	10.327
1.335	6.6285	0.096731	10.338
1.336	6.6279	0.096631	10.349
1.337	6.6273	0.096531	10.359
1.338	6.6267	0.096431	10.37
1.339	6.626	0.096332	10.381
1.34	6.6254	0.096232	10.392
1.341	6.6248	0.096133	10.402
1.342	6.6242	0.096034	10.413
1.343	6.6236	0.095935	10.424
1.344	6.623	0.095836	10.434
1.345	6.6224	0.095737	10.445
1.346	6.6218	0.095639	10.456
1.347	6.6212	0.095541	10.467
1.348	6.6206	0.095443	10.478
1.349	6.62	0.095345	10.488
1.35	6.6195	0.095247	10.499
1.351	6.6189	0.09515	10.51
1.352	6.6183	0.095052	10.521
1.353	6.6177	0.094955	10.531
1.354	6.6171	0.094858	10.542
1.355	6.6166	0.094761	10.553
1.356	6.616	0.094665	10.564
1.357	6.6154	0.094568	10.574
1.358	6.6148	0.094472	10.585
1.359	6.6143	0.094376	10.596
1.36	6.6137	0.09428	10.607
1.361	6.6132	0.094185	10.617
1.362	6.6126	0.094089	10.628
1.363	6.6121	0.093994	10.639
1.364	6.6115	0.093899	10.65
1.365	6.611	0.093804	10.661
1.366	6.6104	0.093709	10.671
1.367	6.6099	0.093615	10.682
1.368	6.6093	0.09352	10.693
1.369	6.6088	0.093426	10.704
1.37	6.6082	0.093332	10.714
1.371	6.6077	0.093239	10.725
1.372	6.6072	0.093145	10.736
1.373	6.6067	0.093052	10.747
1.374	6.6061	0.092959	10.757
1.375	6.6056	0.092866	10.768
1.376	6.6051	0.092773	10.779
1.377	6.6046	0.092681	10.79
1.378	6.604	0.092588	10.8
1.379	6.6035	0.092496	10.811
1.38	6.603	0.092404	10.822
1.381	6.6025	0.092313	10.833
1.382	6.602	0.092221	10.844
1.383	6.6015	0.09213	10.854
1.384	6.601	0.092039	10.865
1.385	6.6005	0.091948	10.876
1.386	6.6	0.091857	10.886
1.387	6.5995	0.091767	10.897
1.388	6.599	0.091677	10.908
1.389	6.5986	0.091586	10.919
1.39	6.5981	0.091497	10.929
1.391	6.5976	0.091407	10.94
1.392	6.5971	0.091318	10.951
1.393	6.5966	0.091228	10.961
1.394	6.5962	0.091139	10.972
1.395	6.5957	0.091051	10.983
1.396	6.5952	0.090962	10.994
1.397	6.5948	0.090874	11.004
1.398	6.5943	0.090786	11.015
1.399	6.5938	0.090698	11.026
1.4	6.5934	0.09061	11.036
1.401	6.5929	0.090523	11.047
1.402	6.5925	0.090435	11.058
1.403	6.592	0.090348	11.068
1.404	6.5916	0.090262	11.079
1.405	6.5911	0.090175	11.09
1.406	6.5907	0.090089	11.1
1.407	6.5902	0.090003	11.111
1.408	6.5898	0.089917	11.121
1.409	6.5894	0.089831	11.132
1.41	6.5889	0.089745	11.143
1.411	6.5885	0.08966	11.153
1.412	6.5881	0.089575	11.164
1.413	6.5877	0.08949	11.174
1.414	6.5873	0.089406	11.185
1.415	6.5868	0.089322	11.196
1.416	6.5864	0.089237	11.206
1.417	6.586	0.089154	11.217
1.418	6.5856	0.08907	11.227
1.419	6.5852	0.088987	11.238
1.42	6.5848	0.088903	11.248
1.421	6.5844	0.088821	11.259
1.422	6.584	0.088738	11.269
1.423	6.5836	0.088655	11.28
1.424	6.5832	0.088573	11.29
1.425	6.5828	0.088491	11.301
1.426	6.5824	0.088409	11.311
1.427	6.5821	0.088328	11.321
1.428	6.5817	0.088247	11.332
1.429	6.5813	0.088166	11.342
1.43	6.5809	0.088085	11.353
1.431	6.5806	0.088004	11.363
1.432	6.5802	0.087924	11.373
1.433	6.5798	0.087844	11.384
1.434	6.5794	0.087764	11.394
1.435	6.5791	0.087685	11.405
1.436	6.5787	0.087605	11.415
1.437	6.5784	0.087526	11.425
1.438	6.578	0.087447	11.435
1.439	6.5777	0.087369	11.446
1.44	6.5773	0.08729	11.456
1.441	6.577	0.087212	11.466
1.442	6.5766	0.087135	11.477
1.443	6.5763	0.087057	11.487
1.444	6.576	0.08698	11.497
1.445	6.5756	0.086903	11.507
1.446	6.5753	0.086826	11.517
1.447	6.575	0.086749	11.527
1.448	6.5747	0.086673	11.538
1.449	6.5743	0.086597	11.548
1.45	6.574	0.086521	11.558
1.451	6.5737	0.086445	11.568
1.452	6.5734	0.08637	11.578
1.453	6.5731	0.086295	11.588
1.454	6.5728	0.08622	11.598
1.455	6.5725	0.086146	11.608
1.456	6.5722	0.086072	11.618
1.457	6.5719	0.085998	11.628
1.458	6.5716	0.085924	11.638
1.459	6.5713	0.085851	11.648
1.46	6.571	0.085777	11.658
1.461	6.5707	0.085704	11.668
1.462	6.5704	0.085632	11.678
1.463	6.5701	0.085559	11.688
1.464	6.5698	0.085487	11.698
1.465	6.5696	0.085415	11.707
1.466	6.5693	0.085344	11.717
1.467	6.569	0.085273	11.727
1.468	6.5688	0.085202	11.737
1.469	6.5685	0.085131	11.747
1.47	6.5682	0.08506	11.756
1.471	6.568	0.08499	11.766
1.472	6.5677	0.08492	11.776
1.473	6.5675	0.084851	11.785
1.474	6.5672	0.084781	11.795
1.475	6.567	0.084712	11.805
1.476	6.5667	0.084643	11.814
1.477	6.5665	0.084575	11.824
1.478	6.5663	0.084507	11.833
1.479	6.566	0.084439	11.843
1.48	6.5658	0.084371	11.852
1.481	6.5656	0.084304	11.862
1.482	6.5653	0.084236	11.871
1.483	6.5651	0.08417	11.881
1.484	6.5649	0.084103	11.89
1.485	6.5647	0.084037	11.9
1.486	6.5645	0.083971	11.909
1.487	6.5642	0.083905	11.918
1.488	6.564	0.08384	11.928
1.489	6.5638	0.083775	11.937
1.49	6.5636	0.08371	11.946
1.491	6.5634	0.083645	11.955
1.492	6.5632	0.083581	11.964
