angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
0.747	6.4006	0.081423	12.282
0.748	6.3985	0.081316	12.298
0.749	6.3965	0.081211	12.314
0.75	6.3944	0.081105	12.33
0.751	6.3924	0.081	12.346
0.752	6.3903	0.080896	12.362
0.753	6.3883	0.080791	12.378
0.754	6.3862	0.080688	12.393
0.755	6.3842	0.080584	12.409
0.756	6.3822	0.080481	12.425
0.757	6.3801	0.080378	12.441
0.758	6.3781	0.080276	12.457
0.759	6.3761	0.080174	12.473
0.76	6.3741	0.080072	12.489
0.761	6.3721	0.079971	12.504
0.762	6.3701	0.07987	12.52
0.763	6.3681	0.07977	12.536
0.764	6.3661	0.07967	12.552
0.765	6.3641	0.07957	12.568
0.766	6.3621	0.079471	12.583
0.767	6.3601	0.079372	12.599
0.768	6.3581	0.079273	12.615
0.769	6.3561	0.079175	12.63
0.77	6.3541	0.079077	12.646
0.771	6.3522	0.07898	12.661
0.772	6.3502	0.078883	12.677
0.773	6.3482	0.078786	12.693
0.774	6.3463	0.078689	12.708
0.775	6.3443	0.078593	12.724
0.776	6.3424	0.078498	12.739
0.777	6.3404	0.078402	12.755
0.778	6.3385	0.078307	12.77
0.779	6.3365	0.078213	12.786
0.78	6.3346	0.078118	12.801
0.781	6.3327	0.078024	12.816
0.782	6.3307	0.077931	12.832
0.783	6.3288	0.077838	12.847
0.784	6.3269	0.077745	12.863
0.785	6.325	0.077652	12.878
0.786	6.323	0.07756	12.893
0.787	6.3211	0.077468	12.909
0.788	6.3192	0.077377	12.924
0.789	6.3173	0.077285	12.939
0.79	6.3154	0.077195	12.954
0.791	6.3135	0.077104	12.969
0.792	6.3116	0.077014	12.985
0.793	6.3098	0.076924	13
0.794	6.3079	0.076834	13.015
0.795	6.306	0.076745	13.03
0.796	6.3041	0.076656	13.045
0.797	6.3023	0.076568	13.06
0.798	6.3004	0.07648	13.075
0.799	6.2985	0.076392	13.09
0.8	6.2967	0.076304	13.105
0.801	6.2948	0.076217	13.12
0.802	6.293	0.07613	13.135
0.803	6.2911	0.076044	13.15
0.804	6.2893	0.075958	13.165
0.805	6.2874	0.075872	13.18
0.806	6.2856	0.075786	13.195
0.807	6.2838	0.075701	13.21
0.808	6.2819	0.075616	13.225
0.809	6.2801	0.075531	13.24
0.81	6.2783	0.075447	13.254
0.811	6.2765	0.075363	13.269
0.812	6.2747	0.075279	13.284
0.813	6.2729	0.075196	13.299
0.814	6.2711	0.075113	13.313
0.815	6.2693	0.07503	13.328
0.816	6.2675	0.074948	13.343
0.817	6.2657	0.074866	13.357
0.818	6.2639	0.074784	13.372
0.819	6.2621	0.074702	13.386
0.82	6.2603	0.074621	13.401
0.821	6.2586	0.07454	13.416
0.822	6.2568	0.07446	13.43
0.823	6.255	0.07438	13.445
0.824	6.2532	0.0743	13.459
0.825	6.2515	0.07422	13.473
0.826	6.2497	0.07414	13.488
0.827	6.248	0.074061	13.502
0.828	6.2462	0.073983	13.517
0.829	6.2445	0.073904	13.531
0.83	6.2428	0.073826	13.545
0.831	6.241	0.073748	13.56
0.832	6.2393	0.073671	13.574
0.833	6.2376	0.073593	13.588
0.834	6.2358	0.073516	13.602
0.835	6.2341	0.07344	13.617
0.836	6.2324	0.073363	13.631
0.837	6.2307	0.073287	13.645
0.838	6.229	0.073211	13.659
0.839	6.2273	0.073136	13.673
0.84	6.2256	0.07306	13.687
0.841	6.2239	0.072985	13.701
0.842	6.2222	0.072911	13.715
0.843	6.2205	0.072836	13.729
0.844	6.2188	0.072762	13.743
0.845	6.2171	0.072688	13.757
0.846	6.2155	0.072615	13.771
0.847	6.2138	0.072541	13.785
0.848	6.2121	0.072468	13.799
0.849	6.2105	0.072396	13.813
0.85	6.2088	0.072323	13.827
0.851	6.2072	0.072251	13.841
0.852	6.2055	0.072179	13.854
0.853	6.2039	0.072107	13.868
0.854	6.2022	0.072036	13.882
0.855	6.2006	0.071965	13.896
0.856	6.1989	0.071894	13.909
0.857	6.1973	0.071824	13.923
0.858	6.1957	0.071753	13.937
0.859	6.1941	0.071683	13.95
0.86	6.1924	0.071614	13.964
0.861	6.1908	0.071544	13.977
0.862	6.1892	0.071475	13.991
0.863	6.1876	0.071406	14.004
0.864	6.186	0.071338	14.018
0.865	6.1844	0.071269	14.031
0.866	6.1828	0.071201	14.045
0.867	6.1812	0.071133	14.058
0.868	6.1796	0.071066	14.071
0.869	6.178	0.070998	14.085
0.87	6.1765	0.070931	14.098
0.871	6.1749	0.070864	14.111
0.872	6.1733	0.070798	14.125
0.873	6.1717	0.070732	14.138
0.874	6.1702	0.070666	14.151
0.875	6.1686	0.0706	14.164
0.876	6.1671	0.070534	14.178
0.877	6.1655	0.070469	14.191
0.878	6.164	0.070404	14.204
0.879	6.1624	0.070339	14.217
0.88	6.1609	0.070275	14.23
0.881	6.1594	0.070211	14.243
0.882	6.1578	0.070147	14.256
0.883	6.1563	0.070083	14.269
0.884	6.1548	0.070019	14.282
0.885	6.1533	0.069956	14.295
0.886	6.1517	0.069893	14.308
0.887	6.1502	0.06983	14.32
0.888	6.1487	0.069768	14.333
0.889	6.1472	0.069706	14.346
0.89	6.1457	0.069644	14.359
0.891	6.1442	0.069582	14.372
0.892	6.1427	0.06952	14.384
0.893	6.1412	0.069459	14.397
0.894	6.1398	0.069398	14.41
0.895	6.1383	0.069337	14.422
0.896	6.1368	0.069277	14.435
0.897	6.1353	0.069216	14.447
0.898	6.1339	0.069156	14.46
0.899	6.1324	0.069097	14.472
0.9	6.1309	0.069037	14.485
0.901	6.1295	0.068978	14.497
0.902	6.128	0.068919	14.51
0.903	6.1266	0.06886	14.522
0.904	6.1251	0.068801	14.535
0.905	6.1237	0.068743	14.547
0.906	6.1223	0.068685	14.559
0.907	6.1208	0.068627	14.572
0.908	6.1194	0.068569	14.584
0.909	6.118	0.068512	14.596
0.91	6.1166	0.068454	14.608
0.911	6.1152	0.068397	14.62
0.912	6.1137	0.068341	14.633
0.913	6.1123	0.068284	14.645
0.914	6.1109	0.068228	14.657
0.915	6.1095	0.068172	14.669
0.916	6.1081	0.068116	14.681
0.917	6.1068	0.06806	14.693
0.918	6.1054	0.068005	14.705
0.919	6.104	0.06795	14.717
0.92	6.1026	0.067895	14.729
0.921	6.1012	0.06784	14.741
0.922	6.0999	0.067786	14.752
0.923	6.0985	0.067732	14.764
0.924	6.0971	0.067678	14.776
0.925	6.0958	0.067624	14.788
0.926	6.0944	0.06757	14.799
0.927	6.0931	0.067517	14.811
0.928	6.0917	0.067464	14.823
0.929	6.0904	0.067411	14.834
0.93	6.089	0.067358	14.846
0.931	6.0877	0.067306	14.858
0.932	6.0864	0.067254	14.869
0.933	6.085	0.067202	14.881
0.934	6.0837	0.06715	14.892
0.935	6.0824	0.067098	14.904
0.936	6.0811	0.067047	14.915
0.937	6.0798	0.066996	14.926
0.938	6.0785	0.066945	14.938
0.939	6.0772	0.066894	14.949
0.94	6.0759	0.066844	14.96
0.941	6.0746	0.066793	14.972
0.942	6.0733	0.066743	14.983
0.943	6.072	0.066694	14.994
0.944	6.0707	0.066644	15.005
0.945	6.0694	0.066595	15.016
0.946	6.0682	0.066545	15.027
0.947	6.0669	0.066496	15.038
0.948	6.0656	0.066448	15.049
0.949	6.0644	0.066399	15.06
0.95	6.0631	0.066351	15.071
0.951	6.0618	0.066303	15.082
0.952	6.0606	0.066255	15.093
0.953	6.0593	0.066207	15.104
0.954	6.0581	0.066159	15.115
0.955	6.0569	0.066112	15.126
0.956	6.0556	0.066065	15.137
0.957	6.0544	0.066018	15.147
0.958	6.0532	0.065972	15.158
0.959	6.0519	0.065925	15.169
0.96	6.0507	0.065879	15.179
0.961	6.0495	0.065833	15.19
0.962	6.0483	0.065787	15.201
0.963	6.0471	0.065741	15.211
0.964	6.0459	0.065696	15.222
0.965	6.0447	0.065651	15.232
0.966	6.0435	0.065606	15.243
0.967	6.0423	0.065561	15.253
0.968	6.0411	0.065516	15.263
0.969	6.0399	0.065472	15.274
0.97	6.0387	0.065428	15.284
0.971	6.0376	0.065384	15.294
0.972	6.0364	0.06534	15.305
0.973	6.0352	0.065296	15.315
0.974	6.0341	0.065253	15.325
0.975	6.0329	0.06521	15.335
0.976	6.0318	0.065167	15.345
0.977	6.0306	0.065124	15.355
0.978	6.0295	0.065081	15.365
0.979	6.0283	0.065039	15.375
0.98	6.0272	0.064997	15.385
0.981	6.026	0.064955	15.395
0.982	6.0249	0.064913	15.405
0.983	6.0238	0.064871	15.415
0.984	6.0226	0.06483	15.425
0.985	6.0215	0.064789	15.435
0.986	6.0204	0.064748	15.445
0.987	6.0193	0.064707	15.454
0.988	6.0182	0.064666	15.464
0.989	6.0171	0.064626	15.474
0.99	6.016	0.064586	15.483
0.991	6.0149	0.064546	15.493
0.992	6.0138	0.064506	15.502
0.993	6.0127	0.064466	15.512
0.994	6.0116	0.064427	15.521
0.995	6.0105	0.064388	15.531
0.996	6.0095	0.064348	15.54
0.997	6.0084	0.06431	15.55
0.998	6.0073	0.064271	15.559
0.999	6.0063	0.064232	15.568
1	6.0052	0.064194	15.578
1.001	6.0041	0.064156	15.587
1.002	6.0031	0.064118	15.596
1.003	6.002	0.064081	15.605
1.004	6.001	0.064043	15.615
1.005	6	0.064006	15.624
1.006	5.9989	0.063969	15.633
1.007	5.9979	0.063932	15.642
1.008	5.9969	0.063895	15.651
1.009	5.9958	0.063858	15.66
1.01	5.9948	0.063822	15.669
1.011	5.9938	0.063786	15.677
1.012	5.9928	0.06375	15.686
1.013	5.9918	0.063714	15.695
1.014	5.9908	0.063678	15.704
1.015	5.9898	0.063643	15.713
1.016	5.9888	0.063608	15.721
1.017	5.9878	0.063573	15.73
1.018	5.9868	0.063538	15.739
1.019	5.9858	0.063503	15.747
1.02	5.9848	0.063469	15.756
1.021	5.9838	0.063434	15.764
1.022	5.9829	0.0634	15.773
1.023	5.9819	0.063366	15.781
1.024	5.9809	0.063332	15.79
1.025	5.98	0.063299	15.798
1.026	5.979	0.063266	15.806
1.027	5.9781	0.063232	15.815
1.028	5.9771	0.063199	15.823
1.029	5.9762	0.063167	15.831
1.03	5.9752	0.063134	15.839
1.031	5.9743	0.063101	15.847
1.032	5.9733	0.063069	15.856
1.033	5.9724	0.063037	15.864
1.034	5.9715	0.063005	15.872
1.035	5.9706	0.062974	15.88
1.036	5.9697	0.062942	15.888
1.037	5.9687	0.062911	15.896
1.038	5.9678	0.062879	15.903
1.039	5.9669	0.062849	15.911
1.04	5.966	0.062818	15.919
1.041	5.9651	0.062787	15.927
1.042	5.9642	0.062757	15.935
1.043	5.9633	0.062726	15.942
1.044	5.9624	0.062696	15.95
1.045	5.9616	0.062666	15.958
1.046	5.9607	0.062637	15.965
1.047	5.9598	0.062607	15.973
1.048	5.9589	0.062578	15.98
1.049	5.9581	0.062549	15.988
1.05	5.9572	0.06252	15.995
1.051	5.9563	0.062491	16.002
1.052	5.9555	0.062462	16.01
1.053	5.9546	0.062434	16.017
1.054	5.9538	0.062406	16.024
1.055	5.9529	0.062378	16.031
1.056	5.9521	0.06235	16.039
1.057	5.9513	0.062322	16.046
1.058	5.9504	0.062294	16.053
1.059	5.9496	0.062267	16.06
1.06	5.9488	0.06224	16.067
1.061	5.948	0.062213	16.074
1.062	5.9471	0.062186	16.081
1.063	5.9463	0.062159	16.088
1.064	5.9455	0.062133	16.095
1.065	5.9447	0.062107	16.101
1.066	5.9439	0.062081	16.108
1.067	5.9431	0.062055	16.115
1.068	5.9423	0.062029	16.122
1.069	5.9415	0.062003	16.128
1.07	5.9407	0.061978	16.135
1.071	5.94	0.061953	16.141
1.072	5.9392	0.061928	16.148
1.073	5.9384	0.061903	16.154
1.074	5.9376	0.061878	16.161
1.075	5.9369	0.061854	16.167
1.076	5.9361	0.061829	16.174
1.077	5.9354	0.061805	16.18
1.078	5.9346	0.061781	16.186
1.079	5.9339	0.061757	16.192
1.08	5.9331	0.061734	16.199
1.081	5.9324	0.06171	16.205
1.082	5.9316	0.061687	16.211
1.083	5.9309	0.061664	16.217
1.084	5.9302	0.061641	16.223
1.085	5.9294	0.061619	16.229
1.086	5.9287	0.061596	16.235
1.087	5.928	0.061574	16.241
1.088	5.9273	0.061551	16.247
1.089	5.9266	0.061529	16.252
1.09	5.9259	0.061508	16.258
1.091	5.9252	0.061486	16.264
1.092	5.9245	0.061464	16.27
1.093	5.9238	0.061443	16.275
1.094	5.9231	0.061422	16.281
1.095	5.9224	0.061401	16.286
1.096	5.9217	0.06138	16.292
1.097	5.921	0.06136	16.297
1.098	5.9203	0.061339	16.303
1.099	5.9197	0.061319	16.308
1.1	5.919	0.061299	16.313
1.101	5.9183	0.061279	16.319
1.102	5.9177	0.061259	16.324
1.103	5.917	0.06124	16.329
1.104	5.9164	0.06122	16.334
1.105	5.9157	0.061201	16.34
1.106	5.9151	0.061182	16.345
1.107	5.9144	0.061163	16.35
1.108	5.9138	0.061145	16.355
1.109	5.9131	0.061126	16.36
1.11	5.9125	0.061108	16.364
1.111	5.9119	0.06109	16.369
1.112	5.9113	0.061072	16.374
1.113	5.9107	0.061054	16.379
1.114	5.91	0.061037	16.384
1.115	5.9094	0.061019	16.388
1.116	5.9088	0.061002	16.393
1.117	5.9082	0.060985	16.398
1.118	5.9076	0.060968	16.402
1.119	5.907	0.060951	16.407
1.12	5.9064	0.060935	16.411
1.121	5.9058	0.060918	16.415
1.122	5.9053	0.060902	16.42
1.123	5.9047	0.060886	16.424
1.124	5.9041	0.06087	16.428
1.125	5.9035	0.060855	16.433
1.126	5.903	0.060839	16.437
1.127	5.9024	0.060824	16.441
1.128	5.9018	0.060809	16.445
1.129	5.9013	0.060794	16.449
1.13	5.9007	0.060779	16.453
1.131	5.9002	0.060765	16.457
1.132	5.8996	0.06075	16.461
1.133	5.8991	0.060736	16.465
1.134	5.8986	0.060722	16.469
1.135	5.898	0.060708	16.472
1.136	5.8975	0.060694	16.476
1.137	5.897	0.060681	16.48
1.138	5.8964	0.060667	16.483
1.139	5.8959	0.060654	16.487
1.14	5.8954	0.060641	16.49
1.141	5.8949	0.060628	16.494
1.142	5.8944	0.060616	16.497
1.143	5.8939	0.060603	16.501
1.144	5.8934	0.060591	16.504
1.145	5.8929	0.060579	16.507
1.146	5.8924	0.060567	16.511
1.147	5.8919	0.060555	16.514
1.148	5.8914	0.060544	16.517
1.149	5.891	0.060532	16.52
1.15	5.8905	0.060521	16.523
1.151	5.89	0.06051	16.526
1.152	5.8895	0.060499	16.529
1.153	5.8891	0.060489	16.532
1.154	5.8886	0.060478	16.535
1.155	5.8882	0.060468	16.538
1.156	5.8877	0.060458	16.54
1.157	5.8873	0.060448	16.543
1.158	5.8868	0.060438	16.546
1.159	5.8864	0.060428	16.548
1.16	5.8859	0.060419	16.551
1.161	5.8855	0.06041	16.554
1.162	5.8851	0.060401	16.556
1.163	5.8847	0.060392	16.559
1.164	5.8842	0.060383	16.561
1.165	5.8838	0.060375	16.563
1.166	5.8834	0.060366	16.565
1.167	5.883	0.060358	16.568
1.168	5.8826	0.06035	16.57
1.169	5.8822	0.060343	16.572
1.17	5.8818	0.060335	16.574
1.171	5.8814	0.060328	16.576
1.172	5.881	0.06032	16.578
1.173	5.8806	0.060313	16.58
1.174	5.8802	0.060306	16.582
1.175	5.8798	0.0603	16.584
1.176	5.8795	0.060293	16.586
1.177	5.8791	0.060287	16.587
1.178	5.8787	0.060281	16.589
1.179	5.8784	0.060275	16.591
1.18	5.878	0.060269	16.592
1.181	5.8776	0.060264	16.594
1.182	5.8773	0.060258	16.595
1.183	5.8769	0.060253	16.597
1.184	5.8766	0.060248	16.598
1.185	5.8763	0.060243	16.599
1.186	5.8759	0.060238	16.601
1.187	5.8756	0.060234	16.602
1.188	5.8753	0.06023	16.603
1.189	5.8749	0.060225	16.604
1.19	5.8746	0.060222	16.605
1.191	5.8743	0.060218	16.606
1.192	5.874	0.060214	16.607
1.193	5.8737	0.060211	16.608
1.194	5.8734	0.060208	16.609
1.195	5.8731	0.060205	16.61
1.196	5.8728	0.060202	16.611
1.197	5.8725	0.060199	16.611
1.198	5.8722	0.060197	16.612
1.199	5.8719	0.060195	16.613
1.2	5.8716	0.060193	16.613
1.201	5.8713	0.060191	16.614
1.202	5.871	0.060189	16.614
1.203	5.8708	0.060188	16.615
1.204	5.8705	0.060186	16.615
1.205	5.8702	0.060185	16.615
1.206	5.87	0.060184	16.616
1.207	5.8697	0.060184	16.616
1.208	5.8695	0.060183	16.616
1.209	5.8692	0.060183	16.616
1.21	5.869	0.060183	16.616
1.211	5.8687	0.060183	16.616
1.212	5.8685	0.060183	16.616
1.213	5.8683	0.060183	16.616
1.214	5.868	0.060184	16.616
1.215	5.8678	0.060185	16.616
1.216	5.8676	0.060186	16.615
1.217	5.8674	0.060187	16.615
1.218	5.8671	0.060188	16.615
1.219	5.8669	0.06019	16.614
1.22	5.8667	0.060192	16.614
1.221	5.8665	0.060193	16.613
1.222	5.8663	0.060196	16.613
1.223	5.8661	0.060198	16.612
1.224	5.8659	0.060201	16.611
1.225	5.8657	0.060203	16.61
1.226	5.8656	0.060206	16.61
1.227	5.8654	0.060209	16.609
1.228	5.8652	0.060213	16.608
1.229	5.865	0.060216	16.607
1.23	5.8648	0.06022	16.606
1.231	5.8647	0.060224	16.605
1.232	5.8645	0.060228	16.604
1.233	5.8644	0.060232	16.602
1.234	5.8642	0.060237	16.601
1.235	5.8641	0.060241	16.6
1.236	5.8639	0.060246	16.599
1.237	5.8638	0.060251	16.597
1.238	5.8636	0.060257	16.596
1.239	5.8635	0.060262	16.594
1.24	5.8634	0.060268	16.593
1.241	5.8632	0.060274	16.591
1.242	5.8631	0.06028	16.589
1.243	5.863	0.060286	16.588
1.244	5.8629	0.060293	16.586
1.245	5.8628	0.060299	16.584
1.246	5.8626	0.060306	16.582
1.247	5.8625	0.060313	16.58
1.248	5.8624	0.060321	16.578
1.249	5.8623	0.060328	16.576
1.25	5.8623	0.060336	16.574
1.251	5.8622	0.060344	16.572
1.252	5.8621	0.060352	16.569
1.253	5.862	0.06036	16.567
1.254	5.8619	0.060369	16.565
1.255	5.8618	0.060377	16.562
1.256	5.8618	0.060386	16.56
1.257	5.8617	0.060396	16.558
1.258	5.8616	0.060405	16.555
1.259	5.8616	0.060414	16.552
1.26	5.8615	0.060424	16.55
1.261	5.8615	0.060434	16.547
1.262	5.8614	0.060444	16.544
1.263	5.8614	0.060455	16.541
1.264	5.8613	0.060465	16.538
1.265	5.8613	0.060476	16.535
1.266	5.8613	0.060487	16.532
1.267	5.8612	0.060498	16.529
1.268	5.8612	0.06051	16.526
1.269	5.8612	0.060522	16.523
1.27	5.8612	0.060533	16.52
1.271	5.8612	0.060545	16.517
1.272	5.8611	0.060558	16.513
1.273	5.8611	0.06057	16.51
1.274	5.8611	0.060583	16.506
1.275	5.8611	0.060596	16.503
1.276	5.8611	0.060609	16.499
1.277	5.8611	0.060622	16.496
1.278	5.8612	0.060636	16.492
1.279	5.8612	0.06065	16.488
1.28	5.8612	0.060664	16.484
1.281	5.8612	0.060678	16.48
1.282	5.8612	0.060692	16.477
1.283	5.8613	0.060707	16.473
1.284	5.8613	0.060722	16.469
1.285	5.8613	0.060737	16.464
1.286	5.8614	0.060752	16.46
1.287	5.8614	0.060768	16.456
1.288	5.8615	0.060784	16.452
1.289	5.8615	0.060799	16.448
1.29	5.8616	0.060816	16.443
1.291	5.8617	0.060832	16.439
1.292	5.8617	0.060849	16.434
1.293	5.8618	0.060866	16.43
1.294	5.8619	0.060883	16.425
1.295	5.8619	0.0609	16.42
1.296	5.862	0.060917	16.416
1.297	5.8621	0.060935	16.411
1.298	5.8622	0.060953	16.406
1.299	5.8623	0.060971	16.401
1.3	5.8624	0.06099	16.396
1.301	5.8625	0.061008	16.391
1.302	5.8626	0.061027	16.386
1.303	5.8627	0.061046	16.381
1.304	5.8628	0.061066	16.376
1.305	5.8629	0.061085	16.371
1.306	5.863	0.061105	16.365
1.307	5.8632	0.061125	16.36
1.308	5.8633	0.061145	16.354
1.309	5.8634	0.061166	16.349
1.31	5.8635	0.061186	16.343
1.311	5.8637	0.061207	16.338
1.312	5.8638	0.061229	16.332
1.313	5.864	0.06125	16.327
1.314	5.8641	0.061272	16.321
1.315	5.8643	0.061293	16.315
1.316	5.8644	0.061316	16.309
1.317	5.8646	0.061338	16.303
1.318	5.8647	0.06136	16.297
1.319	5.8649	0.061383	16.291
1.32	5.8651	0.061406	16.285
1.321	5.8652	0.06143	16.279
1.322	5.8654	0.061453	16.273
1.323	5.8656	0.061477	16.266
1.324	5.8658	0.061501	16.26
1.325	5.866	0.061525	16.254
1.326	5.8662	0.06155	16.247
1.327	5.8664	0.061574	16.241
1.328	5.8666	0.061599	16.234
1.329	5.8668	0.061624	16.227
1.33	5.867	0.06165	16.221
1.331	5.8672	0.061675	16.214
1.332	5.8674	0.061701	16.207
1.333	5.8676	0.061728	16.2
1.334	5.8679	0.061754	16.193
1.335	5.8681	0.061781	16.186
1.336	5.8683	0.061808	16.179
1.337	5.8685	0.061835	16.172
1.338	5.8688	0.061862	16.165
1.339	5.869	0.06189	16.158
1.34	5.8693	0.061918	16.15
1.341	5.8695	0.061946	16.143
1.342	5.8698	0.061974	16.136
1.343	5.87	0.062003	16.128
1.344	5.8703	0.062032	16.121
1.345	5.8706	0.062061	16.113
1.346	5.8708	0.06209	16.106
1.347	5.8711	0.06212	16.098
1.348	5.8714	0.06215	16.09
1.349	5.8716	0.06218	16.082
1.35	5.8719	0.06221	16.075
1.351	5.8722	0.062241	16.067
1.352	5.8725	0.062272	16.059
1.353	5.8728	0.062303	16.051
1.354	5.8731	0.062335	16.042
1.355	5.8734	0.062366	16.034
1.356	5.8737	0.062398	16.026
1.357	5.874	0.06243	16.018
1.358	5.8743	0.062463	16.01
1.359	5.8746	0.062496	16.001
1.36	5.875	0.062529	15.993
1.361	5.8753	0.062562	15.984
1.362	5.8756	0.062595	15.976
1.363	5.876	0.062629	15.967
1.364	5.8763	0.062663	15.958
1.365	5.8766	0.062697	15.95
1.366	5.877	0.062732	15.941
1.367	5.8773	0.062767	15.932
1.368	5.8777	0.062802	15.923
1.369	5.878	0.062837	15.914
1.37	5.8784	0.062873	15.905
1.371	5.8787	0.062909	15.896
1.372	5.8791	0.062945	15.887
1.373	5.8795	0.062982	15.878
1.374	5.8798	0.063018	15.868
1.375	5.8802	0.063055	15.859
1.376	5.8806	0.063093	15.85
1.377	5.881	0.06313	15.84
1.378	5.8814	0.063168	15.831
1.379	5.8818	0.063206	15.821
1.38	5.8822	0.063244	15.812
1.381	5.8826	0.063283	15.802
1.382	5.883	0.063322	15.792
1.383	5.8834	0.063361	15.783
1.384	5.8838	0.063401	15.773
1.385	5.8842	0.06344	15.763
1.386	5.8846	0.06348	15.753
1.387	5.885	0.063521	15.743
1.388	5.8855	0.063561	15.733
1.389	5.8859	0.063602	15.723
1.39	5.8863	0.063643	15.713
1.391	5.8868	0.063685	15.702
1.392	5.8872	0.063727	15.692
1.393	5.8876	0.063769	15.682
1.394	5.8881	0.063811	15.671
1.395	5.8885	0.063853	15.661
1.396	5.889	0.063896	15.65
1.397	5.8895	0.06394	15.64
1.398	5.8899	0.063983	15.629
1.399	5.8904	0.064027	15.618
1.4	5.8909	0.064071	15.608
1.401	5.8913	0.064115	15.597
1.402	5.8918	0.06416	15.586
1.403	5.8923	0.064205	15.575
1.404	5.8928	0.06425	15.564
1.405	5.8933	0.064295	15.553
1.406	5.8937	0.064341	15.542
1.407	5.8942	0.064387	15.531
1.408	5.8947	0.064434	15.52
1.409	5.8952	0.06448	15.509
1.41	5.8958	0.064527	15.497
1.411	5.8963	0.064575	15.486
1.412	5.8968	0.064622	15.475
1.413	5.8973	0.06467	15.463
1.414	5.8978	0.064718	15.452
1.415	5.8983	0.064767	15.44
1.416	5.8989	0.064816	15.428
1.417	5.8994	0.064865	15.417
1.418	5.8999	0.064914	15.405
1.419	5.9005	0.064964	15.393
1.42	5.901	0.065014	15.381
1.421	5.9016	0.065064	15.369
1.422	5.9021	0.065115	15.357
1.423	5.9027	0.065166	15.345
1.424	5.9032	0.065217	15.333
1.425	5.9038	0.065269	15.321
1.426	5.9044	0.065321	15.309
1.427	5.9049	0.065373	15.297
1.428	5.9055	0.065425	15.285
1.429	5.9061	0.065478	15.272
1.43	5.9067	0.065531	15.26
1.431	5.9073	0.065585	15.247
1.432	5.9078	0.065639	15.235
1.433	5.9084	0.065693	15.222
1.434	5.909	0.065747	15.21
1.435	5.9096	0.065802	15.197
1.436	5.9102	0.065857	15.184
1.437	5.9108	0.065912	15.172
1.438	5.9115	0.065968	15.159
1.439	5.9121	0.066024	15.146
1.44	5.9127	0.06608	15.133
1.441	5.9133	0.066137	15.12
1.442	5.9139	0.066194	15.107
1.443	5.9146	0.066251	15.094
1.444	5.9152	0.066309	15.081
1.445	5.9158	0.066367	15.068
1.446	5.9165	0.066425	15.054
1.447	5.9171	0.066484	15.041
1.448	5.9178	0.066543	15.028
1.449	5.9184	0.066602	15.014
1.45	5.9191	0.066662	15.001
1.451	5.9197	0.066722	14.988
1.452	5.9204	0.066782	14.974
1.453	5.9211	0.066843	14.96
1.454	5.9217	0.066904	14.947
1.455	5.9224	0.066965	14.933
1.456	5.9231	0.067027	14.919
1.457	5.9238	0.067089	14.906
1.458	5.9244	0.067151	14.892
1.459	5.9251	0.067214	14.878
1.46	5.9258	0.067277	14.864
1.461	5.9265	0.067341	14.85
1.462	5.9272	0.067404	14.836
1.463	5.9279	0.067468	14.822
1.464	5.9286	0.067533	14.808
1.465	5.9293	0.067598	14.793
1.466	5.9301	0.067663	14.779
1.467	5.9308	0.067728	14.765
1.468	5.9315	0.067794	14.751
1.469	5.9322	0.06786	14.736
1.47	5.9329	0.067927	14.722
1.471	5.9337	0.067994	14.707
1.472	5.9344	0.068061	14.693
1.473	5.9352	0.068128	14.678
1.474	5.9359	0.068196	14.664
1.475	5.9366	0.068265	14.649
1.476	5.9374	0.068333	14.634
1.477	5.9381	0.068402	14.619
1.478	5.9389	0.068472	14.605
1.479	5.9397	0.068542	14.59
1.48	5.9404	0.068612	14.575
1.481	5.9412	0.068682	14.56
1.482	5.942	0.068753	14.545
1.483	5.9428	0.068824	14.53
1.484	5.9435	0.068896	14.515
1.485	5.9443	0.068968	14.5
1.486	5.9451	0.06904	14.484
1.487	5.9459	0.069113	14.469
1.488	5.9467	0.069186	14.454
1.489	5.9475	0.069259	14.439
1.49	5.9483	0.069333	14.423
1.491	5.9491	0.069407	14.408
1.492	5.9499	0.069482	14.392
1.493	5.9507	0.069557	14.377
1.494	5.9515	0.069632	14.361
1.495	5.9524	0.069708	14.346
1.496	5.9532	0.069784	14.33
1.497	5.954	0.06986	14.314
1.498	5.9548	0.069937	14.299
1.499	5.9557	0.070014	14.283
1.5	5.9565	0.070092	14.267
1.501	5.9573	0.07017	14.251
1.502	5.9582	0.070248	14.235
1.503	5.959	0.070327	14.219
1.504	5.9599	0.070406	14.203
1.505	5.9608	0.070485	14.187
1.506	5.9616	0.070565	14.171
1.507	5.9625	0.070646	14.155
1.508	5.9633	0.070726	14.139
1.509	5.9642	0.070807	14.123
1.51	5.9651	0.070889	14.107
1.511	5.966	0.070971	14.09
1.512	5.9668	0.071053	14.074
1.513	5.9677	0.071136	14.058
1.514	5.9686	0.071219	14.041
1.515	5.9695	0.071302	14.025
1.516	5.9704	0.071386	14.008
1.517	5.9713	0.07147	13.992
1.518	5.9722	0.071555	13.975
1.519	5.9731	0.07164	13.959
1.52	5.974	0.071725	13.942
1.521	5.9749	0.071811	13.925
1.522	5.9759	0.071898	13.909
1.523	5.9768	0.071984	13.892
1.524	5.9777	0.072071	13.875
1.525	5.9786	0.072159	13.858
1.526	5.9796	0.072247	13.841
