	Frame number	Contour_x	Contour_y	Centroid x	Centroid y	Area	Orientation
57	6	30.44634098325237	39.986308050711195	23.513986013986013	24.017482517482517	858	-1.4792935488939754
58	6	30.543575676632333	39.9397595260205	23.513986013986013	24.017482517482517	858	-1.4792935488939754
59	6	30.637781121668848	39.8939367004059	23.513986013986013	24.017482517482517	858	-1.4792935488939754
60	6	30.72902049296827	39.84885502803374	23.513986013986013	24.017482517482517	858	-1.4792935488939754
61	6	30.817376579791112	39.804520316297584	23.513986013986013	24.017482517482517	858	-1.4792935488939754
62	6	30.902946428657888	39.760929761954536	23.513986013986013	24.017482517482517	858	-1.4792935488939754
63	6	30.98583703799741	39.71807310669585	23.513986013986013	24.017482517482517	858	-1.4792935488939754
64	6	31.066162085698295	39.675933816415096	23.513986013986013	24.017482517482517	858	-1.4792935488939754
65	6	31.144039668799547	39.63449020265836	23.513986013986013	24.017482517482517	858	-1.4792935488939754
66	6	31.219591034088463	39.59371641748486	23.513986013986013	24.017482517482517	858	-1.4792935488939754
67	6	31.29294027864434	39.55358326380615	23.513986013986013	24.017482517482517	858	-1.4792935488939754
68	6	31.36421500000334	39.514058771877906	23.513986013986013	24.017482517482517	858	-1.4792935488939754
69	6	31.433547876306275	39.47510849872053	23.513986013986013	24.017482517482517	858	-1.4792935488939754
70	6	31.501079157270148	39.43669551059636	23.513986013986013	24.017482517482517	858	-1.4792935488939754
71	6	31.566959986183914	39.39877842344737	23.513986013986013	24.017482517482517	858	-1.4792935488939754
72	6	31.63135634480521	39.36130907337403	23.513986013986013	24.017482517482517	858	-1.4792935488939754
73	6	31.69444671429488	39.32423075897332	23.513986013986013	24.017482517482517	858	-1.4792935488939754
74	6	31.756418816052502	39.287477137659046	23.513986013986013	24.017482517482517	858	-1.4792935488939754
75	6	31.817466725765886	39.25097165775294	23.513986013986013	24.017482517482517	858	-1.4792935488939754
76	6	31.8777883348984	39.21462741634682	23.513986013986013	24.017482517482517	858	-1.4792935488939754
77	6	31.93758313677868	39.17834734685401	23.513986013986013	24.017482517482517	858	-1.4792935488939754
78	6	31.99705031959402	39.14202465467032	23.513986013986013	24.017482517482517	858	-1.4792935488939754
79	6	32.05638715553271	39.1055434337745	23.513986013986013	24.017482517482517	858	-1.4792935488939754
80	6	32.115787683766996	39.068779410864295	23.513986013986013	24.017482517482517	858	-1.4792935488939754
81	6	32.175441694676664	39.0316007762892	23.513986013986013	24.017482517482517	858	-1.4792935488939754
82	6	32.235534033496116	38.99386907220906	23.513986013986013	24.017482517482517	858	-1.4792935488939754
83	6	32.29624425328187	38.95544011771593	23.513986013986013	24.017482517482517	858	-1.4792935488939754
84	6	32.357746659626	38.91616495774205	23.513986013986013	24.017482517482517	858	-1.4792935488939754
85	6	32.42021080278929	38.875890827051876	23.513986013986013	24.017482517482517	858	-1.4792935488939754
86	6	32.483802486811825	38.834462122041145	23.513986013986013	24.017482517482517	858	-1.4792935488939754
87	6	32.54868537959433	38.79172137092511	23.513986013986013	24.017482517482517	858	-1.4792935488939754
88	6	32.61502332285377	38.74751018657275	23.513986013986013	24.017482517482517	858	-1.4792935488939754
89	6	32.68297780487992	38.70167028474952	23.513986013986013	24.017482517482517	858	-1.4792935488939754
90	6	32.75270394719209	38.654044799417655	23.513986013986013	24.017482517482517	858	-1.4792935488939754
91	6	32.82434680997542	38.60447987335217	23.513986013986013	24.017482517482517	858	-1.4792935488939754
92	6	32.89803809670806	38.55282647673117	23.513986013986013	24.017482517482517	858	-1.4792935488939754
93	6	32.9738933552048	38.498942389812896	23.513986013986013	24.017482517482517	858	-1.4792935488939754
94	6	33.05200979244254	38.44269426649061	23.513986013986013	24.017482517482517	858	-1.4792935488939754
95	6	33.13246483620097	38.38395865678418	23.513986013986013	24.017482517482517	858	-1.4792935488939754
96	6	33.215315283319185	38.322618819632595	23.513986013986013	24.017482517482517	858	-1.4792935488939754
97	6	33.30059701578946	38.258562467090755	23.513986013986013	24.017482517482517	858	-1.4792935488939754
98	6	33.38832545622924	38.19168037746263	23.513986013986013	24.017482517482517	858	-1.4792935488939754
99	6	33.47849697121117	38.12186579906151	23.513986013986013	24.017482517482517	858	-1.4792935488939754
100	6	33.571091473127325	38.04901454771895	23.513986013986013	24.017482517482517	858	-1.4792935488939754
101	6	33.666076517759265	37.97302567822416	23.513986013986013	24.017482517482517	858	-1.4792935488939754
102	6	33.76340459216089	37.89380287913233	23.513986013986013	24.017482517482517	858	-1.4792935488939754
103	6	33.863008546654626	37.81125709987865	23.513986013986013	24.017482517482517	858	-1.4792935488939754
104	6	33.964797647498315	37.72531029042057	23.513986013986013	24.017482517482517	858	-1.4792935488939754
105	6	34.06865457460078	37.63590007299919	23.513986013986013	24.017482517482517	858	-1.4792935488939754
106	6	34.17443374835194	37.54298512356624	23.513986013986013	24.017482517482517	858	-1.4792935488939754
107	6	34.28196143346585	37.44655099393659	23.513986013986013	24.017482517482517	858	-1.4792935488939754
108	6	34.391038133519004	37.34661605447792	23.513986013986013	24.017482517482517	858	-1.4792935488939754
109	6	34.50144364228638	37.24322951879955	23.513986013986013	24.017482517482517	858	-1.4792935488939754
110	6	34.612944308127	37.13646471305315	23.513986013986013	24.017482517482517	858	-1.4792935488939754
111	6	34.72530293474154	37.02641396231433	23.513986013986013	24.017482517482517	858	-1.4792935488939754
112	6	34.838276493301265	36.913185547105186	23.513986013986013	24.017482517482517	858	-1.4792935488939754
113	6	34.95161350476224	36.79690331681461	23.513986013986013	24.017482517482517	858	-1.4792935488939754
114	6	35.06505221308341	36.67770857316473	23.513986013986013	24.017482517482517	858	-1.4792935488939754
115	6	35.17832012010244	36.555763793298425	23.513986013986013	24.017482517482517	858	-1.4792935488939754
116	6	35.29113551560667	36.431257728071344	23.513986013986013	24.017482517482517	858	-1.4792935488939754
117	6	35.40321169190665	36.30441138386376	23.513986013986013	24.017482517482517	858	-1.4792935488939754
118	6	35.51426437532034	36.17547542671274	23.513986013986013	24.017482517482517	858	-1.4792935488939754
119	6	35.6240215670329	36.044718579334884	23.513986013986013	24.017482517482517	858	-1.4792935488939754
120	6	35.73223613255988	35.91241868073621	23.513986013986013	24.017482517482517	858	-1.4792935488939754
121	6	35.838683309543754	35.77885686949337	23.513986013986013	24.017482517482517	858	-1.4792935488939754
122	6	35.943157670812425	35.64431534671739	23.513986013986013	24.017482517482517	858	-1.4792935488939754
123	6	36.04547031908915	35.50907815903971	23.513986013986013	24.017482517482517	858	-1.4792935488939754
124	6	36.145446945527674	35.37343444780053	23.513986013986013	24.017482517482517	858	-1.4792935488939754
125	6	36.242927381313855	35.23768362778372	23.513986013986013	24.017482517482517	858	-1.4792935488939754
126	6	36.33776673261967	35.102127760613186	23.513986013986013	24.017482517482517	858	-1.4792935488939754
127	6	36.429837308235534	34.96706198965456	23.513986013986013	24.017482517482517	858	-1.4792935488939754
128	6	36.51903182144586	34.83276817134355	23.513986013986013	24.017482517482517	858	-1.4792935488939754
129	6	36.60526838759752	34.69951118018739	23.513986013986013	24.017482517482517	858	-1.4792935488939754
130	6	36.68849779810314	34.56753740505654	23.513986013986013	24.017482517482517	858	-1.4792935488939754
131	6	36.76870017495516	34.4370756139133	23.513986013986013	24.017482517482517	858	-1.4792935488939754
132	6	36.845881270534655	34.30834036486634	23.513986013986013	24.017482517482517	858	-1.4792935488939754
133	6	36.920068953398406	34.181534752695	23.513986013986013	24.017482517482517	858	-1.4792935488939754
134	6	36.99130941777011	34.0568429561809	23.513986013986013	24.017482517482517	858	-1.4792935488939754
135	6	37.05966305348365	33.93442580651957	23.513986013986013	24.017482517482517	858	-1.4792935488939754
136	6	37.12520032836051	33.81441890116205	23.513986013986013	24.017482517482517	858	-1.4792935488939754
137	6	37.187997983701784	33.696932832964215	23.513986013986013	24.017482517482517	858	-1.4792935488939754
138	6	37.248135798797826	33.58205515307931	23.513986013986013	24.017482517482517	858	-1.4792935488939754
139	6	37.305694141430266	33.46985373366241	23.513986013986013	24.017482517482517	858	-1.4792935488939754
140	6	37.360752487350446	33.36038124177294	23.513986013986013	24.017482517482517	858	-1.4792935488939754
141	6	37.413389061428845	33.25368047767803	23.513986013986013	24.017482517482517	858	-1.4792935488939754
142	6	37.46368147581607	33.14978168428995	23.513986013986013	24.017482517482517	858	-1.4792935488939754
143	6	37.511708025634846	33.04869950471389	23.513986013986013	24.017482517482517	858	-1.4792935488939754
144	6	37.55754973058881	32.95043112899343	23.513986013986013	24.017482517482517	858	-1.4792935488939754
145	6	37.6012931008783	32.854955440318555	23.513986013986013	24.017482517482517	858	-1.4792935488939754
146	6	37.64302963641782	32.76223318579728	23.513986013986013	24.017482517482517	858	-1.4792935488939754
147	6	37.68285500815402	32.67220817160804	23.513986013986013	24.017482517482517	858	-1.4792935488939754
148	6	37.72086807465039	32.5848093230188	23.513986013986013	24.017482517482517	858	-1.4792935488939754
149	6	37.75716986021943	32.49995347119413	23.513986013986013	24.017482517482517	858	-1.4792935488939754
150	6	37.79186259701469	32.417548747955564	23.513986013986013	24.017482517482517	858	-1.4792935488939754
151	6	37.82504891197768	32.33749848644246	23.513986013986013	24.017482517482517	858	-1.4792935488939754
152	6	37.85683119278148	32.25970267625843	23.513986013986013	24.017482517482517	858	-1.4792935488939754
153	6	37.887310964959376	32.184056274655475	23.513986013986013	24.017482517482517	858	-1.4792935488939754
154	6	37.9165882748117	32.11044817274827	23.513986013986013	24.017482517482517	858	-1.4792935488939754
155	6	37.94476110615782	32.038760722809066	23.513986013986013	24.017482517482517	858	-1.4792935488939754
156	6	37.97192484828551	31.968869745418573	23.513986013986013	24.017482517482517	858	-1.4792935488939754
157	6	37.99817182486581	31.900644947066304	23.513986013986013	24.017482517482517	858	-1.4792935488939754
158	6	38.02359088858491	31.8339506896951	23.513986013986013	24.017482517482517	858	-1.4792935488939754
159	6	38.04826708328088	31.768647063659913	23.513986013986013	24.017482517482517	858	-1.4792935488939754
160	6	38.072281374010025	31.704591224616145	23.513986013986013	24.017482517482517	858	-1.4792935488939754
161	6	38.09571044529062	31.641638962958332	23.513986013986013	24.017482517482517	858	-1.4792935488939754
162	6	38.118626568406185	31.57964648159127	23.513986013986013	24.017482517482517	858	-1.4792935488939754
163	6	38.1410975397504	31.518472364020667	23.513986013986013	24.017482517482517	858	-1.4792935488939754
164	6	38.16318669343844	31.457979719988696	23.513986013986013	24.017482517482517	858	-1.4792935488939754
165	6	38.18495299248721	31.398038500133357	23.513986013986013	24.017482517482517	858	-1.4792935488939754
166	6	38.206451201102965	31.33852708738001	23.513986013986013	24.017482517482517	858	-1.4792935488939754
167	6	38.22773205889689	31.279330413623924	23.513986013986013	24.017482517482517	858	-1.4792935488939754
168	6	38.24884241725203	31.220338344902636	23.513986013986013	24.017482517482517	858	-1.4792935488939754
169	6	38.269825338545935	31.161444318760463	23.513986013986013	24.017482517482517	858	-1.4792935488939754
170	6	38.290720159369634	31.102544220764344	23.513986013986013	24.017482517482517	858	-1.4792935488939754
171	6	38.3115625204507	31.043535490696502	23.513986013986013	24.017482517482517	858	-1.4792935488939754
172	6	38.33238436853393	30.984316452451793	23.513986013986013	24.017482517482517	858	-1.4792935488939754
173	6	38.3532139388578	30.924785865123248	23.513986013986013	24.017482517482517	858	-1.4792935488939754
174	6	38.37407573096593	30.864842696172307	23.513986013986013	24.017482517482517	858	-1.4792935488939754
175	6	38.39499049528324	30.80438612094952	23.513986013986013	24.017482517482517	858	-1.4792935488939754
176	6	38.415975253025024	30.743315756138195	23.513986013986013	24.017482517482517	858	-1.4792935488939754
177	6	38.43704337743686	30.681532137907173	23.513986013986013	24.017482517482517	858	-1.4792935488939754
178	6	38.45820476988372	30.61893745863145	23.513986013986013	24.017482517482517	858	-1.4792935488939754
179	6	38.479466169677146	30.555436578898682	23.513986013986013	24.017482517482517	858	-1.4792935488939754
180	6	38.500831641445046	30.490938334072002	23.513986013986013	24.017482517482517	858	-1.4792935488939754
181	6	38.522303287938016	30.425357156802693	23.513986013986013	24.017482517482517	858	-1.4792935488939754
182	6	38.54388202984969	30.358614610122366	23.513986013986013	24.017482517482517	858	-1.4792935488939754
183	6	38.565568048160785	30.29063676284797	23.513986013986013	24.017482517482517	858	-1.4792935488939754
184	6	38.587361049648806	30.221352004420474	23.513986013986013	24.017482517482517	858	-1.4792935488939754
185	6	38.60926038055166	30.150689311745648	23.513986013986013	24.017482517482517	858	-1.4792935488939754
186	6	38.63126501142817	30.078576981404396	23.513986013986013	24.017482517482517	858	-1.4792935488939754
187	6	38.65337341519613	30.00494184157004	23.513986013986013	24.017482517482517	858	-1.4792935488939754
188	6	38.67558336006912	29.92970895914091	23.513986013986013	24.017482517482517	858	-1.4792935488939754
189	6	38.697891639547606	29.852801858972196	23.513986013986013	24.017482517482517	858	-1.4792935488939754
190	6	38.72029376264307	29.774143273648114	23.513986013986013	24.017482517482517	858	-1.4792935488939754
191	6	38.742783628985606	29.693656443927363	23.513986013986013	24.017482517482517	858	-1.4792935488939754
192	6	38.76535321523801	29.611266991747783	23.513986013986013	24.017482517482517	858	-1.4792935488939754
193	6	38.78799230112652	29.526905389397744	23.513986013986013	24.017482517482517	858	-1.4792935488939754
194	6	38.81068826518655	29.440510050030078	23.513986013986013	24.017482517482517	858	-1.4792935488939754
195	6	38.83342598175505	29.3520310659704	23.513986013986013	24.017482517482517	858	-1.4792935488939754
196	6	38.856187790065405	29.261428921690506	23.513986013986013	24.017482517482517	858	-1.4792935488939754
197	6	38.87895344014791	29.16867263800714	23.513986013986013	24.017482517482517	858	-1.4792935488939754
198	6	38.90170002458573	29.073738557771076	23.513986013986013	24.017482517482517	858	-1.4792935488939754
199	6	38.92440190880053	28.976609789180003	23.513986013986013	24.017482517482517	858	-1.4792935488939754
200	6	38.947030674608136	28.87727632342118	23.513986013986013	24.017482517482517	858	-1.4792935488939754
201	6	38.96955509459246	28.775735843930583	23.513986013986013	24.017482517482517	858	-1.4792935488939754
202	6	38.99194115807237	28.671995245068384	23.513986013986013	24.017482517482517	858	-1.4792935488939754
203	6	39.014152172748624	28.566072878365894	23.513986013986013	24.017482517482517	858	-1.4792935488939754
204	6	39.03614896918666	28.458001544586782	23.513986013986013	24.017482517482517	858	-1.4792935488939754
205	6	39.057890237763836	28.347832249540687	23.513986013986013	24.017482517482517	858	-1.4792935488939754
206	6	39.07933300286765	28.2356345392406	23.513986013986013	24.017482517482517	858	-1.4792935488939754
207	6	39.10043310254548	28.12149347963053	23.513986013986013	24.017482517482517	858	-1.4792935488939754
208	6	39.12114565631139	28.005507356945877	23.513986013986013	24.017482517482517	858	-1.4792935488939754
209	6	39.14142552815682	27.88778610149428	23.513986013986013	24.017482517482517	858	-1.4792935488939754
210	6	39.161227792817186	27.768450435557607	23.513986013986013	24.017482517482517	858	-1.4792935488939754
211	6	39.180508214643794	27.647631743869187	23.513986013986013	24.017482517482517	858	-1.4792935488939754
212	6	39.19922374969083	27.525472662722994	23.513986013986013	24.017482517482517	858	-1.4792935488939754
213	6	39.217333082547896	27.402128381222703	23.513986013986013	24.017482517482517	858	-1.4792935488939754
214	6	39.234797209770555	27.277768645466903	23.513986013986013	24.017482517482517	858	-1.4792935488939754
215	6	39.251580036232276	27.152574662066826	23.513986013986013	24.017482517482517	858	-1.4792935488939754
216	6	39.26764890514626	27.026735535304187	23.513986013986013	24.017482517482517	858	-1.4792935488939754
217	6	39.28297505566719	26.900445328047912	23.513986013986013	24.017482517482517	858	-1.4792935488939754
218	6	39.29753400380316	26.77390072100934	23.513986013986013	24.017482517482517	858	-1.4792935488939754
219	6	39.31130584285777	26.647299242192968	23.513986013986013	24.017482517482517	858	-1.4792935488939754
220	6	39.32427546017209	26.520838035902873	23.513986013986013	24.017482517482517	858	-1.4792935488939754
221	6	39.336432667388436	26.3947131384559	23.513986013986013	24.017482517482517	858	-1.4792935488939754
222	6	39.34777224171468	26.269119225877034	23.513986013986013	24.017482517482517	858	-1.4792935488939754
223	6	39.358293890487296	26.14424749427212	23.513986013986013	24.017482517482517	858	-1.4792935488939754
224	6	39.36800216526276	26.020283338003004	23.513986013986013	24.017482517482517	858	-1.4792935488939754
225	6	39.376906319695955	25.897404387121476	23.513986013986013	24.017482517482517	858	-1.4792935488939754
226	6	39.385020104881	25.775778865638912	23.513986013986013	24.017482517482517	858	-1.4792935488939754
227	6	39.392361496286796	25.6555642323162	23.513986013986013	24.017482517482517	858	-1.4792935488939754
228	6	39.39895234680506	25.53690606614578	23.513986013986013	24.017482517482517	858	-1.4792935488939754
229	6	39.404817960706474	25.419937159550965	23.513986013986013	24.017482517482517	858	-1.4792935488939754
230	6	39.409986583489214	25.304776783526613	23.513986013986013	24.017482517482517	858	-1.4792935488939754
231	6	39.41448882755895	25.191530411198663	23.513986013986013	24.017482517482517	858	-1.4792935488939754
232	6	39.41835714925182	25.080289792651616	23.513986013986013	24.017482517482517	858	-1.4792935488939754
233	6	39.42162538239132	24.971133084773587	23.513986013986013	24.017482517482517	858	-1.4792935488939754
234	6	39.4243283168693	24.864125011270605	23.513986013986013	24.017482517482517	858	-1.4792935488939754
235	6	39.42650131111196	24.759317029971445	23.513986013986013	24.017482517482517	858	-1.4792935488939754
236	6	39.428179927658775	24.656747486573874	23.513986013986013	24.017482517482517	858	-1.4792935488939754
237	6	39.429399581421805	24.556441736040192	23.513986013986013	24.017482517482517	858	-1.4792935488939754
238	6	39.43019519050756	24.458412214905383	23.513986013986013	24.017482517482517	858	-1.4792935488939754
239	6	39.43060081979155	24.362658449793113	23.513986013986013	24.017482517482517	858	-1.4792935488939754
240	6	39.430649310146414	24.2691672871629	23.513986013986013	24.017482517482517	858	-1.4792935488939754
241	6	39.43037197058397	24.17791431073566	23.513986013986013	24.017482517482517	858	-1.4792935488939754
242	6	39.42979836185296	24.08886513053006	23.513986013986013	24.017482517482517	858	-1.4792935488939754
243	6	39.428956155382615	24.001976540432523	23.513986013986013	24.017482517482517	858	-1.4792935488939754
244	6	39.42787105279028	23.91719754236714	23.513986013986013	24.017482517482517	858	-1.4792935488939754
245	6	39.426566752533645	23.834470236107318	23.513986013986013	24.017482517482517	858	-1.4792935488939754
246	6	39.42506495163005	23.753730574636375	23.513986013986013	24.017482517482517	858	-1.4792935488939754
247	6	39.42338537164478	23.674908985725143	23.513986013986013	24.017482517482517	858	-1.4792935488939754
248	6	39.42154579934332	23.597930861060984	23.513986013986013	24.017482517482517	858	-1.4792935488939754
249	6	39.41956213348971	23.522716914843325	23.513986013986013	24.017482517482517	858	-1.4792935488939754
250	6	39.417448430253174	23.449183414265878	23.513986013986013	24.017482517482517	858	-1.4792935488939754
251	6	39.41521694055777	23.377242284744025	23.513986013986013	24.017482517482517	858	-1.4792935488939754
252	6	39.41287813703537	23.306801527505534	23.513986013986013	24.017482517482517	858	-1.4792935488939754
253	6	39.41044075987014	23.237766203779046	23.513986013986013	24.017482517482517	858	-1.4792935488939754
254	6	39.40791188340931	23.170039288485075	23.513986013986013	24.017482517482517	858	-1.4792935488939754
255	6	39.40529699707461	23.103522400567325	23.513986013986013	24.017482517482517	858	-1.4792935488939754
256	6	39.402600095093455	23.038116416929622	23.513986013986013	24.017482517482517	858	-1.4792935488939754
257	6	39.39982377049676	22.97372197673266	23.513986013986013	24.017482517482517	858	-1.4792935488939754
258	6	39.396969309689624	22.91023988256349	23.513986013986013	24.017482517482517	858	-1.4792935488939754
259	6	39.39403678468366	22.84757140472515	23.513986013986013	24.017482517482517	858	-1.4792935488939754
260	6	39.391025140781636	22.785618494610297	23.513986013986013	24.017482517482517	858	-1.4792935488939754
261	6	39.38793227812539	22.724283912826394	23.513986013986013	24.017482517482517	858	-1.4792935488939754
262	6	39.384755126056895	22.663471277433036	23.513986013986013	24.017482517482517	858	-1.4792935488939754
263	6	39.3814897097044	22.60308503733984	23.513986013986013	24.017482517482517	858	-1.4792935488939754
264	6	39.37813120859043	22.543030375594732	23.513986013986013	24.017482517482517	858	-1.4792935488939754
265	6	39.3746740073726	22.48321304697132	23.513986013986013	24.017482517482517	858	-1.4792935488939754
266	6	39.371111739070045	22.423539153938954	23.513986013986013	24.017482517482517	858	-1.4792935488939754
267	6	39.36743732129083	22.36391494091455	23.513986013986013	24.017482517482517	858	-1.4792935488939754
268	6	39.363642984970646	22.304247150836822	23.513986013986013	24.017482517482517	858	-1.4792935488939754
269	6	39.359720295365534	22.244443331113878	23.513986013986013	24.017482517482517	858	-1.4792935488939754
270	6	39.3556601657384	22.184412093916833	23.513986013986013	24.017482517482517	858	-1.4792935488939754
271	6	39.35145286421393	22.124063335351522	23.513986013986013	24.017482517482517	858	-1.4792935488939754
272	6	39.34708801434206	22.06330841758758	23.513986013986013	24.017482517482517	858	-1.4792935488939754
273	6	39.34255459001065	22.00206031755719	23.513986013986013	24.017482517482517	858	-1.4792935488939754
274	6	39.33784090549701	21.940233745351733	23.513986013986013	24.017482517482517	858	-1.4792935488939754
275	6	39.332934601643835	21.87774523494038	23.513986013986013	24.017482517482517	858	-1.4792935488939754
276	6	39.3278226293971	21.814513209306913	23.513986013986013	24.017482517482517	858	-1.4792935488939754
277	6	39.322491232252354	21.7504580215454	23.513986013986013	24.017482517482517	858	-1.4792935488939754
278	6	39.3169259295189	21.685501972868025	23.513986013986013	24.017482517482517	858	-1.4792935488939754
279	6	39.31111150272858	21.619569307854	23.513986013986013	24.017482517482517	858	-1.4792935488939754
280	6	39.30503198797574	21.552586186603165	23.513986013986013	24.017482517482517	858	-1.4792935488939754
281	6	39.29867067746773	21.484480632745605	23.513986013986013	24.017482517482517	858	-1.4792935488939754
282	6	39.29201013407119	21.415182455495913	23.513986013986013	24.017482517482517	858	-1.4792935488939754
283	6	39.28503222125912	21.34462336451474	23.513986013986013	24.017482517482517	858	-1.4792935488939754
284	6	39.27771812548224	21.272737537898653	23.513986013986013	24.017482517482517	858	-1.4792935488939754
285	6	39.270048364793496	21.199462160338783	23.513986013986013	24.017482517482517	858	-1.4792935488939754
286	6	39.26200278634941	21.124737927594975	23.513986013986013	24.017482517482517	858	-1.4792935488939754
287	6	39.25356055562492	21.048509512390197	23.513986013986013	24.017482517482517	858	-1.4792935488939754
288	6	39.24470014049323	20.970725985700845	23.513986013986013	24.017482517482517	858	-1.4792935488939754
289	6	39.23539929375647	20.891341186194534	23.513986013986013	24.017482517482517	858	-1.4792935488939754
