angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
0.741	7.0925	0.14396	6.9465
0.742	7.0919	0.14394	6.9472
0.743	7.0912	0.14393	6.9479
0.744	7.0906	0.14392	6.9485
0.745	7.09	0.1439	6.9492
0.746	7.0893	0.14389	6.9499
0.747	7.0887	0.14387	6.9505
0.748	7.0881	0.14386	6.9512
0.749	7.0874	0.14385	6.9518
0.75	7.0868	0.14383	6.9525
0.751	7.0862	0.14382	6.9532
0.752	7.0855	0.14381	6.9538
0.753	7.0849	0.14379	6.9544
0.754	7.0842	0.14378	6.9551
0.755	7.0836	0.14377	6.9557
0.756	7.083	0.14375	6.9564
0.757	7.0823	0.14374	6.957
0.758	7.0817	0.14373	6.9576
0.759	7.0811	0.14371	6.9583
0.76	7.0804	0.1437	6.9589
0.761	7.0798	0.14369	6.9595
0.762	7.0792	0.14368	6.9601
0.763	7.0785	0.14366	6.9607
0.764	7.0779	0.14365	6.9614
0.765	7.0773	0.14364	6.962
0.766	7.0766	0.14363	6.9626
0.767	7.076	0.14361	6.9632
0.768	7.0753	0.1436	6.9638
0.769	7.0747	0.14359	6.9644
0.77	7.0741	0.14358	6.965
0.771	7.0734	0.14356	6.9656
0.772	7.0728	0.14355	6.9662
0.773	7.0722	0.14354	6.9668
0.774	7.0715	0.14353	6.9673
0.775	7.0709	0.14351	6.9679
0.776	7.0702	0.1435	6.9685
0.777	7.0696	0.14349	6.9691
0.778	7.069	0.14348	6.9697
0.779	7.0683	0.14347	6.9702
0.78	7.0677	0.14346	6.9708
0.781	7.0671	0.14344	6.9714
0.782	7.0664	0.14343	6.972
0.783	7.0658	0.14342	6.9725
0.784	7.0651	0.14341	6.9731
0.785	7.0645	0.1434	6.9736
0.786	7.0639	0.14339	6.9742
0.787	7.0632	0.14337	6.9748
0.788	7.0626	0.14336	6.9753
0.789	7.0619	0.14335	6.9759
0.79	7.0613	0.14334	6.9764
0.791	7.0607	0.14333	6.977
0.792	7.06	0.14332	6.9775
0.793	7.0594	0.14331	6.9781
0.794	7.0588	0.14329	6.9786
0.795	7.0581	0.14328	6.9792
0.796	7.0575	0.14327	6.9797
0.797	7.0568	0.14326	6.9803
0.798	7.0562	0.14325	6.9808
0.799	7.0556	0.14324	6.9813
0.8	7.0549	0.14323	6.9819
0.801	7.0543	0.14322	6.9824
0.802	7.0536	0.14321	6.983
0.803	7.053	0.14319	6.9835
0.804	7.0524	0.14318	6.984
0.805	7.0517	0.14317	6.9846
0.806	7.0511	0.14316	6.9851
0.807	7.0504	0.14315	6.9856
0.808	7.0498	0.14314	6.9861
0.809	7.0492	0.14313	6.9867
0.81	7.0485	0.14312	6.9872
0.811	7.0479	0.14311	6.9877
0.812	7.0473	0.1431	6.9883
0.813	7.0466	0.14309	6.9888
0.814	7.046	0.14308	6.9893
0.815	7.0453	0.14306	6.9898
0.816	7.0447	0.14305	6.9904
0.817	7.0441	0.14304	6.9909
0.818	7.0434	0.14303	6.9914
0.819	7.0428	0.14302	6.9919
0.82	7.0421	0.14301	6.9924
0.821	7.0415	0.143	6.993
0.822	7.0409	0.14299	6.9935
0.823	7.0402	0.14298	6.994
0.824	7.0396	0.14297	6.9945
0.825	7.0389	0.14296	6.9951
0.826	7.0383	0.14295	6.9956
0.827	7.0377	0.14294	6.9961
0.828	7.037	0.14293	6.9966
0.829	7.0364	0.14292	6.9972
0.83	7.0357	0.1429	6.9977
0.831	7.0351	0.14289	6.9982
0.832	7.0345	0.14288	6.9987
0.833	7.0338	0.14287	6.9993
0.834	7.0332	0.14286	6.9998
0.835	7.0325	0.14285	7.0003
0.836	7.0319	0.14284	7.0008
0.837	7.0313	0.14283	7.0014
0.838	7.0306	0.14282	7.0019
0.839	7.03	0.14281	7.0024
0.84	7.0293	0.1428	7.003
0.841	7.0287	0.14279	7.0035
0.842	7.0281	0.14277	7.004
0.843	7.0274	0.14276	7.0046
0.844	7.0268	0.14275	7.0051
0.845	7.0261	0.14274	7.0057
0.846	7.0255	0.14273	7.0062
0.847	7.0249	0.14272	7.0067
0.848	7.0242	0.14271	7.0073
0.849	7.0236	0.1427	7.0078
0.85	7.0229	0.14269	7.0084
0.851	7.0223	0.14268	7.0089
0.852	7.0217	0.14266	7.0095
0.853	7.021	0.14265	7.01
0.854	7.0204	0.14264	7.0106
0.855	7.0197	0.14263	7.0111
0.856	7.0191	0.14262	7.0117
0.857	7.0185	0.14261	7.0123
0.858	7.0178	0.1426	7.0128
0.859	7.0172	0.14258	7.0134
0.86	7.0165	0.14257	7.014
0.861	7.0159	0.14256	7.0145
0.862	7.0153	0.14255	7.0151
0.863	7.0146	0.14254	7.0157
0.864	7.014	0.14253	7.0163
0.865	7.0133	0.14251	7.0169
0.866	7.0127	0.1425	7.0174
0.867	7.0121	0.14249	7.018
0.868	7.0114	0.14248	7.0186
0.869	7.0108	0.14247	7.0192
0.87	7.0101	0.14245	7.0198
0.871	7.0095	0.14244	7.0204
0.872	7.0089	0.14243	7.021
0.873	7.0082	0.14242	7.0216
0.874	7.0076	0.1424	7.0223
0.875	7.007	0.14239	7.0229
0.876	7.0063	0.14238	7.0235
0.877	7.0057	0.14237	7.0241
0.878	7.005	0.14235	7.0247
0.879	7.0044	0.14234	7.0254
0.88	7.0038	0.14233	7.026
0.881	7.0031	0.14232	7.0266
0.882	7.0025	0.1423	7.0273
0.883	7.0018	0.14229	7.0279
0.884	7.0012	0.14228	7.0286
0.885	7.0006	0.14226	7.0292
0.886	6.9999	0.14225	7.0299
0.887	6.9993	0.14224	7.0306
0.888	6.9987	0.14222	7.0312
0.889	6.998	0.14221	7.0319
0.89	6.9974	0.14219	7.0326
0.891	6.9967	0.14218	7.0333
0.892	6.9961	0.14217	7.034
0.893	6.9955	0.14215	7.0347
0.894	6.9948	0.14214	7.0354
0.895	6.9942	0.14212	7.0361
0.896	6.9935	0.14211	7.0368
0.897	6.9929	0.1421	7.0375
0.898	6.9923	0.14208	7.0382
0.899	6.9916	0.14207	7.0389
0.9	6.991	0.14205	7.0397
0.901	6.9904	0.14204	7.0404
0.902	6.9897	0.14202	7.0411
0.903	6.9891	0.14201	7.0419
0.904	6.9884	0.14199	7.0427
0.905	6.9878	0.14198	7.0434
0.906	6.9872	0.14196	7.0442
0.907	6.9865	0.14195	7.0449
0.908	6.9859	0.14193	7.0457
0.909	6.9853	0.14191	7.0465
0.91	6.9846	0.1419	7.0473
0.911	6.984	0.14188	7.0481
0.912	6.9834	0.14187	7.0489
0.913	6.9827	0.14185	7.0497
0.914	6.9821	0.14183	7.0505
0.915	6.9814	0.14182	7.0513
0.916	6.9808	0.1418	7.0522
0.917	6.9802	0.14178	7.053
0.918	6.9795	0.14177	7.0539
0.919	6.9789	0.14175	7.0547
0.92	6.9783	0.14173	7.0556
0.921	6.9776	0.14171	7.0564
0.922	6.977	0.1417	7.0573
0.923	6.9764	0.14168	7.0582
0.924	6.9757	0.14166	7.0591
0.925	6.9751	0.14164	7.0599
0.926	6.9744	0.14163	7.0608
0.927	6.9738	0.14161	7.0618
0.928	6.9732	0.14159	7.0627
0.929	6.9725	0.14157	7.0636
0.93	6.9719	0.14155	7.0645
0.931	6.9713	0.14153	7.0655
0.932	6.9706	0.14151	7.0664
0.933	6.97	0.1415	7.0674
0.934	6.9694	0.14148	7.0683
0.935	6.9687	0.14146	7.0693
0.936	6.9681	0.14144	7.0703
0.937	6.9675	0.14142	7.0712
0.938	6.9668	0.1414	7.0722
0.939	6.9662	0.14138	7.0732
0.94	6.9656	0.14136	7.0742
0.941	6.9649	0.14134	7.0753
0.942	6.9643	0.14132	7.0763
0.943	6.9637	0.1413	7.0773
0.944	6.963	0.14128	7.0784
0.945	6.9624	0.14125	7.0794
0.946	6.9618	0.14123	7.0805
0.947	6.9611	0.14121	7.0816
0.948	6.9605	0.14119	7.0826
0.949	6.9599	0.14117	7.0837
0.95	6.9592	0.14115	7.0848
0.951	6.9586	0.14112	7.0859
0.952	6.958	0.1411	7.087
0.953	6.9574	0.14108	7.0882
0.954	6.9567	0.14106	7.0893
0.955	6.9561	0.14103	7.0904
0.956	6.9555	0.14101	7.0916
0.957	6.9548	0.14099	7.0928
0.958	6.9542	0.14097	7.0939
0.959	6.9536	0.14094	7.0951
0.96	6.9529	0.14092	7.0963
0.961	6.9523	0.14089	7.0975
0.962	6.9517	0.14087	7.0987
0.963	6.951	0.14085	7.0999
0.964	6.9504	0.14082	7.1012
0.965	6.9498	0.1408	7.1024
0.966	6.9492	0.14077	7.1036
0.967	6.9485	0.14075	7.1049
0.968	6.9479	0.14072	7.1062
0.969	6.9473	0.1407	7.1075
0.97	6.9466	0.14067	7.1087
0.971	6.946	0.14065	7.11
0.972	6.9454	0.14062	7.1114
0.973	6.9448	0.14059	7.1127
0.974	6.9441	0.14057	7.114
0.975	6.9435	0.14054	7.1153
0.976	6.9429	0.14051	7.1167
0.977	6.9422	0.14049	7.1181
0.978	6.9416	0.14046	7.1194
0.979	6.941	0.14043	7.1208
0.98	6.9404	0.14041	7.1222
0.981	6.9397	0.14038	7.1236
0.982	6.9391	0.14035	7.125
0.983	6.9385	0.14032	7.1265
0.984	6.9379	0.14029	7.1279
0.985	6.9372	0.14027	7.1293
0.986	6.9366	0.14024	7.1308
0.987	6.936	0.14021	7.1323
0.988	6.9354	0.14018	7.1338
0.989	6.9347	0.14015	7.1352
0.99	6.9341	0.14012	7.1368
0.991	6.9335	0.14009	7.1383
0.992	6.9329	0.14006	7.1398
0.993	6.9322	0.14003	7.1413
0.994	6.9316	0.14	7.1429
0.995	6.931	0.13997	7.1444
0.996	6.9304	0.13994	7.146
0.997	6.9298	0.13991	7.1476
0.998	6.9291	0.13988	7.1492
0.999	6.9285	0.13984	7.1508
1	6.9279	0.13981	7.1524
1.001	6.9273	0.13978	7.1541
1.002	6.9266	0.13975	7.1557
1.003	6.926	0.13972	7.1573
1.004	6.9254	0.13968	7.159
1.005	6.9248	0.13965	7.1607
1.006	6.9242	0.13962	7.1624
1.007	6.9235	0.13959	7.1641
1.008	6.9229	0.13955	7.1658
1.009	6.9223	0.13952	7.1675
1.01	6.9217	0.13948	7.1693
1.011	6.9211	0.13945	7.171
1.012	6.9204	0.13942	7.1728
1.013	6.9198	0.13938	7.1745
1.014	6.9192	0.13935	7.1763
1.015	6.9186	0.13931	7.1781
1.016	6.918	0.13928	7.1799
1.017	6.9174	0.13924	7.1818
1.018	6.9167	0.13921	7.1836
1.019	6.9161	0.13917	7.1854
1.02	6.9155	0.13913	7.1873
1.021	6.9149	0.1391	7.1892
1.022	6.9143	0.13906	7.1911
1.023	6.9137	0.13902	7.193
1.024	6.913	0.13899	7.1949
1.025	6.9124	0.13895	7.1968
1.026	6.9118	0.13891	7.1987
1.027	6.9112	0.13888	7.2007
1.028	6.9106	0.13884	7.2026
1.029	6.91	0.1388	7.2046
1.03	6.9093	0.13876	7.2066
1.031	6.9087	0.13872	7.2086
1.032	6.9081	0.13868	7.2106
1.033	6.9075	0.13865	7.2126
1.034	6.9069	0.13861	7.2147
1.035	6.9063	0.13857	7.2167
1.036	6.9057	0.13853	7.2188
1.037	6.9051	0.13849	7.2208
1.038	6.9045	0.13845	7.2229
1.039	6.9038	0.13841	7.225
1.04	6.9032	0.13837	7.2271
1.041	6.9026	0.13833	7.2293
1.042	6.902	0.13829	7.2314
1.043	6.9014	0.13824	7.2335
1.044	6.9008	0.1382	7.2357
1.045	6.9002	0.13816	7.2379
1.046	6.8996	0.13812	7.2401
1.047	6.899	0.13808	7.2423
1.048	6.8984	0.13804	7.2445
1.049	6.8978	0.13799	7.2467
1.05	6.8971	0.13795	7.249
1.051	6.8965	0.13791	7.2512
1.052	6.8959	0.13786	7.2535
1.053	6.8953	0.13782	7.2558
1.054	6.8947	0.13778	7.2581
1.055	6.8941	0.13773	7.2604
1.056	6.8935	0.13769	7.2627
1.057	6.8929	0.13765	7.265
1.058	6.8923	0.1376	7.2674
1.059	6.8917	0.13756	7.2697
1.06	6.8911	0.13751	7.2721
1.061	6.8905	0.13747	7.2745
1.062	6.8899	0.13742	7.2769
1.063	6.8893	0.13738	7.2793
1.064	6.8887	0.13733	7.2817
1.065	6.8881	0.13728	7.2842
1.066	6.8875	0.13724	7.2866
1.067	6.8869	0.13719	7.2891
1.068	6.8863	0.13715	7.2915
1.069	6.8857	0.1371	7.294
1.07	6.8851	0.13705	7.2965
1.071	6.8845	0.137	7.2991
1.072	6.8839	0.13696	7.3016
1.073	6.8833	0.13691	7.3041
1.074	6.8827	0.13686	7.3067
1.075	6.8821	0.13681	7.3093
1.076	6.8815	0.13676	7.3118
1.077	6.8809	0.13672	7.3144
1.078	6.8803	0.13667	7.317
1.079	6.8797	0.13662	7.3197
1.08	6.8791	0.13657	7.3223
1.081	6.8785	0.13652	7.3249
1.082	6.8779	0.13647	7.3276
1.083	6.8773	0.13642	7.3303
1.084	6.8767	0.13637	7.333
1.085	6.8762	0.13632	7.3357
1.086	6.8756	0.13627	7.3384
1.087	6.875	0.13622	7.3411
1.088	6.8744	0.13617	7.3438
1.089	6.8738	0.13612	7.3466
1.09	6.8732	0.13607	7.3493
1.091	6.8726	0.13602	7.3521
1.092	6.872	0.13596	7.3549
1.093	6.8714	0.13591	7.3577
1.094	6.8708	0.13586	7.3605
1.095	6.8703	0.13581	7.3634
1.096	6.8697	0.13576	7.3662
1.097	6.8691	0.1357	7.3691
1.098	6.8685	0.13565	7.3719
1.099	6.8679	0.1356	7.3748
1.1	6.8673	0.13554	7.3777
1.101	6.8667	0.13549	7.3806
1.102	6.8662	0.13544	7.3835
1.103	6.8656	0.13538	7.3864
1.104	6.865	0.13533	7.3894
1.105	6.8644	0.13528	7.3923
1.106	6.8638	0.13522	7.3953
1.107	6.8632	0.13517	7.3983
1.108	6.8627	0.13511	7.4013
1.109	6.8621	0.13506	7.4043
1.11	6.8615	0.135	7.4073
1.111	6.8609	0.13495	7.4103
1.112	6.8603	0.13489	7.4134
1.113	6.8598	0.13484	7.4164
1.114	6.8592	0.13478	7.4195
1.115	6.8586	0.13472	7.4226
1.116	6.858	0.13467	7.4257
1.117	6.8575	0.13461	7.4288
1.118	6.8569	0.13455	7.4319
1.119	6.8563	0.1345	7.435
1.12	6.8557	0.13444	7.4382
1.121	6.8552	0.13438	7.4413
1.122	6.8546	0.13433	7.4445
1.123	6.854	0.13427	7.4477
1.124	6.8534	0.13421	7.4509
1.125	6.8529	0.13415	7.4541
1.126	6.8523	0.1341	7.4573
1.127	6.8517	0.13404	7.4605
1.128	6.8512	0.13398	7.4638
1.129	6.8506	0.13392	7.467
1.13	6.85	0.13386	7.4703
1.131	6.8495	0.13381	7.4735
1.132	6.8489	0.13375	7.4768
1.133	6.8483	0.13369	7.4801
1.134	6.8478	0.13363	7.4834
1.135	6.8472	0.13357	7.4868
1.136	6.8466	0.13351	7.4901
1.137	6.8461	0.13345	7.4934
1.138	6.8455	0.13339	7.4968
1.139	6.8449	0.13333	7.5001
1.14	6.8444	0.13327	7.5035
1.141	6.8438	0.13321	7.5069
1.142	6.8432	0.13315	7.5103
1.143	6.8427	0.13309	7.5137
1.144	6.8421	0.13303	7.5172
1.145	6.8416	0.13297	7.5206
1.146	6.841	0.13291	7.524
1.147	6.8404	0.13285	7.5275
1.148	6.8399	0.13279	7.531
1.149	6.8393	0.13272	7.5344
1.15	6.8388	0.13266	7.5379
1.151	6.8382	0.1326	7.5414
1.152	6.8377	0.13254	7.5449
1.153	6.8371	0.13248	7.5484
1.154	6.8366	0.13242	7.552
1.155	6.836	0.13235	7.5555
1.156	6.8355	0.13229	7.5591
1.157	6.8349	0.13223	7.5626
1.158	6.8343	0.13217	7.5662
1.159	6.8338	0.1321	7.5698
1.16	6.8332	0.13204	7.5734
1.161	6.8327	0.13198	7.577
1.162	6.8322	0.13192	7.5806
1.163	6.8316	0.13185	7.5842
1.164	6.8311	0.13179	7.5879
1.165	6.8305	0.13173	7.5915
1.166	6.83	0.13166	7.5952
1.167	6.8294	0.1316	7.5988
1.168	6.8289	0.13154	7.6025
1.169	6.8283	0.13147	7.6062
1.17	6.8278	0.13141	7.6099
1.171	6.8273	0.13134	7.6136
1.172	6.8267	0.13128	7.6173
1.173	6.8262	0.13122	7.621
1.174	6.8256	0.13115	7.6247
1.175	6.8251	0.13109	7.6285
1.176	6.8246	0.13102	7.6322
1.177	6.824	0.13096	7.636
1.178	6.8235	0.13089	7.6398
1.179	6.8229	0.13083	7.6435
1.18	6.8224	0.13076	7.6473
1.181	6.8219	0.1307	7.6511
1.182	6.8213	0.13063	7.6549
1.183	6.8208	0.13057	7.6587
1.184	6.8203	0.1305	7.6626
1.185	6.8197	0.13044	7.6664
1.186	6.8192	0.13037	7.6702
1.187	6.8187	0.13031	7.6741
1.188	6.8182	0.13024	7.6779
1.189	6.8176	0.13018	7.6818
1.19	6.8171	0.13011	7.6857
1.191	6.8166	0.13005	7.6895
1.192	6.8161	0.12998	7.6934
1.193	6.8155	0.12992	7.6973
1.194	6.815	0.12985	7.7012
1.195	6.8145	0.12978	7.7051
1.196	6.814	0.12972	7.709
1.197	6.8134	0.12965	7.713
1.198	6.8129	0.12959	7.7169
1.199	6.8124	0.12952	7.7208
1.2	6.8119	0.12945	7.7248
1.201	6.8114	0.12939	7.7287
1.202	6.8108	0.12932	7.7327
1.203	6.8103	0.12925	7.7367
1.204	6.8098	0.12919	7.7407
1.205	6.8093	0.12912	7.7446
1.206	6.8088	0.12906	7.7486
1.207	6.8083	0.12899	7.7526
1.208	6.8078	0.12892	7.7566
1.209	6.8072	0.12886	7.7606
1.21	6.8067	0.12879	7.7647
1.211	6.8062	0.12872	7.7687
1.212	6.8057	0.12866	7.7727
1.213	6.8052	0.12859	7.7767
1.214	6.8047	0.12852	7.7808
1.215	6.8042	0.12845	7.7848
1.216	6.8037	0.12839	7.7889
1.217	6.8032	0.12832	7.7929
1.218	6.8027	0.12825	7.797
1.219	6.8022	0.12819	7.8011
1.22	6.8017	0.12812	7.8052
1.221	6.8012	0.12805	7.8092
1.222	6.8007	0.12799	7.8133
1.223	6.8002	0.12792	7.8174
1.224	6.7997	0.12785	7.8215
1.225	6.7992	0.12779	7.8256
1.226	6.7987	0.12772	7.8297
1.227	6.7982	0.12765	7.8338
1.228	6.7977	0.12758	7.838
1.229	6.7972	0.12752	7.8421
1.23	6.7967	0.12745	7.8462
1.231	6.7962	0.12738	7.8503
1.232	6.7957	0.12732	7.8545
1.233	6.7952	0.12725	7.8586
1.234	6.7948	0.12718	7.8627
1.235	6.7943	0.12711	7.8669
1.236	6.7938	0.12705	7.871
1.237	6.7933	0.12698	7.8752
1.238	6.7928	0.12691	7.8794
1.239	6.7923	0.12685	7.8835
1.24	6.7918	0.12678	7.8877
1.241	6.7914	0.12671	7.8919
1.242	6.7909	0.12665	7.896
1.243	6.7904	0.12658	7.9002
1.244	6.7899	0.12651	7.9044
1.245	6.7894	0.12645	7.9086
1.246	6.789	0.12638	7.9128
1.247	6.7885	0.12631	7.9169
1.248	6.788	0.12624	7.9211
1.249	6.7875	0.12618	7.9253
1.25	6.7871	0.12611	7.9295
1.251	6.7866	0.12604	7.9337
1.252	6.7861	0.12598	7.9379
1.253	6.7857	0.12591	7.9421
1.254	6.7852	0.12584	7.9463
1.255	6.7847	0.12578	7.9505
1.256	6.7842	0.12571	7.9547
1.257	6.7838	0.12564	7.959
1.258	6.7833	0.12558	7.9632
1.259	6.7829	0.12551	7.9674
1.26	6.7824	0.12545	7.9716
1.261	6.7819	0.12538	7.9758
1.262	6.7815	0.12531	7.98
1.263	6.781	0.12525	7.9843
1.264	6.7805	0.12518	7.9885
1.265	6.7801	0.12511	7.9927
1.266	6.7796	0.12505	7.9969
1.267	6.7792	0.12498	8.0011
1.268	6.7787	0.12492	8.0054
1.269	6.7783	0.12485	8.0096
1.27	6.7778	0.12478	8.0138
1.271	6.7774	0.12472	8.018
1.272	6.7769	0.12465	8.0223
1.273	6.7765	0.12459	8.0265
1.274	6.776	0.12452	8.0307
1.275	6.7756	0.12446	8.0349
1.276	6.7751	0.12439	8.0391
1.277	6.7747	0.12433	8.0434
1.278	6.7742	0.12426	8.0476
1.279	6.7738	0.1242	8.0518
1.28	6.7734	0.12413	8.056
1.281	6.7729	0.12407	8.0602
1.282	6.7725	0.124	8.0645
1.283	6.772	0.12394	8.0687
1.284	6.7716	0.12387	8.0729
1.285	6.7712	0.12381	8.0771
1.286	6.7707	0.12374	8.0813
1.287	6.7703	0.12368	8.0855
1.288	6.7699	0.12361	8.0897
1.289	6.7694	0.12355	8.094
1.29	6.769	0.12348	8.0982
1.291	6.7686	0.12342	8.1024
1.292	6.7681	0.12336	8.1066
1.293	6.7677	0.12329	8.1108
1.294	6.7673	0.12323	8.115
1.295	6.7669	0.12317	8.1191
1.296	6.7664	0.1231	8.1233
1.297	6.766	0.12304	8.1275
1.298	6.7656	0.12298	8.1317
1.299	6.7652	0.12291	8.1359
1.3	6.7648	0.12285	8.1401
1.301	6.7643	0.12279	8.1442
1.302	6.7639	0.12272	8.1484
1.303	6.7635	0.12266	8.1526
1.304	6.7631	0.1226	8.1568
1.305	6.7627	0.12254	8.1609
1.306	6.7623	0.12247	8.1651
1.307	6.7619	0.12241	8.1692
1.308	6.7614	0.12235	8.1734
1.309	6.761	0.12229	8.1775
1.31	6.7606	0.12222	8.1817
1.311	6.7602	0.12216	8.1858
1.312	6.7598	0.1221	8.1899
1.313	6.7594	0.12204	8.194
1.314	6.759	0.12198	8.1982
1.315	6.7586	0.12192	8.2023
1.316	6.7582	0.12186	8.2064
1.317	6.7578	0.1218	8.2105
1.318	6.7574	0.12173	8.2146
1.319	6.757	0.12167	8.2187
1.32	6.7566	0.12161	8.2228
1.321	6.7562	0.12155	8.2269
1.322	6.7558	0.12149	8.231
1.323	6.7554	0.12143	8.235
1.324	6.7551	0.12137	8.2391
1.325	6.7547	0.12131	8.2432
1.326	6.7543	0.12125	8.2472
1.327	6.7539	0.12119	8.2513
1.328	6.7535	0.12113	8.2553
1.329	6.7531	0.12108	8.2593
1.33	6.7527	0.12102	8.2634
1.331	6.7524	0.12096	8.2674
1.332	6.752	0.1209	8.2714
1.333	6.7516	0.12084	8.2754
1.334	6.7512	0.12078	8.2794
1.335	6.7508	0.12072	8.2834
1.336	6.7505	0.12067	8.2874
1.337	6.7501	0.12061	8.2914
1.338	6.7497	0.12055	8.2953
1.339	6.7493	0.12049	8.2993
1.34	6.749	0.12043	8.3032
1.341	6.7486	0.12038	8.3072
1.342	6.7482	0.12032	8.3111
1.343	6.7479	0.12026	8.3151
1.344	6.7475	0.12021	8.319
1.345	6.7471	0.12015	8.3229
1.346	6.7468	0.12009	8.3268
1.347	6.7464	0.12004	8.3307
1.348	6.7461	0.11998	8.3346
1.349	6.7457	0.11993	8.3385
1.35	6.7453	0.11987	8.3423
1.351	6.745	0.11982	8.3462
1.352	6.7446	0.11976	8.35
1.353	6.7443	0.1197	8.3539
1.354	6.7439	0.11965	8.3577
1.355	6.7436	0.1196	8.3615
1.356	6.7432	0.11954	8.3653
1.357	6.7429	0.11949	8.3692
1.358	6.7425	0.11943	8.3729
1.359	6.7422	0.11938	8.3767
1.36	6.7418	0.11932	8.3805
1.361	6.7415	0.11927	8.3843
1.362	6.7412	0.11922	8.388
1.363	6.7408	0.11916	8.3918
1.364	6.7405	0.11911	8.3955
1.365	6.7401	0.11906	8.3992
1.366	6.7398	0.11901	8.4029
1.367	6.7395	0.11895	8.4066
1.368	6.7391	0.1189	8.4103
1.369	6.7388	0.11885	8.414
1.37	6.7385	0.1188	8.4176
1.371	6.7381	0.11875	8.4213
1.372	6.7378	0.1187	8.4249
1.373	6.7375	0.11864	8.4286
1.374	6.7372	0.11859	8.4322
1.375	6.7368	0.11854	8.4358
1.376	6.7365	0.11849	8.4394
1.377	6.7362	0.11844	8.443
1.378	6.7359	0.11839	8.4465
1.379	6.7356	0.11834	8.4501
1.38	6.7352	0.11829	8.4536
1.381	6.7349	0.11824	8.4572
1.382	6.7346	0.11819	8.4607
1.383	6.7343	0.11814	8.4642
1.384	6.734	0.1181	8.4677
1.385	6.7337	0.11805	8.4712
1.386	6.7334	0.118	8.4747
1.387	6.7331	0.11795	8.4781
1.388	6.7328	0.1179	8.4816
1.389	6.7325	0.11786	8.485
1.39	6.7321	0.11781	8.4884
1.391	6.7318	0.11776	8.4918
1.392	6.7315	0.11771	8.4952
1.393	6.7312	0.11767	8.4986
1.394	6.731	0.11762	8.5019
1.395	6.7307	0.11757	8.5053
1.396	6.7304	0.11753	8.5086
1.397	6.7301	0.11748	8.5119
1.398	6.7298	0.11744	8.5153
1.399	6.7295	0.11739	8.5185
1.4	6.7292	0.11735	8.5218
1.401	6.7289	0.1173	8.5251
1.402	6.7286	0.11726	8.5283
1.403	6.7283	0.11721	8.5316
1.404	6.7281	0.11717	8.5348
1.405	6.7278	0.11712	8.538
1.406	6.7275	0.11708	8.5412
1.407	6.7272	0.11704	8.5444
1.408	6.7269	0.11699	8.5475
1.409	6.7267	0.11695	8.5507
1.41	6.7264	0.11691	8.5538
1.411	6.7261	0.11686	8.5569
1.412	6.7258	0.11682	8.56
1.413	6.7256	0.11678	8.5631
1.414	6.7253	0.11674	8.5662
1.415	6.725	0.1167	8.5692
1.416	6.7248	0.11666	8.5723
1.417	6.7245	0.11661	8.5753
1.418	6.7242	0.11657	8.5783
1.419	6.724	0.11653	8.5813
1.42	6.7237	0.11649	8.5843
1.421	6.7235	0.11645	8.5872
1.422	6.7232	0.11641	8.5902
1.423	6.7229	0.11637	8.5931
1.424	6.7227	0.11633	8.596
1.425	6.7224	0.11629	8.5989
1.426	6.7222	0.11626	8.6018
1.427	6.7219	0.11622	8.6046
1.428	6.7217	0.11618	8.6075
1.429	6.7214	0.11614	8.6103
1.43	6.7212	0.1161	8.6131
1.431	6.721	0.11606	8.6159
1.432	6.7207	0.11603	8.6187
1.433	6.7205	0.11599	8.6214
1.434	6.7202	0.11595	8.6242
1.435	6.72	0.11592	8.6269
1.436	6.7198	0.11588	8.6296
1.437	6.7195	0.11584	8.6323
1.438	6.7193	0.11581	8.635
1.439	6.7191	0.11577	8.6376
1.44	6.7188	0.11574	8.6403
1.441	6.7186	0.1157	8.6429
1.442	6.7184	0.11567	8.6455
1.443	6.7181	0.11563	8.6481
1.444	6.7179	0.1156	8.6506
1.445	6.7177	0.11556	8.6532
1.446	6.7175	0.11553	8.6557
1.447	6.7173	0.1155	8.6582
1.448	6.717	0.11546	8.6607
1.449	6.7168	0.11543	8.6632
1.45	6.7166	0.1154	8.6656
1.451	6.7164	0.11537	8.6681
1.452	6.7162	0.11533	8.6705
1.453	6.716	0.1153	8.6729
1.454	6.7158	0.11527	8.6753
1.455	6.7155	0.11524	8.6777
1.456	6.7153	0.11521	8.68
1.457	6.7151	0.11518	8.6823
1.458	6.7149	0.11515	8.6847
1.459	6.7147	0.11512	8.6869
1.46	6.7145	0.11509	8.6892
1.461	6.7143	0.11506	8.6915
1.462	6.7141	0.11503	8.6937
1.463	6.7139	0.115	8.6959
1.464	6.7137	0.11497	8.6981
1.465	6.7136	0.11494	8.7003
1.466	6.7134	0.11491	8.7025
1.467	6.7132	0.11488	8.7046
1.468	6.713	0.11485	8.7067
1.469	6.7128	0.11483	8.7088
1.47	6.7126	0.1148	8.7109
1.471	6.7124	0.11477	8.713
1.472	6.7123	0.11474	8.715
1.473	6.7121	0.11472	8.717
1.474	6.7119	0.11469	8.7191
1.475	6.7117	0.11467	8.721
1.476	6.7115	0.11464	8.723
1.477	6.7114	0.11461	8.725
1.478	6.7112	0.11459	8.7269
1.479	6.711	0.11456	8.7288
1.48	6.7109	0.11454	8.7307
1.481	6.7107	0.11451	8.7326
1.482	6.7105	0.11449	8.7344
