angle (rad)	r (microns)	Courbure (um^-1)	 Rayon de courbure (um)
0.736	7.1808	0.15105	6.6205
0.737	7.1801	0.15098	6.6233
0.738	7.1793	0.15092	6.6261
0.739	7.1786	0.15085	6.6289
0.74	7.1779	0.15079	6.6318
0.741	7.1771	0.15073	6.6346
0.742	7.1764	0.15066	6.6374
0.743	7.1757	0.1506	6.6402
0.744	7.1749	0.15053	6.643
0.745	7.1742	0.15047	6.6458
0.746	7.1735	0.15041	6.6486
0.747	7.1727	0.15035	6.6514
0.748	7.172	0.15028	6.6541
0.749	7.1713	0.15022	6.6569
0.75	7.1705	0.15016	6.6597
0.751	7.1698	0.1501	6.6624
0.752	7.1691	0.15003	6.6652
0.753	7.1683	0.14997	6.668
0.754	7.1676	0.14991	6.6707
0.755	7.1669	0.14985	6.6734
0.756	7.1661	0.14979	6.6762
0.757	7.1654	0.14972	6.6789
0.758	7.1646	0.14966	6.6816
0.759	7.1639	0.1496	6.6844
0.76	7.1632	0.14954	6.6871
0.761	7.1624	0.14948	6.6898
0.762	7.1617	0.14942	6.6925
0.763	7.1609	0.14936	6.6952
0.764	7.1602	0.1493	6.6979
0.765	7.1595	0.14924	6.7005
0.766	7.1587	0.14918	6.7032
0.767	7.158	0.14912	6.7059
0.768	7.1572	0.14906	6.7085
0.769	7.1565	0.149	6.7112
0.77	7.1557	0.14895	6.7138
0.771	7.155	0.14889	6.7165
0.772	7.1543	0.14883	6.7191
0.773	7.1535	0.14877	6.7218
0.774	7.1528	0.14871	6.7244
0.775	7.152	0.14865	6.727
0.776	7.1513	0.1486	6.7296
0.777	7.1505	0.14854	6.7322
0.778	7.1498	0.14848	6.7348
0.779	7.149	0.14843	6.7374
0.78	7.1483	0.14837	6.74
0.781	7.1475	0.14831	6.7425
0.782	7.1468	0.14826	6.7451
0.783	7.146	0.1482	6.7477
0.784	7.1453	0.14814	6.7502
0.785	7.1445	0.14809	6.7528
0.786	7.1438	0.14803	6.7553
0.787	7.143	0.14798	6.7578
0.788	7.1423	0.14792	6.7604
0.789	7.1415	0.14787	6.7629
0.79	7.1408	0.14781	6.7654
0.791	7.14	0.14776	6.7679
0.792	7.1393	0.1477	6.7704
0.793	7.1385	0.14765	6.7729
0.794	7.1377	0.14759	6.7754
0.795	7.137	0.14754	6.7778
0.796	7.1362	0.14749	6.7803
0.797	7.1355	0.14743	6.7827
0.798	7.1347	0.14738	6.7852
0.799	7.134	0.14733	6.7876
0.8	7.1332	0.14727	6.7901
0.801	7.1325	0.14722	6.7925
0.802	7.1317	0.14717	6.7949
0.803	7.1309	0.14712	6.7973
0.804	7.1302	0.14706	6.7997
0.805	7.1294	0.14701	6.8021
0.806	7.1287	0.14696	6.8045
0.807	7.1279	0.14691	6.8069
0.808	7.1272	0.14686	6.8093
0.809	7.1264	0.14681	6.8117
0.81	7.1256	0.14676	6.814
0.811	7.1249	0.14671	6.8164
0.812	7.1241	0.14665	6.8187
0.813	7.1234	0.1466	6.8211
0.814	7.1226	0.14655	6.8234
0.815	7.1218	0.1465	6.8257
0.816	7.1211	0.14645	6.828
0.817	7.1203	0.14641	6.8303
0.818	7.1196	0.14636	6.8326
0.819	7.1188	0.14631	6.8349
0.82	7.118	0.14626	6.8372
0.821	7.1173	0.14621	6.8395
0.822	7.1165	0.14616	6.8418
0.823	7.1157	0.14611	6.844
0.824	7.115	0.14606	6.8463
0.825	7.1142	0.14602	6.8486
0.826	7.1135	0.14597	6.8508
0.827	7.1127	0.14592	6.853
0.828	7.1119	0.14587	6.8553
0.829	7.1112	0.14583	6.8575
0.83	7.1104	0.14578	6.8597
0.831	7.1096	0.14573	6.8619
0.832	7.1089	0.14569	6.8641
0.833	7.1081	0.14564	6.8663
0.834	7.1073	0.14559	6.8685
0.835	7.1066	0.14555	6.8707
0.836	7.1058	0.1455	6.8728
0.837	7.105	0.14545	6.875
0.838	7.1043	0.14541	6.8771
0.839	7.1035	0.14536	6.8793
0.84	7.1027	0.14532	6.8814
0.841	7.102	0.14527	6.8836
0.842	7.1012	0.14523	6.8857
0.843	7.1004	0.14518	6.8878
0.844	7.0997	0.14514	6.8899
0.845	7.0989	0.14509	6.8921
0.846	7.0981	0.14505	6.8942
0.847	7.0974	0.14501	6.8963
0.848	7.0966	0.14496	6.8984
0.849	7.0958	0.14492	6.9004
0.85	7.0951	0.14487	6.9025
0.851	7.0943	0.14483	6.9046
0.852	7.0935	0.14479	6.9067
0.853	7.0928	0.14474	6.9087
0.854	7.092	0.1447	6.9108
0.855	7.0912	0.14466	6.9128
0.856	7.0904	0.14462	6.9149
0.857	7.0897	0.14457	6.9169
0.858	7.0889	0.14453	6.9189
0.859	7.0881	0.14449	6.9209
0.86	7.0874	0.14445	6.923
0.861	7.0866	0.14441	6.925
0.862	7.0858	0.14436	6.927
0.863	7.0851	0.14432	6.929
0.864	7.0843	0.14428	6.931
0.865	7.0835	0.14424	6.933
0.866	7.0828	0.1442	6.9349
0.867	7.082	0.14416	6.9369
0.868	7.0812	0.14412	6.9389
0.869	7.0804	0.14407	6.9409
0.87	7.0797	0.14403	6.9428
0.871	7.0789	0.14399	6.9448
0.872	7.0781	0.14395	6.9467
0.873	7.0774	0.14391	6.9487
0.874	7.0766	0.14387	6.9506
0.875	7.0758	0.14383	6.9526
0.876	7.075	0.14379	6.9545
0.877	7.0743	0.14375	6.9564
0.878	7.0735	0.14371	6.9584
0.879	7.0727	0.14367	6.9603
0.88	7.072	0.14363	6.9622
0.881	7.0712	0.14359	6.9641
0.882	7.0704	0.14355	6.966
0.883	7.0696	0.14352	6.9679
0.884	7.0689	0.14348	6.9698
0.885	7.0681	0.14344	6.9717
0.886	7.0673	0.1434	6.9736
0.887	7.0665	0.14336	6.9755
0.888	7.0658	0.14332	6.9774
0.889	7.065	0.14328	6.9792
0.89	7.0642	0.14324	6.9811
0.891	7.0635	0.14321	6.983
0.892	7.0627	0.14317	6.9849
0.893	7.0619	0.14313	6.9867
0.894	7.0611	0.14309	6.9886
0.895	7.0604	0.14305	6.9905
0.896	7.0596	0.14301	6.9923
0.897	7.0588	0.14298	6.9942
0.898	7.0581	0.14294	6.996
0.899	7.0573	0.1429	6.9979
0.9	7.0565	0.14286	6.9997
0.901	7.0557	0.14283	7.0016
0.902	7.055	0.14279	7.0034
0.903	7.0542	0.14275	7.0052
0.904	7.0534	0.14271	7.0071
0.905	7.0526	0.14268	7.0089
0.906	7.0519	0.14264	7.0107
0.907	7.0511	0.1426	7.0126
0.908	7.0503	0.14256	7.0144
0.909	7.0496	0.14253	7.0162
0.91	7.0488	0.14249	7.0181
0.911	7.048	0.14245	7.0199
0.912	7.0472	0.14242	7.0217
0.913	7.0465	0.14238	7.0235
0.914	7.0457	0.14234	7.0253
0.915	7.0449	0.14231	7.0272
0.916	7.0441	0.14227	7.029
0.917	7.0434	0.14223	7.0308
0.918	7.0426	0.14219	7.0326
0.919	7.0418	0.14216	7.0344
0.92	7.0411	0.14212	7.0362
0.921	7.0403	0.14208	7.0381
0.922	7.0395	0.14205	7.0399
0.923	7.0387	0.14201	7.0417
0.924	7.038	0.14197	7.0435
0.925	7.0372	0.14194	7.0453
0.926	7.0364	0.1419	7.0471
0.927	7.0356	0.14187	7.0489
0.928	7.0349	0.14183	7.0508
0.929	7.0341	0.14179	7.0526
0.93	7.0333	0.14176	7.0544
0.931	7.0326	0.14172	7.0562
0.932	7.0318	0.14168	7.058
0.933	7.031	0.14165	7.0598
0.934	7.0302	0.14161	7.0616
0.935	7.0295	0.14157	7.0635
0.936	7.0287	0.14154	7.0653
0.937	7.0279	0.1415	7.0671
0.938	7.0272	0.14146	7.0689
0.939	7.0264	0.14143	7.0708
0.94	7.0256	0.14139	7.0726
0.941	7.0248	0.14135	7.0744
0.942	7.0241	0.14132	7.0762
0.943	7.0233	0.14128	7.0781
0.944	7.0225	0.14124	7.0799
0.945	7.0218	0.14121	7.0817
0.946	7.021	0.14117	7.0836
0.947	7.0202	0.14114	7.0854
0.948	7.0194	0.1411	7.0873
0.949	7.0187	0.14106	7.0891
0.95	7.0179	0.14102	7.0909
0.951	7.0171	0.14099	7.0928
0.952	7.0164	0.14095	7.0947
0.953	7.0156	0.14091	7.0965
0.954	7.0148	0.14088	7.0984
0.955	7.0141	0.14084	7.1002
0.956	7.0133	0.1408	7.1021
0.957	7.0125	0.14077	7.104
0.958	7.0117	0.14073	7.1058
0.959	7.011	0.14069	7.1077
0.96	7.0102	0.14065	7.1096
0.961	7.0094	0.14062	7.1115
0.962	7.0087	0.14058	7.1134
0.963	7.0079	0.14054	7.1153
0.964	7.0071	0.14051	7.1172
0.965	7.0064	0.14047	7.1191
0.966	7.0056	0.14043	7.121
0.967	7.0048	0.14039	7.1229
0.968	7.0041	0.14035	7.1248
0.969	7.0033	0.14032	7.1267
0.97	7.0025	0.14028	7.1286
0.971	7.0018	0.14024	7.1306
0.972	7.001	0.1402	7.1325
0.973	7.0002	0.14016	7.1345
0.974	6.9995	0.14013	7.1364
0.975	6.9987	0.14009	7.1383
0.976	6.9979	0.14005	7.1403
0.977	6.9972	0.14001	7.1423
0.978	6.9964	0.13997	7.1442
0.979	6.9956	0.13993	7.1462
0.98	6.9949	0.1399	7.1482
0.981	6.9941	0.13986	7.1502
0.982	6.9933	0.13982	7.1522
0.983	6.9926	0.13978	7.1542
0.984	6.9918	0.13974	7.1562
0.985	6.991	0.1397	7.1582
0.986	6.9903	0.13966	7.1602
0.987	6.9895	0.13962	7.1622
0.988	6.9887	0.13958	7.1643
0.989	6.988	0.13954	7.1663
0.99	6.9872	0.1395	7.1684
0.991	6.9865	0.13946	7.1704
0.992	6.9857	0.13942	7.1725
0.993	6.9849	0.13938	7.1746
0.994	6.9842	0.13934	7.1766
0.995	6.9834	0.1393	7.1787
0.996	6.9826	0.13926	7.1808
0.997	6.9819	0.13922	7.1829
0.998	6.9811	0.13918	7.185
0.999	6.9804	0.13914	7.1871
1	6.9796	0.1391	7.1893
1.001	6.9788	0.13905	7.1914
1.002	6.9781	0.13901	7.1935
1.003	6.9773	0.13897	7.1957
1.004	6.9765	0.13893	7.1979
1.005	6.9758	0.13889	7.2
1.006	6.975	0.13885	7.2022
1.007	6.9743	0.1388	7.2044
1.008	6.9735	0.13876	7.2066
1.009	6.9728	0.13872	7.2088
1.01	6.972	0.13868	7.211
1.011	6.9712	0.13863	7.2132
1.012	6.9705	0.13859	7.2155
1.013	6.9697	0.13855	7.2177
1.014	6.969	0.13851	7.22
1.015	6.9682	0.13846	7.2222
1.016	6.9674	0.13842	7.2245
1.017	6.9667	0.13837	7.2268
1.018	6.9659	0.13833	7.2291
1.019	6.9652	0.13829	7.2314
1.02	6.9644	0.13824	7.2337
1.021	6.9637	0.1382	7.236
1.022	6.9629	0.13815	7.2383
1.023	6.9622	0.13811	7.2407
1.024	6.9614	0.13806	7.243
1.025	6.9606	0.13802	7.2454
1.026	6.9599	0.13797	7.2478
1.027	6.9591	0.13793	7.2502
1.028	6.9584	0.13788	7.2526
1.029	6.9576	0.13784	7.255
1.03	6.9569	0.13779	7.2574
1.031	6.9561	0.13774	7.2598
1.032	6.9554	0.1377	7.2623
1.033	6.9546	0.13765	7.2647
1.034	6.9539	0.1376	7.2672
1.035	6.9531	0.13756	7.2697
1.036	6.9524	0.13751	7.2721
1.037	6.9516	0.13746	7.2747
1.038	6.9509	0.13742	7.2772
1.039	6.9501	0.13737	7.2797
1.04	6.9494	0.13732	7.2822
1.041	6.9486	0.13727	7.2848
1.042	6.9479	0.13722	7.2873
1.043	6.9471	0.13718	7.2899
1.044	6.9464	0.13713	7.2925
1.045	6.9456	0.13708	7.2951
1.046	6.9449	0.13703	7.2977
1.047	6.9441	0.13698	7.3003
1.048	6.9434	0.13693	7.303
1.049	6.9426	0.13688	7.3056
1.05	6.9419	0.13683	7.3083
1.051	6.9412	0.13678	7.311
1.052	6.9404	0.13673	7.3137
1.053	6.9397	0.13668	7.3164
1.054	6.9389	0.13663	7.3191
1.055	6.9382	0.13658	7.3218
1.056	6.9374	0.13653	7.3245
1.057	6.9367	0.13648	7.3273
1.058	6.936	0.13642	7.3301
1.059	6.9352	0.13637	7.3329
1.06	6.9345	0.13632	7.3357
1.061	6.9337	0.13627	7.3385
1.062	6.933	0.13622	7.3413
1.063	6.9322	0.13616	7.3441
1.064	6.9315	0.13611	7.347
1.065	6.9308	0.13606	7.3498
1.066	6.93	0.136	7.3527
1.067	6.9293	0.13595	7.3556
1.068	6.9286	0.1359	7.3585
1.069	6.9278	0.13584	7.3615
1.07	6.9271	0.13579	7.3644
1.071	6.9263	0.13573	7.3674
1.072	6.9256	0.13568	7.3703
1.073	6.9249	0.13562	7.3733
1.074	6.9241	0.13557	7.3763
1.075	6.9234	0.13551	7.3793
1.076	6.9227	0.13546	7.3823
1.077	6.9219	0.1354	7.3854
1.078	6.9212	0.13535	7.3884
1.079	6.9205	0.13529	7.3915
1.08	6.9197	0.13523	7.3946
1.081	6.919	0.13518	7.3977
1.082	6.9183	0.13512	7.4008
1.083	6.9175	0.13506	7.4039
1.084	6.9168	0.13501	7.4071
1.085	6.9161	0.13495	7.4102
1.086	6.9154	0.13489	7.4134
1.087	6.9146	0.13483	7.4166
1.088	6.9139	0.13477	7.4198
1.089	6.9132	0.13472	7.4231
1.09	6.9124	0.13466	7.4263
1.091	6.9117	0.1346	7.4295
1.092	6.911	0.13454	7.4328
1.093	6.9103	0.13448	7.4361
1.094	6.9095	0.13442	7.4394
1.095	6.9088	0.13436	7.4427
1.096	6.9081	0.1343	7.4461
1.097	6.9074	0.13424	7.4494
1.098	6.9066	0.13418	7.4528
1.099	6.9059	0.13412	7.4562
1.1	6.9052	0.13406	7.4596
1.101	6.9045	0.13399	7.463
1.102	6.9038	0.13393	7.4664
1.103	6.903	0.13387	7.4699
1.104	6.9023	0.13381	7.4733
1.105	6.9016	0.13375	7.4768
1.106	6.9009	0.13368	7.4803
1.107	6.9002	0.13362	7.4838
1.108	6.8994	0.13356	7.4873
1.109	6.8987	0.1335	7.4909
1.11	6.898	0.13343	7.4944
1.111	6.8973	0.13337	7.498
1.112	6.8966	0.1333	7.5016
1.113	6.8959	0.13324	7.5052
1.114	6.8952	0.13318	7.5089
1.115	6.8944	0.13311	7.5125
1.116	6.8937	0.13305	7.5162
1.117	6.893	0.13298	7.5198
1.118	6.8923	0.13292	7.5235
1.119	6.8916	0.13285	7.5272
1.12	6.8909	0.13278	7.531
1.121	6.8902	0.13272	7.5347
1.122	6.8895	0.13265	7.5385
1.123	6.8888	0.13259	7.5423
1.124	6.8881	0.13252	7.5461
1.125	6.8874	0.13245	7.5499
1.126	6.8866	0.13239	7.5537
1.127	6.8859	0.13232	7.5575
1.128	6.8852	0.13225	7.5614
1.129	6.8845	0.13218	7.5653
1.13	6.8838	0.13211	7.5692
1.131	6.8831	0.13205	7.5731
1.132	6.8824	0.13198	7.577
1.133	6.8817	0.13191	7.581
1.134	6.881	0.13184	7.585
1.135	6.8803	0.13177	7.5889
1.136	6.8796	0.1317	7.5929
1.137	6.8789	0.13163	7.597
1.138	6.8782	0.13156	7.601
1.139	6.8775	0.13149	7.605
1.14	6.8768	0.13142	7.6091
1.141	6.8761	0.13135	7.6132
1.142	6.8754	0.13128	7.6173
1.143	6.8747	0.13121	7.6214
1.144	6.8741	0.13114	7.6256
1.145	6.8734	0.13107	7.6297
1.146	6.8727	0.13099	7.6339
1.147	6.872	0.13092	7.6381
1.148	6.8713	0.13085	7.6423
1.149	6.8706	0.13078	7.6465
1.15	6.8699	0.13071	7.6508
1.151	6.8692	0.13063	7.655
1.152	6.8685	0.13056	7.6593
1.153	6.8678	0.13049	7.6636
1.154	6.8672	0.13041	7.6679
1.155	6.8665	0.13034	7.6722
1.156	6.8658	0.13027	7.6766
1.157	6.8651	0.13019	7.6809
1.158	6.8644	0.13012	7.6853
1.159	6.8637	0.13004	7.6897
1.16	6.8631	0.12997	7.6941
1.161	6.8624	0.12989	7.6986
1.162	6.8617	0.12982	7.703
1.163	6.861	0.12974	7.7075
1.164	6.8603	0.12967	7.712
1.165	6.8597	0.12959	7.7165
1.166	6.859	0.12952	7.721
1.167	6.8583	0.12944	7.7255
1.168	6.8576	0.12936	7.7301
1.169	6.857	0.12929	7.7347
1.17	6.8563	0.12921	7.7392
1.171	6.8556	0.12913	7.7438
1.172	6.8549	0.12906	7.7485
1.173	6.8543	0.12898	7.7531
1.174	6.8536	0.1289	7.7578
1.175	6.8529	0.12883	7.7624
1.176	6.8523	0.12875	7.7671
1.177	6.8516	0.12867	7.7718
1.178	6.8509	0.12859	7.7766
1.179	6.8503	0.12851	7.7813
1.18	6.8496	0.12843	7.7861
1.181	6.8489	0.12836	7.7908
1.182	6.8483	0.12828	7.7956
1.183	6.8476	0.1282	7.8004
1.184	6.8469	0.12812	7.8053
1.185	6.8463	0.12804	7.8101
1.186	6.8456	0.12796	7.815
1.187	6.845	0.12788	7.8199
1.188	6.8443	0.1278	7.8248
1.189	6.8436	0.12772	7.8297
1.19	6.843	0.12764	7.8346
1.191	6.8423	0.12756	7.8395
1.192	6.8417	0.12748	7.8445
1.193	6.841	0.1274	7.8495
1.194	6.8404	0.12732	7.8545
1.195	6.8397	0.12723	7.8595
1.196	6.8391	0.12715	7.8645
1.197	6.8384	0.12707	7.8696
1.198	6.8378	0.12699	7.8746
1.199	6.8371	0.12691	7.8797
1.2	6.8365	0.12683	7.8848
1.201	6.8358	0.12674	7.8899
1.202	6.8352	0.12666	7.895
1.203	6.8345	0.12658	7.9002
1.204	6.8339	0.1265	7.9053
1.205	6.8333	0.12641	7.9105
1.206	6.8326	0.12633	7.9157
1.207	6.832	0.12625	7.9209
1.208	6.8313	0.12616	7.9261
1.209	6.8307	0.12608	7.9314
1.21	6.8301	0.126	7.9366
1.211	6.8294	0.12591	7.9419
1.212	6.8288	0.12583	7.9472
1.213	6.8282	0.12575	7.9525
1.214	6.8275	0.12566	7.9578
1.215	6.8269	0.12558	7.9631
1.216	6.8263	0.12549	7.9685
1.217	6.8256	0.12541	7.9739
1.218	6.825	0.12533	7.9792
1.219	6.8244	0.12524	7.9846
1.22	6.8237	0.12516	7.9901
1.221	6.8231	0.12507	7.9955
1.222	6.8225	0.12499	8.0009
1.223	6.8219	0.1249	8.0064
1.224	6.8212	0.12481	8.0119
1.225	6.8206	0.12473	8.0174
1.226	6.82	0.12464	8.0229
1.227	6.8194	0.12456	8.0284
1.228	6.8188	0.12447	8.0339
1.229	6.8181	0.12439	8.0395
1.23	6.8175	0.1243	8.045
1.231	6.8169	0.12421	8.0506
1.232	6.8163	0.12413	8.0562
1.233	6.8157	0.12404	8.0618
1.234	6.8151	0.12396	8.0674
1.235	6.8145	0.12387	8.0731
1.236	6.8138	0.12378	8.0787
1.237	6.8132	0.12369	8.0844
1.238	6.8126	0.12361	8.0901
1.239	6.812	0.12352	8.0958
1.24	6.8114	0.12343	8.1015
1.241	6.8108	0.12335	8.1072
1.242	6.8102	0.12326	8.113
1.243	6.8096	0.12317	8.1187
1.244	6.809	0.12308	8.1245
1.245	6.8084	0.123	8.1303
1.246	6.8078	0.12291	8.1361
1.247	6.8072	0.12282	8.1419
1.248	6.8066	0.12273	8.1477
1.249	6.806	0.12265	8.1535
1.25	6.8054	0.12256	8.1594
1.251	6.8048	0.12247	8.1652
1.252	6.8042	0.12238	8.1711
1.253	6.8037	0.12229	8.177
1.254	6.8031	0.12221	8.1829
1.255	6.8025	0.12212	8.1888
1.256	6.8019	0.12203	8.1947
1.257	6.8013	0.12194	8.2007
1.258	6.8007	0.12185	8.2066
1.259	6.8001	0.12176	8.2126
1.26	6.7995	0.12168	8.2186
1.261	6.799	0.12159	8.2246
1.262	6.7984	0.1215	8.2306
1.263	6.7978	0.12141	8.2366
1.264	6.7972	0.12132	8.2426
1.265	6.7967	0.12123	8.2487
1.266	6.7961	0.12114	8.2547
1.267	6.7955	0.12105	8.2608
1.268	6.7949	0.12096	8.2669
1.269	6.7944	0.12088	8.273
1.27	6.7938	0.12079	8.2791
1.271	6.7932	0.1207	8.2852
1.272	6.7927	0.12061	8.2913
1.273	6.7921	0.12052	8.2974
1.274	6.7915	0.12043	8.3036
1.275	6.791	0.12034	8.3097
1.276	6.7904	0.12025	8.3159
1.277	6.7898	0.12016	8.3221
1.278	6.7893	0.12007	8.3283
1.279	6.7887	0.11998	8.3345
1.28	6.7882	0.11989	8.3407
1.281	6.7876	0.1198	8.3469
1.282	6.7871	0.11972	8.3531
1.283	6.7865	0.11963	8.3594
1.284	6.7859	0.11954	8.3656
1.285	6.7854	0.11945	8.3719
1.286	6.7848	0.11936	8.3782
1.287	6.7843	0.11927	8.3845
1.288	6.7838	0.11918	8.3908
1.289	6.7832	0.11909	8.3971
1.29	6.7827	0.119	8.4034
1.291	6.7821	0.11891	8.4097
1.292	6.7816	0.11882	8.416
1.293	6.781	0.11873	8.4224
1.294	6.7805	0.11864	8.4287
1.295	6.78	0.11855	8.4351
1.296	6.7794	0.11846	8.4415
1.297	6.7789	0.11837	8.4479
1.298	6.7784	0.11828	8.4542
1.299	6.7778	0.11819	8.4606
1.3	6.7773	0.1181	8.467
1.301	6.7768	0.11802	8.4735
1.302	6.7762	0.11793	8.4799
1.303	6.7757	0.11784	8.4863
1.304	6.7752	0.11775	8.4928
1.305	6.7747	0.11766	8.4992
1.306	6.7741	0.11757	8.5057
1.307	6.7736	0.11748	8.5121
1.308	6.7731	0.11739	8.5186
1.309	6.7726	0.1173	8.5251
1.31	6.7721	0.11721	8.5316
1.311	6.7716	0.11712	8.538
1.312	6.771	0.11703	8.5445
1.313	6.7705	0.11694	8.551
1.314	6.77	0.11686	8.5576
1.315	6.7695	0.11677	8.5641
1.316	6.769	0.11668	8.5706
1.317	6.7685	0.11659	8.5771
1.318	6.768	0.1165	8.5837
1.319	6.7675	0.11641	8.5902
1.32	6.767	0.11632	8.5968
1.321	6.7665	0.11623	8.6033
1.322	6.766	0.11615	8.6099
1.323	6.7655	0.11606	8.6165
1.324	6.765	0.11597	8.623
1.325	6.7645	0.11588	8.6296
1.326	6.764	0.11579	8.6362
1.327	6.7635	0.1157	8.6428
1.328	6.763	0.11562	8.6494
1.329	6.7625	0.11553	8.656
1.33	6.762	0.11544	8.6626
1.331	6.7616	0.11535	8.6692
1.332	6.7611	0.11526	8.6758
1.333	6.7606	0.11518	8.6824
1.334	6.7601	0.11509	8.6891
1.335	6.7596	0.115	8.6957
1.336	6.7592	0.11491	8.7023
1.337	6.7587	0.11482	8.7089
1.338	6.7582	0.11474	8.7156
1.339	6.7577	0.11465	8.7222
1.34	6.7573	0.11456	8.7289
1.341	6.7568	0.11448	8.7355
1.342	6.7563	0.11439	8.7422
1.343	6.7559	0.1143	8.7488
1.344	6.7554	0.11421	8.7555
1.345	6.7549	0.11413	8.7621
1.346	6.7545	0.11404	8.7688
1.347	6.754	0.11395	8.7755
1.348	6.7535	0.11387	8.7821
1.349	6.7531	0.11378	8.7888
1.35	6.7526	0.11369	8.7955
1.351	6.7522	0.11361	8.8021
1.352	6.7517	0.11352	8.8088
1.353	6.7513	0.11344	8.8155
1.354	6.7508	0.11335	8.8222
1.355	6.7504	0.11327	8.8288
1.356	6.7499	0.11318	8.8355
1.357	6.7495	0.11309	8.8422
1.358	6.749	0.11301	8.8489
1.359	6.7486	0.11292	8.8555
1.36	6.7482	0.11284	8.8622
1.361	6.7477	0.11275	8.8689
1.362	6.7473	0.11267	8.8756
1.363	6.7468	0.11258	8.8823
1.364	6.7464	0.1125	8.8889
1.365	6.746	0.11241	8.8956
1.366	6.7456	0.11233	8.9023
1.367	6.7451	0.11225	8.909
1.368	6.7447	0.11216	8.9157
1.369	6.7443	0.11208	8.9223
1.37	6.7439	0.11199	8.929
1.371	6.7434	0.11191	8.9357
1.372	6.743	0.11183	8.9424
1.373	6.7426	0.11174	8.949
1.374	6.7422	0.11166	8.9557
1.375	6.7418	0.11158	8.9624
1.376	6.7413	0.11149	8.969
1.377	6.7409	0.11141	8.9757
1.378	6.7405	0.11133	8.9823
1.379	6.7401	0.11125	8.989
1.38	6.7397	0.11116	8.9957
1.381	6.7393	0.11108	9.0023
1.382	6.7389	0.111	9.009
1.383	6.7385	0.11092	9.0156
1.384	6.7381	0.11084	9.0222
1.385	6.7377	0.11076	9.0289
1.386	6.7373	0.11067	9.0355
1.387	6.7369	0.11059	9.0421
1.388	6.7365	0.11051	9.0488
1.389	6.7361	0.11043	9.0554
1.39	6.7357	0.11035	9.062
1.391	6.7354	0.11027	9.0686
1.392	6.735	0.11019	9.0752
1.393	6.7346	0.11011	9.0818
1.394	6.7342	0.11003	9.0884
1.395	6.7338	0.10995	9.095
1.396	6.7334	0.10987	9.1016
1.397	6.7331	0.10979	9.1082
1.398	6.7327	0.10971	9.1147
1.399	6.7323	0.10963	9.1213
1.4	6.7319	0.10955	9.1279
1.401	6.7316	0.10948	9.1344
1.402	6.7312	0.1094	9.141
1.403	6.7308	0.10932	9.1475
1.404	6.7305	0.10924	9.154
1.405	6.7301	0.10916	9.1606
1.406	6.7298	0.10909	9.1671
1.407	6.7294	0.10901	9.1736
1.408	6.729	0.10893	9.1801
1.409	6.7287	0.10885	9.1866
1.41	6.7283	0.10878	9.1931
1.411	6.728	0.1087	9.1996
1.412	6.7276	0.10862	9.2061
1.413	6.7273	0.10855	9.2125
1.414	6.7269	0.10847	9.219
1.415	6.7266	0.1084	9.2254
1.416	6.7262	0.10832	9.2319
1.417	6.7259	0.10825	9.2383
1.418	6.7256	0.10817	9.2447
1.419	6.7252	0.10809	9.2511
1.42	6.7249	0.10802	9.2575
1.421	6.7246	0.10795	9.2639
1.422	6.7242	0.10787	9.2703
1.423	6.7239	0.1078	9.2767
1.424	6.7236	0.10772	9.283
1.425	6.7232	0.10765	9.2894
1.426	6.7229	0.10758	9.2957
1.427	6.7226	0.1075	9.302
1.428	6.7223	0.10743	9.3084
1.429	6.722	0.10736	9.3147
1.43	6.7216	0.10729	9.321
1.431	6.7213	0.10721	9.3272
1.432	6.721	0.10714	9.3335
1.433	6.7207	0.10707	9.3398
1.434	6.7204	0.107	9.346
1.435	6.7201	0.10693	9.3523
1.436	6.7198	0.10685	9.3585
1.437	6.7195	0.10678	9.3647
1.438	6.7192	0.10671	9.3709
1.439	6.7189	0.10664	9.3771
1.44	6.7186	0.10657	9.3832
1.441	6.7183	0.1065	9.3894
1.442	6.718	0.10643	9.3955
1.443	6.7177	0.10636	9.4017
1.444	6.7174	0.10629	9.4078
1.445	6.7171	0.10623	9.4139
1.446	6.7168	0.10616	9.42
1.447	6.7166	0.10609	9.426
1.448	6.7163	0.10602	9.4321
1.449	6.716	0.10595	9.4381
1.45	6.7157	0.10589	9.4442
1.451	6.7154	0.10582	9.4502
1.452	6.7152	0.10575	9.4562
1.453	6.7149	0.10568	9.4622
1.454	6.7146	0.10562	9.4681
1.455	6.7144	0.10555	9.4741
1.456	6.7141	0.10549	9.48
1.457	6.7138	0.10542	9.4859
1.458	6.7136	0.10535	9.4918
1.459	6.7133	0.10529	9.4977
1.46	6.713	0.10522	9.5036
1.461	6.7128	0.10516	9.5094
1.462	6.7125	0.10509	9.5153
1.463	6.7123	0.10503	9.5211
1.464	6.712	0.10497	9.5269
1.465	6.7118	0.1049	9.5327
1.466	6.7115	0.10484	9.5384
1.467	6.7113	0.10478	9.5442
1.468	6.7111	0.10471	9.5499
1.469	6.7108	0.10465	9.5556
1.47	6.7106	0.10459	9.5613
1.471	6.7103	0.10453	9.567
1.472	6.7101	0.10446	9.5726
1.473	6.7099	0.1044	9.5782
1.474	6.7096	0.10434	9.5839
1.475	6.7094	0.10428	9.5895
1.476	6.7092	0.10422	9.595
1.477	6.709	0.10416	9.6006
1.478	6.7087	0.1041	9.6061
