44	 40	 790
45	 41	 795
46	 41	 800
48	 42	 805
49	 42	 810
50	 43	 815
52	 43	 820
53	 44	 825
54	 45	 830
56	 45	 835
57	 46	 840
59	 47	 845
60	 48	 850
62	 49	 855
63	 50	 860
65	 50	 865
67	 51	 870
68	 52	 875
70	 53	 880
71	 54	 885
73	 55	 890
75	 56	 895
77	 57	 900
78	 58	 905
80	 59	 910
82	 60	 915
84	 61	 920
85	 62	 925
87	 63	 930
89	 64	 935
91	 65	 940
93	 65	 945
95	 66	 950
96	 67	 955
98	 68	 960
100	 69	 965
102	 70	 970
104	 71	 975
106	 72	 980
108	 72	 985
110	 73	 990
112	 74	 995
114	 74	 1000
116	 75	 1005
118	 76	 1010
120	 76	 1015
122	 77	 1020
124	 78	 1025
126	 78	 1030
128	 79	 1035
130	 80	 1040
132	 81	 1045
134	 81	 1050
136	 82	 1055
138	 83	 1060
141	 84	 1065
143	 84	 1070
145	 85	 1075
147	 86	 1080
149	 87	 1085
151	 88	 1090
153	 89	 1095
155	 90	 1100
157	 91	 1105
159	 92	 1110
161	 94	 1115
163	 95	 1120
165	 96	 1125
167	 97	 1130
169	 98	 1135
171	 100	 1140
173	 101	 1145
175	 102	 1150
176	 104	 1155
178	 105	 1160
180	 107	 1165
182	 108	 1170
184	 109	 1175
186	 111	 1180
188	 112	 1185
189	 113	 1190
191	 115	 1195
193	 116	 1200
195	 117	 1205
196	 118	 1210
198	 119	 1215
200	 121	 1220
201	 122	 1225
203	 123	 1230
204	 125	 1235
206	 126	 1240
207	 127	 1245
209	 128	 1250
210	 129	 1255
211	 130	 1260
213	 131	 1265
214	 132	 1270
215	 132	 1275
217	 133	 1280
218	 134	 1285
219	 136	 1290
220	 137	 1295
221	 138	 1300
222	 139	 1305
223	 140	 1310
224	 141	 1315
225	 142	 1320
226	 143	 1325
227	 144	 1330
228	 145	 1335
229	 147	 1340
229	 148	 1345
230	 149	 1350
231	 151	 1355
231	 152	 1360
232	 153	 1365
232	 155	 1370
233	 156	 1375
233	 158	 1380
233	 159	 1385
234	 161	 1390
234	 162	 1395
234	 164	 1400
234	 166	 1405
235	 168	 1410
235	 170	 1415
235	 171	 1420
235	 173	 1425
235	 175	 1430
234	 177	 1435
234	 178	 1440
234	 180	 1445
234	 182	 1450
234	 183	 1455
233	 185	 1460
233	 186	 1465
232	 188	 1470
232	 190	 1475
231	 192	 1480
231	 193	 1485
230	 195	 1490
229	 197	 1495
229	 198	 1500
228	 200	 1505
227	 201	 1510
226	 203	 1515
225	 204	 1520
224	 205	 1525
223	 206	 1530
222	 207	 1535
221	 208	 1540
220	 210	 1545
219	 211	 1550
218	 213	 1555
217	 214	 1560
215	 216	 1565
214	 217	 1570
213	 219	 1575
211	 220	 1580
210	 221	 1585
208	 222	 1590
207	 224	 1595
205	 225	 1600
204	 227	 1605
203	 228	 1610
201	 230	 1615
199	 232	 1620
198	 234	 1625
196	 236	 1630
194	 237	 1635
192	 239	 1640
191	 240	 1645
189	 242	 1650
187	 244	 1655
186	 246	 1660
184	 248	 1665
182	 251	 1670
180	 253	 1675
179	 256	 1680
177	 258	 1685
175	 260	 1690
173	 262	 1695
171	 264	 1700
169	 265	 1705
167	 267	 1710
166	 269	 1715
164	 271	 1720
162	 273	 1725
160	 275	 1730
158	 278	 1735
156	 281	 1740
155	 283	 1745
153	 285	 1750
151	 287	 1755
149	 288	 1760
147	 289	 1765
146	 290	 1770
144	 291	 1775
142	 293	 1780
141	 295	 1785
139	 297	 1790
137	 299	 1795
136	 302	 1800
134	 304	 1805
133	 305	 1810
131	 306	 1815
130	 307	 1820
129	 308	 1825
127	 309	 1830
126	 310	 1835
125	 312	 1840
123	 314	 1845
122	 316	 1850
121	 319	 1855
119	 321	 1860
118	 323	 1865
117	 325	 1870
117	 326	 1875
116	 327	 1880
115	 328	 1885
114	 330	 1890
114	 332	 1895
113	 334	 1900
112	 337	 1905
111	 339	 1910
111	 342	 1915
111	 345	 1920
110	 347	 1925
110	 349	 1930
110	 351	 1935
110	 353	 1940
110	 355	 1945
110	 357	 1950
110	 359	 1955
110	 362	 1960
110	 365	 1965
111	 368	 1970
111	 371	 1975
112	 373	 1980
112	 375	 1985
113	 377	 1990
114	 379	 1995
115	 380	 2000
116	 382	 2005
117	 385	 2010
118	 388	 2015
119	 390	 2020
120	 393	 2025
121	 395	 2030
123	 397	 2035
125	 398	 2040
127	 399	 2045
128	 400	 2050
130	 402	 2055
132	 404	 2060
134	 406	 2065
136	 409	 2070
138	 411	 2075
140	 414	 2080
143	 416	 2085
146	 417	 2090
148	 418	 2095
151	 418	 2100
154	 419	 2105
157	 420	 2110
160	 422	 2115
163	 425	 2120
166	 428	 2125
169	 431	 2130
173	 435	 2135
176	 437	 2140
180	 439	 2145
184	 440	 2150
188	 440	 2155
192	 441	 2160
196	 442	 2165
200	 444	 2170
204	 447	 2175
208	 451	 2180
212	 455	 2185
217	 460	 2190
221	 464	 2195
226	 466	 2200
231	 468	 2205
236	 468	 2210
241	 469	 2215
246	 470	 2220
251	 471	 2225
256	 474	 2230
261	 479	 2235
266	 483	 2240
272	 488	 2245
278	 492	 2250
283	 495	 2255
289	 496	 2260
295	 497	 2265
301	 497	 2270
307	 497	 2275
313	 498	 2280
319	 501	 2285
325	 505	 2290
331	 510	 2295
337	 514	 2300
343	 518	 2305
350	 521	 2310
357	 522	 2315
364	 521	 2320
370	 520	 2325
377	 520	 2330
383	 520	 2335
390	 522	 2340
396	 526	 2345
403	 530	 2350
410	 535	 2355
417	 540	 2360
424	 542	 2365
432	 543	 2370
439	 543	 2375
446	 542	 2380
453	 541	 2385
460	 542	 2390
467	 544	 2395
474	 548	 2400
481	 553	 2405
488	 558	 2410
496	 562	 2415
504	 565	 2420
512	 567	 2425
519	 566	 2430
527	 566	 2435
534	 565	 2440
541	 567	 2445
548	 570	 2450
555	 575	 2455
563	 581	 2460
570	 587	 2465
578	 592	 2470
586	 596	 2475
593	 597	 2480
601	 596	 2485
609	 595	 2490
616	 594	 2495
623	 596	 2500
630	 599	 2505
637	 605	 2510
644	 612	 2515
652	 618	 2520
659	 624	 2525
667	 627	 2530
675	 627	 2535
682	 625	 2540
689	 623	 2545
696	 622	 2550
703	 623	 2555
710	 627	 2560
716	 633	 2565
723	 640	 2570
730	 647	 2575
737	 652	 2580
745	 654	 2585
752	 652	 2590
759	 649	 2595
766	 645	 2600
772	 643	 2605
778	 644	 2610
784	 648	 2615
791	 655	 2620
797	 663	 2625
803	 671	 2630
810	 676	 2635
816	 678	 2640
823	 676	 2645
829	 672	 2650
835	 667	 2655
841	 664	 2660
846	 664	 2665
852	 668	 2670
857	 676	 2675
862	 685	 2680
868	 695	 2685
874	 702	 2690
880	 704	 2695
885	 703	 2700
891	 698	 2705
896	 693	 2710
900	 690	 2715
905	 690	 2720
909	 695	 2725
913	 704	 2730
918	 715	 2735
923	 725	 2740
928	 733	 2745
933	 736	 2750
937	 734	 2755
942	 728	 2760
946	 723	 2765
949	 719	 2770
952	 720	 2775
955	 726	 2780
959	 735	 2785
962	 747	 2790
966	 758	 2795
970	 766	 2800
974	 768	 2805
977	 764	 2810
980	 757	 2815
983	 750	 2820
985	 745	 2825
987	 746	 2830
989	 752	 2835
992	 762	 2840
994	 775	 2845
997	 786	 2850
1000	 793	 2855
1003	 793	 2860
1005	 788	 2865
1007	 779	 2870
1008	 770	 2875
1009	 764	 2880
1010	 765	 2885
1011	 772	 2890
1012	 784	 2895
1013	 798	 2900
1015	 810	 2905
1017	 817	 2910
1019	 817	 2915
1020	 810	 2920
1021	 799	 2925
1021	 788	 2930
1020	 783	 2935
1020	 784	 2940
1020	 792	 2945
1020	 806	 2950
1020	 822	 2955
1021	 837	 2960
1022	 845	 2965
1023	 845	 2970
1023	 837	 2975
1023	 824	 2980
1021	 813	 2985
1020	 807	 2990
1018	 809	 2995
1017	 819	 3000
1016	 835	 3005
1016	 853	 3010
1016	 870	 3015
1016	 879	 3020
1016	 878	 3025
1015	 868	 3030
1014	 854	 3035
1011	 842	 3040
1009	 835	 3045
1006	 837	 3050
1004	 847	 3055
1002	 865	 3060
1001	 885	 3065
1001	 902	 3070
1001	 911	 3075
1000	 909	 3080
998	 897	 3085
996	 880	 3090
993	 866	 3095
989	 858	 3100
986	 860	 3105
983	 872	 3110
980	 890	 3115
979	 912	 3120
978	 929	 3125
977	 937	 3130
976	 932	 3135
974	 917	 3140
971	 898	 3145
967	 882	 3150
962	 874	 3155
958	 877	 3160
955	 890	 3165
952	 911	 3170
950	 935	 3175
949	 954	 3180
948	 961	 3185
947	 955	 3190
944	 938	 3195
940	 917	 3200
936	 900	 3205
931	 892	 3210
926	 896	 3215
922	 912	 3220
919	 935	 3225
918	 961	 3230
917	 982	 3235
916	 989	 3240
914	 982	 3245
911	 963	 3250
907	 941	 3255
902	 923	 3260
897	 917	 3265
892	 923	 3270
888	 941	 3275
885	 968	 3280
883	 996	 3285
883	 1017	 3290
882	 1023	 3295
881	 1012	 3300
