77	60	31.3396217141822
113	79	49.5806824168466
126	87	54.7370326287822
200	180	235.014008461349
97	350	615.265410149038
35	180	1
25	31	6.79252507005548
47	46	34.5989166086993
25	30	8.50525815443996
809	717	1778.27941003892
134	88	89.7687132447314
76	60	33.07739122992
242	454	842.910085028457
255	459	858.210354325342
1023	1023	9139.81699465491
121	391	615.265410149038
194	205	226.708994104149
30	35	9.22239565104424
168	118	93.05720409297
81	64	35.226946514731
169	116	91.3981699465491
58	46	25.9455272140402
183	162	191.095297497044
174	137	110.39991779174
110	375	593.522927229699
170	126	103.66329284377
769	720	1810.55824302712
87	340	509.367521678014
130	404	649.381631576212
117	298	399.542055894989
26	37	9.56023901095308
49	43	15.9633854428794
86	64	33.9820832894256
867	1023	4740.03174231212
168	196	224.679009181265
124	87	53.2797894586564
169	439	749.894209332457
120	304	403.151936286044
165	120	95.6023901095308
92	305	406.794432108305
874	794	1963.21900679041
137	274	342.891129357514
1023	1023	5777.21792413272
37	39	11.6521549170322
175	181	192.82185207892
60	50	22.875732003184
61	48	21.6739216956842
36	41	12.2982622565573
171	187	199.885481187351
646	596	1333.52143216332
106	374	604.296390238133
52	45	17.4657604766212
36	40	11.4444190079732
127	89	55.231584173071
131	401	655.248823736715
38	38	12.8639694493697
40	40	12.7487836177098
72	57	27.8812666541313
226	451	850.525815443997
143	98	64.9381631576212
36	39	13.2158088956451
103	360	547.370326287822
811	646	1526.13780257896
289	485	905.797775942567
721	839	2072.07871715422
151	104	72.3394162736675
163	115	86.5964323360065
160	235	276.316137845464
1023	1023	9646.616199112
1023	1023	6792.52507005548
344	491	930.5720409297
194	156	149.892964872026
99	294	392.418975848454
399	527	1036.6329284377
1023	1023	9910.45856248862
203	182	189.384202733089
189	135	114.444190079732
1023	1023	6097.5623522146
52	45	23.2909659246055
155	107	77.0404392010909
25	34	9.56023901095308
24	32	9.38979801047696
97	74	41.0469838043654
828	672	1610.76153461772
280	470	889.649112819834
32	37	12.2982622565573
189	154	143.301257023696
